conA,conB,col1,col2,x1_mg,x2_mg,x3_mg,x4_mg,dX_mg,p_gt0_mg,dS_mg,x1_us,x2_us,x3_us,x4_us,dX_us,p_gt0_us,dS_us
mango,peach,LO,MP,0.2952,0.1594,0.286,0.1904,0.0402,0.5292,0.0585,0.511,0.0536,0.7756,0.0594,-0.2588,0.275,0.45
mango,sad,LO,MP,0.2952,0.1594,0.2626,0.488,0.3612,0.7205,0.4409,0.511,0.0536,0.1774,0.2126,0.4926,0.8544,0.7089
mango,safety,LO,MP,0.2952,0.1594,0.2774,0.2388,0.0972,0.5683,0.1367,0.511,0.0536,0.3326,0.298,0.4228,0.7795,0.5591
mango,sandstorm,LO,MP,0.2952,0.1594,0.5244,0.1912,-0.1974,0.3692,0.2616,0.511,0.0536,0.6782,0.049,-0.1718,0.3567,0.2867
mango,sick,LO,MP,0.2952,0.1594,0.3082,0.402,0.2296,0.6434,0.2868,0.511,0.0536,0.2968,0.1502,0.3108,0.7381,0.4761
mango,tree,LO,MP,0.2952,0.1594,0.2852,0.1514,0.002,0.5015,0.003,0.511,0.0536,0.2118,0.0974,0.343,0.7834,0.5667
peace,peach,LO,MP,0.4486,0.254,0.286,0.1904,0.099,0.5633,0.1267,0.5356,0.4942,0.7756,0.0594,-0.6748,0.1091,0.7817
peace,sad,LO,MP,0.4486,0.254,0.2626,0.488,0.42,0.7305,0.4611,0.5356,0.4942,0.1774,0.2126,0.0766,0.553,0.106
peace,safety,LO,MP,0.4486,0.254,0.2774,0.2388,0.156,0.5969,0.1939,0.5356,0.4942,0.3326,0.298,0.0068,0.5042,0.0084
peace,sandstorm,LO,MP,0.4486,0.254,0.5244,0.1912,-0.1386,0.4167,0.1665,0.5356,0.4942,0.6782,0.049,-0.5878,0.1537,0.6926
peace,sick,LO,MP,0.4486,0.254,0.3082,0.402,0.2884,0.6622,0.3243,0.5356,0.4942,0.2968,0.1502,-0.1052,0.4295,0.141
peace,tree,LO,MP,0.4486,0.254,0.2852,0.1514,0.0608,0.5399,0.0798,0.5356,0.4942,0.2118,0.0974,-0.073,0.4474,0.1052
peach,sad,LO,MP,0.286,0.1904,0.2626,0.488,0.321,0.6959,0.3917,0.7756,0.0594,0.1774,0.2126,0.7514,0.9708,0.9416
peach,safety,LO,MP,0.286,0.1904,0.2774,0.2388,0.057,0.5396,0.0792,0.7756,0.0594,0.3326,0.298,0.6816,0.9176,0.8352
peach,sandstorm,LO,MP,0.286,0.1904,0.5244,0.1912,-0.2376,0.3459,0.3081,0.7756,0.0594,0.6782,0.049,0.087,0.5865,0.173
peach,sick,LO,MP,0.286,0.1904,0.3082,0.402,0.1894,0.6177,0.2354,0.7756,0.0594,0.2968,0.1502,0.5696,0.9117,0.8235
peach,tree,LO,MP,0.286,0.1904,0.2852,0.1514,-0.0382,0.4719,0.0563,0.7756,0.0594,0.2118,0.0974,0.6018,0.9515,0.9031
sad,safety,LO,MP,0.2626,0.488,0.2774,0.2388,-0.264,0.3402,0.3196,0.1774,0.2126,0.3326,0.298,-0.0698,0.4467,0.1066
sad,sandstorm,LO,MP,0.2626,0.488,0.5244,0.1912,-0.5586,0.2002,0.5996,0.1774,0.2126,0.6782,0.049,-0.6644,0.0631,0.8738
sad,sick,LO,MP,0.2626,0.488,0.3082,0.402,-0.1316,0.4248,0.1504,0.1774,0.2126,0.2968,0.1502,-0.1818,0.3451,0.3099
sad,tree,LO,MP,0.2626,0.488,0.2852,0.1514,-0.3592,0.2787,0.4427,0.1774,0.2126,0.2118,0.0974,-0.1496,0.3549,0.2901
safety,sandstorm,LO,MP,0.2774,0.2388,0.5244,0.1912,-0.2946,0.3159,0.3682,0.3326,0.298,0.6782,0.049,-0.5946,0.1271,0.7457
safety,sick,LO,MP,0.2774,0.2388,0.3082,0.402,0.1324,0.5811,0.1622,0.3326,0.298,0.2968,0.1502,-0.112,0.4178,0.1644
safety,tree,LO,MP,0.2774,0.2388,0.2852,0.1514,-0.0952,0.4323,0.1355,0.3326,0.298,0.2118,0.0974,-0.0798,0.436,0.1281
sandstorm,sick,LO,MP,0.5244,0.1912,0.3082,0.402,0.427,0.738,0.476,0.6782,0.049,0.2968,0.1502,0.4826,0.8545,0.7091
sandstorm,tree,LO,MP,0.5244,0.1912,0.2852,0.1514,0.1994,0.6334,0.2669,0.6782,0.049,0.2118,0.0974,0.5148,0.8991,0.7982
sick,tree,LO,MP,0.3082,0.402,0.2852,0.1514,-0.2276,0.3564,0.2871,0.2968,0.1502,0.2118,0.0974,0.0322,0.5301,0.0602
angry,banana,LO,MR,0.2472,0.3636,0.2138,0.1646,-0.1656,0.385,0.2299,0.0888,0.4692,0.2646,0.046,-0.599,0.0937,0.8127
angry,death,LO,MR,0.2472,0.3636,0.1808,0.1808,-0.1164,0.4176,0.1648,0.0888,0.4692,0.1082,0.1312,-0.3574,0.1951,0.6097
angry,happy,LO,MR,0.2472,0.3636,0.4274,0.364,-0.1798,0.3974,0.2051,0.0888,0.4692,0.506,0.4376,-0.4488,0.2288,0.5425
angry,justice,LO,MR,0.2472,0.3636,0.3086,0.3236,-0.1014,0.4386,0.1228,0.0888,0.4692,0.193,0.2048,-0.3686,0.2197,0.5606
angry,lightning,LO,MR,0.2472,0.3636,0.3296,0.3922,-0.0538,0.4684,0.0632,0.0888,0.4692,0.266,0.1142,-0.5322,0.1297,0.7406
angry,mango,LO,MR,0.2472,0.3636,0.2952,0.2792,-0.1324,0.4179,0.1642,0.0888,0.4692,0.511,0.4012,-0.4902,0.2068,0.5865
angry,peace,LO,MR,0.2472,0.3636,0.4486,0.2714,-0.2936,0.3303,0.3395,0.0888,0.4692,0.5356,0.3496,-0.5664,0.1681,0.6638
angry,peach,LO,MR,0.2472,0.3636,0.286,0.3786,-0.0238,0.4857,0.0286,0.0888,0.4692,0.7756,0.5626,-0.5934,0.1408,0.7185
angry,sad,LO,MR,0.2472,0.3636,0.2626,0.3108,-0.0682,0.4574,0.0851,0.0888,0.4692,0.1774,0.2122,-0.3456,0.2328,0.5344
angry,safety,LO,MR,0.2472,0.3636,0.2774,0.2926,-0.1012,0.4369,0.1262,0.0888,0.4692,0.3326,0.272,-0.441,0.21,0.58
angry,sandstorm,LO,MR,0.2472,0.3636,0.5244,0.2294,-0.4114,0.2654,0.4692,0.0888,0.4692,0.6782,0.2128,-0.8458,0.0533,0.8934
angry,sick,LO,MR,0.2472,0.3636,0.3082,0.3438,-0.0808,0.4514,0.0972,0.0888,0.4692,0.2968,0.2618,-0.4154,0.2181,0.5638
angry,tree,LO,MR,0.2472,0.3636,0.2852,0.1986,-0.203,0.3689,0.2622,0.0888,0.4692,0.2118,0.144,-0.4482,0.1655,0.669
banana,death,LO,MR,0.2138,0.1646,0.1808,0.1808,0.0492,0.5422,0.0843,0.2646,0.046,0.1082,0.1312,0.2416,0.7588,0.5177
banana,happy,LO,MR,0.2138,0.1646,0.4274,0.364,-0.0142,0.4908,0.0184,0.2646,0.046,0.506,0.4376,0.1502,0.6063,0.2126
banana,justice,LO,MR,0.2138,0.1646,0.3086,0.3236,0.0642,0.5443,0.0885,0.2646,0.046,0.193,0.2048,0.2304,0.7105,0.4209
banana,lightning,LO,MR,0.2138,0.1646,0.3296,0.3922,0.1118,0.5737,0.1473,0.2646,0.046,0.266,0.1142,0.0668,0.5648,0.1295
banana,mango,LO,MR,0.2138,0.1646,0.2952,0.2792,0.0332,0.5238,0.0475,0.2646,0.046,0.511,0.4012,0.1088,0.5781,0.1563
banana,peace,LO,MR,0.2138,0.1646,0.4486,0.2714,-0.128,0.4143,0.1714,0.2646,0.046,0.5356,0.3496,0.0326,0.5241,0.0481
banana,peach,LO,MR,0.2138,0.1646,0.286,0.3786,0.1418,0.5958,0.1916,0.2646,0.046,0.7756,0.5626,0.0056,0.5045,0.009
banana,sad,LO,MR,0.2138,0.1646,0.2626,0.3108,0.0974,0.5695,0.139,0.2646,0.046,0.1774,0.2122,0.2534,0.7309,0.4617
banana,safety,LO,MR,0.2138,0.1646,0.2774,0.2926,0.0644,0.5461,0.0923,0.2646,0.046,0.3326,0.272,0.158,0.6254,0.2508
banana,sandstorm,LO,MR,0.2138,0.1646,0.5244,0.2294,-0.2458,0.3352,0.3296,0.2646,0.046,0.6782,0.2128,-0.2468,0.2994,0.4013
banana,sick,LO,MR,0.2138,0.1646,0.3082,0.3438,0.0848,0.5578,0.1156,0.2646,0.046,0.2968,0.2618,0.1836,0.6491,0.2982
banana,tree,LO,MR,0.2138,0.1646,0.2852,0.1986,-0.0374,0.4713,0.0573,0.2646,0.046,0.2118,0.144,0.1508,0.6479,0.2958
death,happy,LO,MR,0.1808,0.1808,0.4274,0.364,-0.0634,0.4587,0.0827,0.1082,0.1312,0.506,0.4376,-0.0914,0.431,0.1379
death,justice,LO,MR,0.1808,0.1808,0.3086,0.3236,0.015,0.5105,0.021,0.1082,0.1312,0.193,0.2048,-0.0112,0.488,0.0239
death,lightning,LO,MR,0.1808,0.1808,0.3296,0.3922,0.0626,0.5419,0.0837,0.1082,0.1312,0.266,0.1142,-0.1748,0.3169,0.3663
death,mango,LO,MR,0.1808,0.1808,0.2952,0.2792,-0.016,0.4884,0.0232,0.1082,0.1312,0.511,0.4012,-0.1328,0.3994,0.2012
death,peace,LO,MR,0.1808,0.1808,0.4486,0.2714,-0.1772,0.3809,0.2382,0.1082,0.1312,0.5356,0.3496,-0.209,0.3406,0.3188
death,peach,LO,MR,0.1808,0.1808,0.286,0.3786,0.0926,0.5636,0.1273,0.1082,0.1312,0.7756,0.5626,-0.236,0.3056,0.3888
death,sad,LO,MR,0.1808,0.1808,0.2626,0.3108,0.0482,0.535,0.0699,0.1082,0.1312,0.1774,0.2122,0.0118,0.5128,0.0255
death,safety,LO,MR,0.1808,0.1808,0.2774,0.2926,0.0152,0.5111,0.0221,0.1082,0.1312,0.3326,0.272,-0.0836,0.4278,0.1444
death,sandstorm,LO,MR,0.1808,0.1808,0.5244,0.2294,-0.295,0.3026,0.3948,0.1082,0.1312,0.6782,0.2128,-0.4884,0.1291,0.7418
death,sick,LO,MR,0.1808,0.1808,0.3082,0.3438,0.0356,0.5246,0.0492,0.1082,0.1312,0.2968,0.2618,-0.058,0.448,0.1041
death,tree,LO,MR,0.1808,0.1808,0.2852,0.1986,-0.0866,0.4329,0.1342,0.1082,0.1312,0.2118,0.144,-0.0908,0.3985,0.2031
happy,justice,LO,MR,0.4274,0.364,0.3086,0.3236,0.0784,0.5446,0.0891,0.506,0.4376,0.193,0.2048,0.0802,0.5554,0.1109
happy,lightning,LO,MR,0.4274,0.364,0.3296,0.3922,0.126,0.5694,0.1387,0.506,0.4376,0.266,0.1142,-0.0834,0.442,0.1161
happy,mango,LO,MR,0.4274,0.364,0.2952,0.2792,0.0474,0.5276,0.0552,0.506,0.4376,0.511,0.4012,-0.0414,0.4757,0.0485
happy,peace,LO,MR,0.4274,0.364,0.4486,0.2714,-0.1138,0.4365,0.127,0.506,0.4376,0.5356,0.3496,-0.1176,0.4305,0.1391
happy,peach,LO,MR,0.4274,0.364,0.286,0.3786,0.156,0.5874,0.1747,0.506,0.4376,0.7756,0.5626,-0.1446,0.4104,0.1792
happy,sad,LO,MR,0.4274,0.364,0.2626,0.3108,0.1116,0.5649,0.1297,0.506,0.4376,0.1774,0.2122,0.1032,0.5715,0.143
happy,safety,LO,MR,0.4274,0.364,0.2774,0.2926,0.0786,0.5458,0.0917,0.506,0.4376,0.3326,0.272,0.0078,0.5049,0.0098
happy,sandstorm,LO,MR,0.4274,0.364,0.5244,0.2294,-0.2316,0.3705,0.259,0.506,0.4376,0.6782,0.2128,-0.397,0.2594,0.4813
happy,sick,LO,MR,0.4274,0.364,0.3082,0.3438,0.099,0.5558,0.1116,0.506,0.4376,0.2968,0.2618,0.0334,0.5214,0.0427
happy,tree,LO,MR,0.4274,0.364,0.2852,0.1986,-0.0232,0.4859,0.0283,0.506,0.4376,0.2118,0.144,6e-4,0.5004,9e-4
justice,lightning,LO,MR,0.3086,0.3236,0.3296,0.3922,0.0476,0.5276,0.0552,0.193,0.2048,0.266,0.1142,-0.1636,0.3533,0.2935
justice,mango,LO,MR,0.3086,0.3236,0.2952,0.2792,-0.031,0.4809,0.0381,0.193,0.2048,0.511,0.4012,-0.1216,0.4156,0.1688
justice,peace,LO,MR,0.3086,0.3236,0.4486,0.2714,-0.1922,0.3884,0.2233,0.193,0.2048,0.5356,0.3496,-0.1978,0.3618,0.2763
justice,peach,LO,MR,0.3086,0.3236,0.286,0.3786,0.0776,0.546,0.0919,0.193,0.2048,0.7756,0.5626,-0.2248,0.3326,0.3349
justice,sad,LO,MR,0.3086,0.3236,0.2626,0.3108,0.0332,0.5204,0.0409,0.193,0.2048,0.1774,0.2122,0.023,0.521,0.042
justice,safety,LO,MR,0.3086,0.3236,0.2774,0.2926,2e-4,0.5001,2e-4,0.193,0.2048,0.3326,0.272,-0.0724,0.4441,0.1118
justice,sandstorm,LO,MR,0.3086,0.3236,0.5244,0.2294,-0.31,0.3207,0.3585,0.193,0.2048,0.6782,0.2128,-0.4772,0.1654,0.6691
justice,sick,LO,MR,0.3086,0.3236,0.3082,0.3438,0.0206,0.5122,0.0245,0.193,0.2048,0.2968,0.2618,-0.0468,0.4628,0.0745
justice,tree,LO,MR,0.3086,0.3236,0.2852,0.1986,-0.1016,0.4346,0.1309,0.193,0.2048,0.2118,0.144,-0.0796,0.4253,0.1494
lightning,mango,LO,MR,0.3296,0.3922,0.2952,0.2792,-0.0786,0.4533,0.0933,0.266,0.1142,0.511,0.4012,0.042,0.5296,0.0591
lightning,peace,LO,MR,0.3296,0.3922,0.4486,0.2714,-0.2398,0.3657,0.2685,0.266,0.1142,0.5356,0.3496,-0.0342,0.4754,0.0491
lightning,peach,LO,MR,0.3296,0.3922,0.286,0.3786,0.03,0.5173,0.0345,0.266,0.1142,0.7756,0.5626,-0.0612,0.4527,0.0946
lightning,sad,LO,MR,0.3296,0.3922,0.2626,0.3108,-0.0144,0.4914,0.0172,0.266,0.1142,0.1774,0.2122,0.1866,0.6674,0.3349
lightning,safety,LO,MR,0.3296,0.3922,0.2774,0.2926,-0.0474,0.4718,0.0565,0.266,0.1142,0.3326,0.272,0.0912,0.5709,0.1418
lightning,sandstorm,LO,MR,0.3296,0.3922,0.5244,0.2294,-0.3576,0.3014,0.3972,0.266,0.1142,0.6782,0.2128,-0.3136,0.2594,0.4812
lightning,sick,LO,MR,0.3296,0.3922,0.3082,0.3438,-0.027,0.4844,0.0311,0.266,0.1142,0.2968,0.2618,0.1168,0.5931,0.1861
lightning,tree,LO,MR,0.3296,0.3922,0.2852,0.1986,-0.1492,0.4078,0.1844,0.266,0.1142,0.2118,0.144,0.084,0.5798,0.1596
mango,peace,LO,MR,0.2952,0.2792,0.4486,0.2714,-0.1612,0.4036,0.1927,0.511,0.4012,0.5356,0.3496,-0.0762,0.4545,0.0909
mango,peach,LO,MR,0.2952,0.2792,0.286,0.3786,0.1086,0.5659,0.1317,0.511,0.4012,0.7756,0.5626,-0.1032,0.4353,0.1293
mango,sad,LO,MR,0.2952,0.2792,0.2626,0.3108,0.0642,0.5406,0.0812,0.511,0.4012,0.1774,0.2122,0.1446,0.6005,0.201
mango,safety,LO,MR,0.2952,0.2792,0.2774,0.2926,0.0312,0.5198,0.0396,0.511,0.4012,0.3326,0.272,0.0492,0.5311,0.0622
mango,sandstorm,LO,MR,0.2952,0.2792,0.5244,0.2294,-0.279,0.3335,0.333,0.511,0.4012,0.6782,0.2128,-0.3556,0.2802,0.4396
mango,sick,LO,MR,0.2952,0.2792,0.3082,0.3438,0.0516,0.5315,0.0629,0.511,0.4012,0.2968,0.2618,0.0748,0.5481,0.0962
