concept1,concept2,color1,color2,deltaS_sample,deltaS_fit
banana,sandstorm,WH,SO,0.26020334920423704,0.26757779991217046
sick,safety,WH,MO,0.035550455747273335,0.03586536733237067
sick,mango,WH,MO,0.23362804955674688,0.23782183799129686
sick,justice,WH,MO,0.33790839699260133,0.3576708599462749
sick,sad,WH,MO,0.18393294062481846,0.18350287456359093
sick,tree,WH,MO,0.3693850603661928,0.3873437734049521
sick,peach,WH,MO,0.3352965385232438,0.3432014958618761
sick,angry,WH,MO,0.32130575291332053,0.32620722544933134
sick,peace,WH,MO,0.36307595286099814,0.37732006488806724
sick,happy,WH,MO,0.21020169479673023,0.20955824024299297
sick,lightning,WH,MO,0.02204424088662882,0.021944100612502515
sick,death,WH,MO,0.1623532019861551,0.1708136333545316
sick,banana,WH,MO,0.26948158550591184,0.2801268881440566
sick,sandstorm,WH,MO,0.38825215045211103,0.3849798121297108
safety,mango,WH,MO,0.2767212260878451,0.2761616527592561
safety,justice,WH,MO,0.30997166755797956,0.3229469836187018
safety,sad,WH,MO,0.22238455371232368,0.21825064641416447
safety,tree,WH,MO,0.41139741160953314,0.4233809447222969
safety,peach,WH,MO,0.37503126818386034,0.3774722591315487
safety,angry,WH,MO,0.3656590513723348,0.36381167058656727
safety,peace,WH,MO,0.3354727841400913,0.34280793447675406
safety,happy,WH,MO,0.17790633331636418,0.1742629226515865
safety,lightning,WH,MO,0.058799477617979656,0.05755137430508506
safety,death,WH,MO,0.1294684676146357,0.13399789919593985
safety,banana,WH,MO,0.3116473659476209,0.3178528200420663
safety,sandstorm,WH,MO,0.42494215946346503,0.4154028837648329
mango,justice,WH,MO,0.5826665091840986,0.6126735682274452
mango,sad,WH,MO,0.033754772921842924,0.033214100030842686
mango,tree,WH,MO,0.1723592133615237,0.18135326359647808
mango,peach,WH,MO,0.14053182666748798,0.142965911014453
mango,angry,WH,MO,0.10252427088891958,0.10287370851862576
mango,peace,WH,MO,0.6136524780506538,0.6321205104200148
mango,happy,WH,MO,0.4648585948556787,0.45749087930127375
mango,lightning,WH,MO,0.21628491898767788,0.21233173470056232
mango,death,WH,MO,0.4095868432794033,0.42915769554881966
mango,banana,WH,MO,0.04906316906773278,0.05090389520568572
mango,sandstorm,WH,MO,0.21647826934330827,0.21155402148791747
justice,sad,WH,MO,0.5101522174576572,0.5234885313191664
justice,tree,WH,MO,0.681005522797407,0.7306615596560424
justice,peach,WH,MO,0.6405784244436432,0.6719699089982418
justice,angry,WH,MO,0.657957476010353,0.6887506005408146
justice,peace,WH,MO,0.01945936584692276,0.02123301056848992
justice,happy,WH,MO,0.14411626603561967,0.14872003292453062
justice,lightning,WH,MO,0.3665011037971848,0.3761333280786687
justice,death,WH,MO,0.18530539015765357,0.20329701792889954
justice,banana,WH,MO,0.6042348399224504,0.6465230738276029
justice,sandstorm,WH,MO,0.6646367230602781,0.6745663518675662
sad,tree,WH,MO,0.1854533508999614,0.1886657064135313
sad,peach,WH,MO,0.15736390531830957,0.1565341122196171
sad,angry,WH,MO,0.12414781717733026,0.12168706553315145
sad,peace,WH,MO,0.5369512149142688,0.541368199238293
sad,happy,WH,MO,0.39536627334019137,0.3836043993533016
sad,lightning,WH,MO,0.16623570672189403,0.16095364437605209
sad,death,WH,MO,0.34590504244544795,0.35323941902916633
sad,banana,WH,MO,0.07650255911494286,0.07703259775151783
sad,sandstorm,WH,MO,0.22611003867923918,0.21838364072848782
tree,peach,WH,MO,0.020576273991611105,0.021740012287085664
tree,angry,WH,MO,0.0786220198178289,0.08270447806168746
tree,peace,WH,MO,0.7093276706317466,0.7473972640000626
tree,happy,WH,MO,0.5820712730466332,0.5904828020224806
tree,lightning,WH,MO,0.3570575415808558,0.36199652048175546
tree,death,WH,MO,0.5308146200536017,0.5709137281814316
tree,banana,WH,MO,0.1205939715282126,0.13061141294274226
tree,sandstorm,WH,MO,0.06739433737634082,0.06789920724520915
peach,angry,WH,MO,0.05165498758572207,0.052418543107127125
peach,peace,WH,MO,0.6673222308030582,0.6884159090154203
peach,happy,WH,MO,0.5404849615560502,0.5376201779071919
peach,lightning,WH,MO,0.32201968035007134,0.3196681694958312
peach,death,WH,MO,0.4915749109696196,0.5150332674069398
peach,banana,WH,MO,0.09273081602369482,0.09672081793249987
peach,sandstorm,WH,MO,0.08217450185631558,0.08114328212501087
angry,peace,WH,MO,0.6889718085611574,0.7069069220217764
angry,happy,WH,MO,0.5498256599096523,0.5396403519729589
angry,lightning,WH,MO,0.3070040828118201,0.300346129273265
angry,death,WH,MO,0.4945484005225179,0.5165510799665154
angry,banana,WH,MO,0.04916287814555553,0.050913441064968756
angry,sandstorm,WH,MO,0.13721736347136737,0.1335142385717063
peace,happy,WH,MO,0.16762949999995413,0.16925575372579438
peace,lightning,WH,MO,0.39284658304318354,0.3954852752720366
peace,death,WH,MO,0.2089246237521314,0.22472221259164038
peace,banana,WH,MO,0.6338698874484463,0.665236884113459
peace,sandstorm,WH,MO,0.6884186992809762,0.6889246149412973
happy,lightning,WH,MO,0.23763750517380777,0.22962558613830453
happy,death,WH,MO,0.04628101123636563,0.04736742752622236
happy,banana,WH,MO,0.492523125668092,0.49535531901139707
happy,sandstorm,WH,MO,0.5747454315547609,0.5571570867215463
lightning,death,WH,MO,0.18823312863289043,0.19199299428914796
lightning,banana,WH,MO,0.2536141122667477,0.2546586595167868
lightning,sandstorm,WH,MO,0.3769303258853758,0.36397843155763665
death,banana,WH,MO,0.4392272117013274,0.46946449363794107
death,sandstorm,WH,MO,0.5305077756513945,0.5365221986705149
banana,sandstorm,WH,MO,0.17148283104359363,0.17112979883258617
sick,safety,WH,SP,0.13968714648743963,0.14406495383104878
sick,mango,WH,SP,0.07254779058554983,0.07622765721090596
sick,justice,WH,SP,0.31319884983713897,0.34129434273455606
sick,sad,WH,SP,0.13871117240723163,0.14671144631650224
sick,tree,WH,SP,0.14367214714096832,0.15939599470932553
sick,peach,WH,SP,0.09661488005905272,0.1031239188130415
sick,angry,WH,SP,0.20483589351479936,0.21925751306369912
sick,peace,WH,SP,0.3852690466120108,0.4135514081884224
sick,happy,WH,SP,0.30108481692156364,0.32073932977589525
sick,lightning,WH,SP,0.026399987844701434,0.026853709567259187
sick,death,WH,SP,0.12451163867175774,0.13404384283309834
sick,banana,WH,SP,0.04915055314636052,0.05330895175539796
sick,sandstorm,WH,SP,0.13109200968938395,0.13940610658182595
safety,mango,WH,SP,0.2478446662256264,0.24708864262158103
safety,justice,WH,SP,0.19843256686173905,0.2094368997469198
safety,sad,WH,SP,0.2869293703297593,0.29240201588272785
safety,tree,WH,SP,0.3217126519298703,0.34002902541611535
safety,peach,WH,SP,0.26587681040503486,0.27061547634810723
safety,angry,WH,SP,0.3785685008831581,0.38638615033996526
safety,peace,WH,SP,0.2769871318377739,0.286943567426162
safety,happy,WH,SP,0.18271953833992305,0.1876476071379226
safety,lightning,WH,SP,0.12102964340994493,0.1178843903467317
safety,death,WH,SP,0.26446676122014967,0.2754678726755051
safety,banana,WH,SP,0.22310509752341345,0.23014743304989826
safety,sandstorm,WH,SP,0.015327882554487582,0.01559495867283589
mango,justice,WH,SP,0.4394040217564894,0.47291022011994743
mango,sad,WH,SP,0.09144994044044918,0.09479650867960143
mango,tree,WH,SP,0.09252842042195164,0.10244286684205361
mango,peach,WH,SP,0.033640288803508334,0.03505227839942848
mango,angry,WH,SP,0.17168134490973053,0.1798052263249108
mango,peace,WH,SP,0.5287634814147971,0.55679437201942
mango,happy,WH,SP,0.4302217520363181,0.448936799301779
mango,lightning,WH,SP,0.11055733304780646,0.10825410655178191
mango,death,WH,SP,0.07635088099292431,0.08122669632329949
mango,banana,WH,SP,0.03034211161728284,0.032328019335837066
mango,sandstorm,WH,SP,0.24509735087128137,0.25423726210524067
justice,sad,WH,SP,0.44701044186638095,0.48022263043173896
justice,tree,WH,SP,0.5009574931378853,0.5680167284688304
justice,peach,WH,SP,0.448399885590512,0.4892844135769485
justice,angry,WH,SP,0.5437845772258307,0.5921544691889686
justice,peace,WH,SP,0.06971097208466548,0.07779790549964882
justice,happy,WH,SP,0.0195891056212405,0.021553888299639112
justice,lightning,WH,SP,0.3068924073504429,0.3182059888062341
justice,death,WH,SP,0.4201638312674434,0.45904009757766917
justice,banana,WH,SP,0.41843903900341384,0.466325430142041
justice,sandstorm,WH,SP,0.22073345469303818,0.24174537997922974
sad,tree,WH,SP,0.017643862899455298,0.01936280153444203
sad,peach,WH,SP,0.06110197081033675,0.06443889834559013
sad,angry,WH,SP,0.050577710248462804,0.05355944848861394
sad,peace,WH,SP,0.5186345137848503,0.548443300395847
sad,happy,WH,SP,0.4381703242107904,0.46058052773270197
sad,lightning,WH,SP,0.17352063633146886,0.17450137868204196
sad,death,WH,SP,0.00820556908209058,0.008763563069750457
sad,banana,WH,SP,0.11540077658271797,0.12352202396061973
sad,sandstorm,WH,SP,0.28431966699006694,0.2983262450856574
tree,peach,WH,SP,0.054183293998930404,0.061355789328057186
tree,angry,WH,SP,0.08353040476221918,0.09539755856387466
tree,peace,WH,SP,0.5876647935390755,0.6522252109348844
tree,happy,WH,SP,0.4938235145791219,0.5436793895578105
tree,lightning,WH,SP,0.18698369406066673,0.19371908374713853
tree,death,WH,SP,0.00712362661478072,0.007987141500509054
tree,banana,WH,SP,0.12256953893802369,0.14394681083279415
tree,sandstorm,WH,SP,0.32318606772266856,0.3595609345658587
peach,angry,WH,SP,0.13148245169321648,0.14102271432546076
peach,peace,WH,SP,0.5330382590594325,0.5700818704117436
peach,happy,WH,SP,0.4394924292760223,0.46612108559571896
peach,lightning,WH,SP,0.13467570715495003,0.13470220668182142
peach,death,WH,SP,0.04839449575378407,0.05223330625629319
peach,banana,WH,SP,0.06232000649202174,0.06805942516495034
peach,sandstorm,WH,SP,0.2636578734346591,0.2792759014578301
angry,peace,WH,SP,0.6250666734976512,0.6670756275280134
angry,happy,WH,SP,0.5379082741680454,0.5703638502554644
angry,lightning,WH,SP,0.25060400265822536,0.25145013383656656
angry,death,WH,SP,0.05676233922549345,0.06151242619701669
angry,banana,WH,SP,0.20006019677812925,0.21969075342484246
angry,sandstorm,WH,SP,0.3824186321551064,0.4059707304692848
peace,happy,WH,SP,0.09158924127925072,0.099216501179753
peace,lightning,WH,SP,0.38481410567903285,0.39176470174268463
peace,death,WH,SP,0.4880203014407065,0.52561069639507
peace,banana,WH,SP,0.5084390372617844,0.554682706797879
peace,sandstorm,WH,SP,0.3036716770212782,0.3264053033864758
happy,lightning,WH,SP,0.294158818203881,0.2973276264651241
happy,death,WH,SP,0.4107861949238647,0.4398941860146848
happy,banana,WH,SP,0.4085525247031754,0.4411481328574425
happy,sandstorm,WH,SP,0.20512880032472047,0.21801579742872113
lightning,death,WH,SP,0.1565098478353295,0.16098375014984234
lightning,banana,WH,SP,0.0852972883369052,0.08625366428755754
lightning,sandstorm,WH,SP,0.11134677464924303,0.11136893367797374
death,banana,WH,SP,0.09884187218008988,0.1083175746195838
death,sandstorm,WH,SP,0.2606289587975862,0.2794725793446543
banana,sandstorm,WH,SP,0.21890096792554625,0.23682334719724896
sick,safety,WH,DP,0.28316078488009466,0.28699011131576246
sick,mango,WH,DP,0.039383772909960535,0.04117406144703406
sick,justice,WH,DP,0.41805316388420344,0.44666894269566537
sick,sad,WH,DP,0.10924478694490247,0.1112125295995241
sick,tree,WH,DP,0.07084184578040387,0.07551887593359519
sick,peach,WH,DP,0.0337143596704772,0.03548065854787752
sick,angry,WH,DP,0.12203548141640996,0.12664995925028144
sick,peace,WH,DP,0.5155876092950448,0.539614039963762
sick,happy,WH,DP,0.4512798944426102,0.47074633140649624
sick,lightning,WH,DP,0.07672970616360031,0.07727421691548686
sick,death,WH,DP,0.0646792634840736,0.06868641519670149
sick,banana,WH,DP,0.049669544825418965,0.05255089368199917
sick,sandstorm,WH,DP,0.22181200713386384,0.2326954921907609
safety,mango,WH,DP,0.29822521782126854,0.3033987230956805
safety,justice,WH,DP,0.17729131908262508,0.18783434133743981
safety,sad,WH,DP,0.40253867548830735,0.40037427773766776
safety,tree,WH,DP,0.2969143219951502,0.3077039028028026
safety,peach,WH,DP,0.2984421360296532,0.30621742755824277
safety,angry,WH,DP,0.4560011630980594,0.4601191288143194
safety,peace,WH,DP,0.28914448818096106,0.29831554252865455
safety,happy,WH,DP,0.2102973646668599,0.2157829098433055
safety,lightning,WH,DP,0.21620549307516468,0.2122332136730125
safety,death,WH,DP,0.3396431108045712,0.354409986652376
safety,banana,WH,DP,0.2925577000081736,0.30161271653417443
safety,sandstorm,WH,DP,0.0751580131526095,0.07721813265046418
mango,justice,WH,DP,0.45253359007825666,0.49603081875463184
mango,sad,WH,DP,0.16920776086262967,0.1730764768023434
mango,tree,WH,DP,0.03733468242229476,0.041715971878424796
mango,peach,WH,DP,0.006348362325628409,0.00686019630674739
mango,angry,WH,DP,0.1986238054698517,0.20974700875877317
mango,peace,WH,DP,0.5736958614309332,0.6111587821624368
mango,happy,WH,DP,0.49605015162413113,0.5258768859916378
mango,lightning,WH,DP,0.049342460793020404,0.049725534363772694
mango,death,WH,DP,0.11241065715660992,0.12170542300677178
mango,banana,WH,DP,0.012340767019230925,0.013489378069731384
mango,sandstorm,WH,DP,0.2247945355200207,0.24098084282552978
justice,sad,WH,DP,0.5252637129274951,0.5511305630774639
justice,tree,WH,DP,0.4630035294107533,0.5242828155249006
justice,peach,WH,DP,0.4506086300491252,0.4967154477848572
justice,angry,WH,DP,0.5822606346710677,0.6268835037924583
justice,peace,WH,DP,0.09809781931663708,0.10954062731184144
justice,happy,WH,DP,0.02473091965988572,0.027335324820749185
justice,lightning,WH,DP,0.3644746150398017,0.38011741073717253
justice,death,WH,DP,0.4642279451124338,0.507473851637084
justice,banana,WH,DP,0.44965958155500196,0.5004718159236163
justice,sandstorm,WH,DP,0.24789937009681284,0.27394209179896123
sad,tree,WH,DP,0.2124760941621583,0.2209006666688016
sad,peach,WH,DP,0.16141157850295995,0.16633835485664705
sad,angry,WH,DP,0,0
sad,peace,WH,DP,0.6218255013178242,0.6386654138616829
sad,happy,WH,DP,0.5604534583565937,0.5740398033452481
sad,lightning,WH,DP,0.19201556550182663,0.18993875675458782
sad,death,WH,DP,0.03972393534423402,0.04159475492744358
sad,banana,WH,DP,0.18153151709795745,0.18786014694479924
sad,sandstorm,WH,DP,0.3441130082097169,0.35397717856821087
tree,peach,WH,DP,0.04342364916446373,0.049043289981265614
tree,angry,WH,DP,0.2577250146538532,0.281678736777508
tree,peace,WH,DP,0.5991668824910537,0.6563070987904501
tree,happy,WH,DP,0.5130684165161803,0.5585191021751047
tree,lightning,WH,DP,0.023328832536411048,0.023842492169581342
tree,death,WH,DP,0.14729528394207714,0.1633946801185724
tree,banana,WH,DP,0.024290517495642927,0.02803927781309512
tree,sandstorm,WH,DP,0.21587492168127909,0.23967433262200788
peach,angry,WH,DP,0.18843302591115263,0.20089157128594315
peach,peace,WH,DP,0.5691855074899583,0.610377633343897
peach,happy,WH,DP,0.49301241125872464,0.526192021440653
peach,lightning,WH,DP,0.05395204802362619,0.05480467230280017
peach,death,WH,DP,0.10604680520566401,0.11546554237534812
peach,banana,WH,DP,0.018529838866603976,0.020446822362094497
peach,sandstorm,WH,DP,0.2263417945514189,0.24455004268921676
angry,peace,WH,DP,0.6915659563435366,0.724705207430079
angry,happy,WH,DP,0.6245843441101093,0.6527452721040038
angry,lightning,WH,DP,0.21651553256634848,0.2167826279360897
angry,death,WH,DP,0.04409530259344874,0.04739423098363349
angry,banana,WH,DP,0.21413558262762877,0.23037634639126847
angry,sandstorm,WH,DP,0.3924992474325856,0.41491007935878466
peace,happy,WH,DP,0.07626292405499013,0.08247505508317943
peace,lightning,WH,DP,0.4692961771338695,0.47814431367157106
peace,death,WH,DP,0.5562136648873248,0.5963680898046577
peace,banana,WH,DP,0.5734321994156839,0.6199247620630812
peace,sandstorm,WH,DP,0.36264733598271937,0.3909922428007493
happy,lightning,WH,DP,0.39934084256478064,0.4053558319468462
happy,death,WH,DP,0.49620829783659914,0.5306355410894761
happy,banana,WH,DP,0.494160502385947,0.5314290621640567
happy,sandstorm,WH,DP,0.2836089967308941,0.30366465582357005
lightning,death,WH,DP,0.14111579969629684,0.14618518741476683
lightning,banana,WH,DP,0.039695437400123046,0.04046302262958412
lightning,sandstorm,WH,DP,0.14956625423340297,0.15205816811534856
death,banana,WH,DP,0.1230676864739213,0.13493139010109856
death,sandstorm,WH,DP,0.28235248904376076,0.30509075294765664
banana,sandstorm,WH,DP,0.21765077730581395,0.23745893347292113
sick,safety,WH,DR,0.051092929652755026,0.05168348940051071
sick,mango,WH,DR,0.006559899397173163,0.00663322979167158
sick,justice,WH,DR,0.286538697610907,0.3041417500176087
sick,sad,WH,DR,0.0032621538275396933,0.003285419920465049
sick,tree,WH,DR,0.05968310553290057,0.06334567481906661
sick,peach,WH,DR,0.2011758591759154,0.20816854035432453
sick,angry,WH,DR,0.5245063235797978,0.5330310123545836
sick,peace,WH,DR,0.49396085525917177,0.5150822263851375
sick,happy,WH,DR,0.38329492640521623,0.39246167804961285
sick,lightning,WH,DR,0.008008274337618415,0.007993695914715326
sick,death,WH,DR,0.16519254479777223,0.17397010262759882
sick,banana,WH,DR,0.050951732224360224,0.05449489079319847
sick,sandstorm,WH,DR,0.08041381995941865,0.08315407432010058
safety,mango,WH,DR,0.06801728323189393,0.06702047669887934
safety,justice,WH,DR,0.2435603559694648,0.25418474444899863
safety,sad,WH,DR,0.05786162636137204,0.057084729731367245
safety,tree,WH,DR,0.12322322762779758,0.1273923964978354
safety,peach,WH,DR,0.25851889774251813,0.2620949218421367
safety,angry,WH,DR,0.5793229848647299,0.5775822947362435
safety,peace,WH,DR,0.4588795148463898,0.4698237627928301
safety,happy,WH,DR,0.34258703448764627,0.34404989897314797
safety,lightning,WH,DR,0.060934493132323464,0.059656673360328094
safety,death,WH,DR,0.11795368959688624,0.12204315352752004
safety,banana,WH,DR,0.00817322467169146,0.00852747547191779
safety,sandstorm,WH,DR,0.028010713694627487,0.028383518787875595
mango,justice,WH,DR,0.3457524984974345,0.36439621377665166
mango,sad,WH,DR,0.0031918894716936874,0.0031153209046321795
mango,tree,WH,DR,0.0698542316047095,0.07322412079018736
mango,peach,WH,DR,0.2384894288616839,0.24197459010204914
mango,angry,WH,DR,0.6257871875714383,0.6201689369395262
mango,peace,WH,DR,0.599607769691054,0.6156306188992282
mango,happy,WH,DR,0.4689688937351565,0.4693759376220201
mango,lightning,WH,DR,0.00279346551714843,0.002700667510564969
mango,death,WH,DR,0.20299157842433757,0.21160126787363343
mango,banana,WH,DR,0.07443565142741937,0.07908409386192938
mango,sandstorm,WH,DR,0.10529496511648695,0.1067163713142586
justice,sad,WH,DR,0.3077437870317543,0.3203113848766599
justice,tree,WH,DR,0.3979630372283278,0.44096965566394775
justice,peach,WH,DR,0.4864030860086157,0.5180998696466679
justice,angry,WH,DR,0.7464100056229674,0.7747073009767429
justice,peace,WH,DR,0.21203823255748067,0.23209022406402735
justice,happy,WH,DR,0.08870174483262228,0.09457243146110361
justice,lightning,WH,DR,0.3029518865486214,0.311744380323272
justice,death,WH,DR,0.1261777044750314,0.13776498219712985
justice,banana,WH,DR,0.28827169022472177,0.3230768584150949
