country,concept_a,concept_b,color_1,color_2,A_to_C1,A_to_C2,B_to_C1,B_to_C2,mu_D,semantic_distance
mdg,mango,peace,DR,SP,0.1978,0.1868,0.2166,0.2536,0.048,0.0739
mdg,mango,peach,DR,SP,0.1978,0.1868,0.3834,0.2148,-0.1576,0.2213
mdg,mango,sad,DR,SP,0.1978,0.1868,0.331,0.397,0.077,0.1012
mdg,mango,safety,DR,SP,0.1978,0.1868,0.4026,0.2564,-0.1352,0.1839
mdg,mango,sandstorm,DR,SP,0.1978,0.1868,0.2612,0.1526,-0.0976,0.1571
mdg,mango,sick,DR,SP,0.1978,0.1868,0.4266,0.3604,-0.0552,0.0711
mdg,mango,tree,DR,SP,0.1978,0.1868,0.1658,0.1718,0.017,0.0297
mdg,peace,peach,DR,SP,0.2166,0.2536,0.3834,0.2148,-0.2056,0.2706
mdg,peace,sad,DR,SP,0.2166,0.2536,0.331,0.397,0.029,0.0363
mdg,peace,safety,DR,SP,0.2166,0.2536,0.4026,0.2564,-0.1832,0.2347
mdg,peace,sandstorm,DR,SP,0.2166,0.2536,0.2612,0.1526,-0.1456,0.2163
mdg,peace,sick,DR,SP,0.2166,0.2536,0.4266,0.3604,-0.1032,0.1263
mdg,peace,tree,DR,SP,0.2166,0.2536,0.1658,0.1718,-0.031,0.0498
mdg,peach,sad,DR,SP,0.3834,0.2148,0.331,0.397,0.2346,0.2728
mdg,peach,safety,DR,SP,0.3834,0.2148,0.4026,0.2564,0.0224,0.0275
mdg,peach,sandstorm,DR,SP,0.3834,0.2148,0.2612,0.1526,0.06,0.0834
mdg,peach,sick,DR,SP,0.3834,0.2148,0.4266,0.3604,0.1024,0.119
mdg,peach,tree,DR,SP,0.3834,0.2148,0.1658,0.1718,0.1746,0.2528
mdg,sad,safety,DR,SP,0.331,0.397,0.4026,0.2564,-0.2122,0.2417
mdg,sad,sandstorm,DR,SP,0.331,0.397,0.2612,0.1526,-0.1746,0.223
mdg,sad,sick,DR,SP,0.331,0.397,0.4266,0.3604,-0.1322,0.1454
mdg,sad,tree,DR,SP,0.331,0.397,0.1658,0.1718,-0.06,0.0813
mdg,safety,sandstorm,DR,SP,0.4026,0.2564,0.2612,0.1526,0.0376,0.0506
mdg,safety,sick,DR,SP,0.4026,0.2564,0.4266,0.3604,0.08,0.0909
mdg,safety,tree,DR,SP,0.4026,0.2564,0.1658,0.1718,0.1522,0.2132
mdg,sandstorm,sick,DR,SP,0.2612,0.1526,0.4266,0.3604,0.0424,0.0537
mdg,sandstorm,tree,DR,SP,0.2612,0.1526,0.1658,0.1718,0.1146,0.1924
mdg,sick,tree,DR,SP,0.4266,0.3604,0.1658,0.1718,0.0722,0.0956
mdg,angry,banana,DR,SR,0.6368,0.621,0.1314,0.1622,0.0466,0.0644
mdg,angry,death,DR,SR,0.6368,0.621,0.3004,0.2782,-0.0064,0.0075
mdg,angry,happy,DR,SR,0.6368,0.621,0.2998,0.5492,0.2652,0.2901
mdg,angry,justice,DR,SR,0.6368,0.621,0.3786,0.4092,0.0464,0.0509
mdg,angry,lightning,DR,SR,0.6368,0.621,0.4314,0.5258,0.1102,0.1183
mdg,angry,mango,DR,SR,0.6368,0.621,0.1978,0.2782,0.0962,0.1189
mdg,angry,peace,DR,SR,0.6368,0.621,0.2166,0.3032,0.1024,0.1238
mdg,angry,peach,DR,SR,0.6368,0.621,0.3834,0.445,0.0774,0.0842
mdg,angry,sad,DR,SR,0.6368,0.621,0.331,0.2424,-0.0728,0.086
mdg,angry,safety,DR,SR,0.6368,0.621,0.4026,0.4582,0.0714,0.0773
mdg,angry,sandstorm,DR,SR,0.6368,0.621,0.2612,0.2004,-0.045,0.0562
mdg,angry,sick,DR,SR,0.6368,0.621,0.4266,0.3258,-0.085,0.0943
mdg,angry,tree,DR,SR,0.6368,0.621,0.1658,0.1748,0.0248,0.0333
mdg,banana,death,DR,SR,0.1314,0.1622,0.3004,0.2782,-0.053,0.0805
mdg,banana,happy,DR,SR,0.1314,0.1622,0.2998,0.5492,0.2186,0.2988
mdg,banana,justice,DR,SR,0.1314,0.1622,0.3786,0.4092,-2e-4,3e-4
mdg,banana,lightning,DR,SR,0.1314,0.1622,0.4314,0.5258,0.0636,0.0839
mdg,banana,mango,DR,SR,0.1314,0.1622,0.1978,0.2782,0.0496,0.0824
mdg,banana,peace,DR,SR,0.1314,0.1622,0.2166,0.3032,0.0558,0.0891
mdg,banana,peach,DR,SR,0.1314,0.1622,0.3834,0.445,0.0308,0.0414
mdg,banana,sad,DR,SR,0.1314,0.1622,0.331,0.2424,-0.1194,0.1814
mdg,banana,safety,DR,SR,0.1314,0.1622,0.4026,0.4582,0.0248,0.0331
mdg,banana,sandstorm,DR,SR,0.1314,0.1622,0.2612,0.2004,-0.0916,0.1535
mdg,banana,sick,DR,SR,0.1314,0.1622,0.4266,0.3258,-0.1316,0.1809
mdg,banana,tree,DR,SR,0.1314,0.1622,0.1658,0.1748,-0.0218,0.0422
mdg,death,happy,DR,SR,0.3004,0.2782,0.2998,0.5492,0.2716,0.3143
mdg,death,justice,DR,SR,0.3004,0.2782,0.3786,0.4092,0.0528,0.0614
mdg,death,lightning,DR,SR,0.3004,0.2782,0.4314,0.5258,0.1166,0.1322
mdg,death,mango,DR,SR,0.3004,0.2782,0.1978,0.2782,0.1026,0.1366
mdg,death,peace,DR,SR,0.3004,0.2782,0.2166,0.3032,0.1088,0.1411
mdg,death,peach,DR,SR,0.3004,0.2782,0.3834,0.445,0.0838,0.0965
mdg,death,sad,DR,SR,0.3004,0.2782,0.331,0.2424,-0.0664,0.084
mdg,death,safety,DR,SR,0.3004,0.2782,0.4026,0.4582,0.0778,0.0891
mdg,death,sandstorm,DR,SR,0.3004,0.2782,0.2612,0.2004,-0.0386,0.0521
mdg,death,sick,DR,SR,0.3004,0.2782,0.4266,0.3258,-0.0786,0.0926
mdg,death,tree,DR,SR,0.3004,0.2782,0.1658,0.1748,0.0312,0.0458
mdg,happy,justice,DR,SR,0.2998,0.5492,0.3786,0.4092,-0.2188,0.2385
mdg,happy,lightning,DR,SR,0.2998,0.5492,0.4314,0.5258,-0.155,0.1671
mdg,happy,mango,DR,SR,0.2998,0.5492,0.1978,0.2782,-0.169,0.2094
mdg,happy,peace,DR,SR,0.2998,0.5492,0.2166,0.3032,-0.1628,0.1974
mdg,happy,peach,DR,SR,0.2998,0.5492,0.3834,0.445,-0.1878,0.2041
mdg,happy,sad,DR,SR,0.2998,0.5492,0.331,0.2424,-0.338,0.3872
mdg,happy,safety,DR,SR,0.2998,0.5492,0.4026,0.4582,-0.1938,0.2093
mdg,happy,sandstorm,DR,SR,0.2998,0.5492,0.2612,0.2004,-0.3102,0.3766
mdg,happy,sick,DR,SR,0.2998,0.5492,0.4266,0.3258,-0.3502,0.3774
mdg,happy,tree,DR,SR,0.2998,0.5492,0.1658,0.1748,-0.2404,0.3178
mdg,justice,lightning,DR,SR,0.3786,0.4092,0.4314,0.5258,0.0638,0.0679
mdg,justice,mango,DR,SR,0.3786,0.4092,0.1978,0.2782,0.0498,0.0609
mdg,justice,peace,DR,SR,0.3786,0.4092,0.2166,0.3032,0.056,0.067
mdg,justice,peach,DR,SR,0.3786,0.4092,0.3834,0.445,0.031,0.0334
mdg,justice,sad,DR,SR,0.3786,0.4092,0.331,0.2424,-0.1192,0.1386
mdg,justice,safety,DR,SR,0.3786,0.4092,0.4026,0.4582,0.025,0.0268
mdg,justice,sandstorm,DR,SR,0.3786,0.4092,0.2612,0.2004,-0.0914,0.1123
mdg,justice,sick,DR,SR,0.3786,0.4092,0.4266,0.3258,-0.1314,0.1437
mdg,justice,tree,DR,SR,0.3786,0.4092,0.1658,0.1748,-0.0216,0.0285
mdg,lightning,mango,DR,SR,0.4314,0.5258,0.1978,0.2782,-0.014,0.0167
mdg,lightning,peace,DR,SR,0.4314,0.5258,0.2166,0.3032,-0.0078,0.0091
mdg,lightning,peach,DR,SR,0.4314,0.5258,0.3834,0.445,-0.0328,0.0347
mdg,lightning,sad,DR,SR,0.4314,0.5258,0.331,0.2424,-0.183,0.207
mdg,lightning,safety,DR,SR,0.4314,0.5258,0.4026,0.4582,-0.0388,0.0409
mdg,lightning,sandstorm,DR,SR,0.4314,0.5258,0.2612,0.2004,-0.1552,0.1851
mdg,lightning,sick,DR,SR,0.4314,0.5258,0.4266,0.3258,-0.1952,0.2083
mdg,lightning,tree,DR,SR,0.4314,0.5258,0.1658,0.1748,-0.0854,0.1095
mdg,mango,peace,DR,SR,0.1978,0.2782,0.2166,0.3032,0.0062,0.0086
mdg,mango,peach,DR,SR,0.1978,0.2782,0.3834,0.445,-0.0188,0.0228
mdg,mango,sad,DR,SR,0.1978,0.2782,0.331,0.2424,-0.169,0.2244
mdg,mango,safety,DR,SR,0.1978,0.2782,0.4026,0.4582,-0.0248,0.0299
mdg,mango,sandstorm,DR,SR,0.1978,0.2782,0.2612,0.2004,-0.1412,0.2019
mdg,mango,sick,DR,SR,0.1978,0.2782,0.4266,0.3258,-0.1812,0.2224
mdg,mango,tree,DR,SR,0.1978,0.2782,0.1658,0.1748,-0.0714,0.1135
mdg,peace,peach,DR,SR,0.2166,0.3032,0.3834,0.445,-0.025,0.0297
mdg,peace,sad,DR,SR,0.2166,0.3032,0.331,0.2424,-0.1752,0.2266
mdg,peace,safety,DR,SR,0.2166,0.3032,0.4026,0.4582,-0.031,0.0366
mdg,peace,sandstorm,DR,SR,0.2166,0.3032,0.2612,0.2004,-0.1474,0.2045
mdg,peace,sick,DR,SR,0.2166,0.3032,0.4266,0.3258,-0.1874,0.2248
mdg,peace,tree,DR,SR,0.2166,0.3032,0.1658,0.1748,-0.0776,0.119
mdg,peach,sad,DR,SR,0.3834,0.445,0.331,0.2424,-0.1502,0.1728
mdg,peach,safety,DR,SR,0.3834,0.445,0.4026,0.4582,-0.006,0.0064
mdg,peach,sandstorm,DR,SR,0.3834,0.445,0.2612,0.2004,-0.1224,0.1487
mdg,peach,sick,DR,SR,0.3834,0.445,0.4266,0.3258,-0.1624,0.1759
mdg,peach,tree,DR,SR,0.3834,0.445,0.1658,0.1748,-0.0526,0.0687
mdg,sad,safety,DR,SR,0.331,0.2424,0.4026,0.4582,0.1442,0.1649
mdg,sad,sandstorm,DR,SR,0.331,0.2424,0.2612,0.2004,0.0278,0.0377
mdg,sad,sick,DR,SR,0.331,0.2424,0.4266,0.3258,-0.0122,0.0145
mdg,sad,tree,DR,SR,0.331,0.2424,0.1658,0.1748,0.0976,0.1436
mdg,safety,sandstorm,DR,SR,0.4026,0.4582,0.2612,0.2004,-0.1164,0.1405
mdg,safety,sick,DR,SR,0.4026,0.4582,0.4266,0.3258,-0.1564,0.1686
mdg,safety,tree,DR,SR,0.4026,0.4582,0.1658,0.1748,-0.0466,0.0604
mdg,sandstorm,sick,DR,SR,0.2612,0.2004,0.4266,0.3258,-0.04,0.0501
mdg,sandstorm,tree,DR,SR,0.2612,0.2004,0.1658,0.1748,0.0698,0.1124
mdg,sick,tree,DR,SR,0.4266,0.3258,0.1658,0.1748,0.1098,0.147
mdg,angry,banana,DR,SY,0.6368,0.3104,0.1314,0.7812,0.9762,0.908
mdg,angry,death,DR,SY,0.6368,0.3104,0.3004,0.1248,0.1508,0.1962
mdg,angry,happy,DR,SY,0.6368,0.3104,0.2998,0.5928,0.6194,0.6296
mdg,angry,justice,DR,SY,0.6368,0.3104,0.3786,0.3014,0.2492,0.2832
mdg,angry,lightning,DR,SY,0.6368,0.3104,0.4314,0.3126,0.2076,0.2337
mdg,angry,mango,DR,SY,0.6368,0.3104,0.1978,0.6288,0.7574,0.755
mdg,angry,peace,DR,SY,0.6368,0.3104,0.2166,0.2968,0.4066,0.476
mdg,angry,peach,DR,SY,0.6368,0.3104,0.3834,0.3614,0.3044,0.3349
mdg,angry,sad,DR,SY,0.6368,0.3104,0.331,0.2104,0.2058,0.25
mdg,angry,safety,DR,SY,0.6368,0.3104,0.4026,0.3542,0.278,0.3067
mdg,angry,sandstorm,DR,SY,0.6368,0.3104,0.2612,0.3272,0.3924,0.4464
mdg,angry,sick,DR,SY,0.6368,0.3104,0.4266,0.1806,0.0804,0.0977
mdg,angry,tree,DR,SY,0.6368,0.3104,0.1658,0.27,0.4306,0.5192
mdg,banana,death,DR,SY,0.1314,0.7812,0.3004,0.1248,-0.8254,0.9126
mdg,banana,happy,DR,SY,0.1314,0.7812,0.2998,0.5928,-0.3568,0.4577
mdg,banana,justice,DR,SY,0.1314,0.7812,0.3786,0.3014,-0.727,0.7898
mdg,banana,lightning,DR,SY,0.1314,0.7812,0.4314,0.3126,-0.7686,0.8046
mdg,banana,mango,DR,SY,0.1314,0.7812,0.1978,0.6288,-0.2188,0.3159
mdg,banana,peace,DR,SY,0.1314,0.7812,0.2166,0.2968,-0.5696,0.7254
mdg,banana,peach,DR,SY,0.1314,0.7812,0.3834,0.3614,-0.6718,0.7378
mdg,banana,sad,DR,SY,0.1314,0.7812,0.331,0.2104,-0.7704,0.8532
mdg,banana,safety,DR,SY,0.1314,0.7812,0.4026,0.3542,-0.6982,0.7545
mdg,banana,sandstorm,DR,SY,0.1314,0.7812,0.2612,0.3272,-0.5838,0.7108
mdg,banana,sick,DR,SY,0.1314,0.7812,0.4266,0.1806,-0.8958,0.9015
mdg,banana,tree,DR,SY,0.1314,0.7812,0.1658,0.27,-0.5456,0.7369
mdg,death,happy,DR,SY,0.3004,0.1248,0.2998,0.5928,0.4686,0.5554
mdg,death,justice,DR,SY,0.3004,0.1248,0.3786,0.3014,0.0984,0.1286
mdg,death,lightning,DR,SY,0.3004,0.1248,0.4314,0.3126,0.0568,0.0729
mdg,death,mango,DR,SY,0.3004,0.1248,0.1978,0.6288,0.6066,0.715
mdg,death,peace,DR,SY,0.3004,0.1248,0.2166,0.2968,0.2558,0.357
mdg,death,peach,DR,SY,0.3004,0.1248,0.3834,0.3614,0.1536,0.1938
mdg,death,sad,DR,SY,0.3004,0.1248,0.331,0.2104,0.055,0.0781
mdg,death,safety,DR,SY,0.3004,0.1248,0.4026,0.3542,0.1272,0.1605
mdg,death,sandstorm,DR,SY,0.3004,0.1248,0.2612,0.3272,0.2416,0.323
mdg,death,sick,DR,SY,0.3004,0.1248,0.4266,0.1806,-0.0704,0.098
mdg,death,tree,DR,SY,0.3004,0.1248,0.1658,0.27,0.2798,0.4094
mdg,happy,justice,DR,SY,0.2998,0.5928,0.3786,0.3014,-0.3702,0.4072
mdg,happy,lightning,DR,SY,0.2998,0.5928,0.4314,0.3126,-0.4118,0.4417
mdg,happy,mango,DR,SY,0.2998,0.5928,0.1978,0.6288,0.138,0.1664
mdg,happy,peace,DR,SY,0.2998,0.5928,0.2166,0.2968,-0.2128,0.2591
mdg,happy,peach,DR,SY,0.2998,0.5928,0.3834,0.3614,-0.315,0.3435
mdg,happy,sad,DR,SY,0.2998,0.5928,0.331,0.2104,-0.4136,0.4745
mdg,happy,safety,DR,SY,0.2998,0.5928,0.4026,0.3542,-0.3414,0.3694
mdg,happy,sandstorm,DR,SY,0.2998,0.5928,0.2612,0.3272,-0.227,0.2661
mdg,happy,sick,DR,SY,0.2998,0.5928,0.4266,0.1806,-0.539,0.5854
mdg,happy,tree,DR,SY,0.2998,0.5928,0.1658,0.27,-0.1888,0.2405
mdg,justice,lightning,DR,SY,0.3786,0.3014,0.4314,0.3126,-0.0416,0.0475
mdg,justice,mango,DR,SY,0.3786,0.3014,0.1978,0.6288,0.5082,0.5642
mdg,justice,peace,DR,SY,0.3786,0.3014,0.2166,0.2968,0.1574,0.1946
mdg,justice,peach,DR,SY,0.3786,0.3014,0.3834,0.3614,0.0552,0.0625
mdg,justice,sad,DR,SY,0.3786,0.3014,0.331,0.2104,-0.0434,0.0535
mdg,justice,safety,DR,SY,0.3786,0.3014,0.4026,0.3542,0.0288,0.0326
mdg,justice,sandstorm,DR,SY,0.3786,0.3014,0.2612,0.3272,0.1432,0.171
mdg,justice,sick,DR,SY,0.3786,0.3014,0.4266,0.1806,-0.1688,0.2031
mdg,justice,tree,DR,SY,0.3786,0.3014,0.1658,0.27,0.1814,0.2333
mdg,lightning,mango,DR,SY,0.4314,0.3126,0.1978,0.6288,0.5498,0.5922
mdg,lightning,peace,DR,SY,0.4314,0.3126,0.2166,0.2968,0.199,0.2402
mdg,lightning,peach,DR,SY,0.4314,0.3126,0.3834,0.3614,0.0968,0.1077
mdg,lightning,sad,DR,SY,0.4314,0.3126,0.331,0.2104,-0.0018,0.0022
mdg,lightning,safety,DR,SY,0.4314,0.3126,0.4026,0.3542,0.0704,0.0783
mdg,lightning,sandstorm,DR,SY,0.4314,0.3126,0.2612,0.3272,0.1848,0.2158
mdg,lightning,sick,DR,SY,0.4314,0.3126,0.4266,0.1806,-0.1272,0.151
mdg,lightning,tree,DR,SY,0.4314,0.3126,0.1658,0.27,0.223,0.2791
mdg,mango,peace,DR,SY,0.1978,0.6288,0.2166,0.2968,-0.3508,0.441
mdg,mango,peach,DR,SY,0.1978,0.6288,0.3834,0.3614,-0.453,0.5016
mdg,mango,sad,DR,SY,0.1978,0.6288,0.331,0.2104,-0.5516,0.6351
mdg,mango,safety,DR,SY,0.1978,0.6288,0.4026,0.3542,-0.4794,0.5251
mdg,mango,sandstorm,DR,SY,0.1978,0.6288,0.2612,0.3272,-0.365,0.44
mdg,mango,sick,DR,SY,0.1978,0.6288,0.4266,0.1806,-0.677,0.7262
mdg,mango,tree,DR,SY,0.1978,0.6288,0.1658,0.27,-0.3268,0.4327
mdg,peace,peach,DR,SY,0.2166,0.2968,0.3834,0.3614,-0.1022,0.1238
mdg,peace,sad,DR,SY,0.2166,0.2968,0.331,0.2104,-0.2008,0.2645
mdg,peace,safety,DR,SY,0.2166,0.2968,0.4026,0.3542,-0.1286,0.155
mdg,peace,sandstorm,DR,SY,0.2166,0.2968,0.2612,0.3272,-0.0142,0.0185
mdg,peace,sick,DR,SY,0.2166,0.2968,0.4266,0.1806,-0.3262,0.4105
mdg,peace,tree,DR,SY,0.2166,0.2968,0.1658,0.27,0.024,0.0344
mdg,peach,sad,DR,SY,0.3834,0.3614,0.331,0.2104,-0.0986,0.1181
mdg,peach,safety,DR,SY,0.3834,0.3614,0.4026,0.3542,-0.0264,0.0292
mdg,peach,sandstorm,DR,SY,0.3834,0.3614,0.2612,0.3272,0.088,0.103
mdg,peach,sick,DR,SY,0.3834,0.3614,0.4266,0.1806,-0.224,0.2608
mdg,peach,tree,DR,SY,0.3834,0.3614,0.1658,0.27,0.1262,0.1589
mdg,sad,safety,DR,SY,0.331,0.2104,0.4026,0.3542,0.0722,0.0864
mdg,sad,sandstorm,DR,SY,0.331,0.2104,0.2612,0.3272,0.1866,0.2364
mdg,sad,sick,DR,SY,0.331,0.2104,0.4266,0.1806,-0.1254,0.1621
mdg,sad,tree,DR,SY,0.331,0.2104,0.1658,0.27,0.2248,0.3093
mdg,safety,sandstorm,DR,SY,0.4026,0.3542,0.2612,0.3272,0.1144,0.1333
mdg,safety,sick,DR,SY,0.4026,0.3542,0.4266,0.1806,-0.1976,0.2304
mdg,safety,tree,DR,SY,0.4026,0.3542,0.1658,0.27,0.1526,0.1909
mdg,sandstorm,sick,DR,SY,0.2612,0.3272,0.4266,0.1806,-0.312,0.3795
mdg,sandstorm,tree,DR,SY,0.2612,0.3272,0.1658,0.27,0.0382,0.0522
mdg,sick,tree,DR,SY,0.4266,0.1806,0.1658,0.27,0.3502,0.4571
mdg,angry,banana,DR,WH,0.6368,0.1804,0.1314,0.2136,0.5386,0.6943
mdg,angry,death,DR,WH,0.6368,0.1804,0.3004,0.5016,0.6576,0.6831
mdg,angry,happy,DR,WH,0.6368,0.1804,0.2998,0.701,0.8576,0.8317
mdg,angry,justice,DR,WH,0.6368,0.1804,0.3786,0.7008,0.7786,0.7736
mdg,angry,lightning,DR,WH,0.6368,0.1804,0.4314,0.4636,0.4886,0.5249
mdg,angry,mango,DR,WH,0.6368,0.1804,0.1978,0.2322,0.4908,0.619
mdg,angry,peace,DR,WH,0.6368,0.1804,0.2166,0.7246,0.9644,0.9011
mdg,angry,peach,DR,WH,0.6368,0.1804,0.3834,0.2372,0.3102,0.3811
mdg,angry,sad,DR,WH,0.6368,0.1804,0.331,0.3678,0.4932,0.5516
mdg,angry,safety,DR,WH,0.6368,0.1804,0.4026,0.4914,0.5452,0.5765
mdg,angry,sandstorm,DR,WH,0.6368,0.1804,0.2612,0.3752,0.5704,0.6345
mdg,angry,sick,DR,WH,0.6368,0.1804,0.4266,0.4664,0.4962,0.532
mdg,angry,tree,DR,WH,0.6368,0.1804,0.1658,0.157,0.4476,0.6149
mdg,banana,death,DR,WH,0.1314,0.2136,0.3004,0.5016,0.119,0.1592
mdg,banana,happy,DR,WH,0.1314,0.2136,0.2998,0.701,0.319,0.4355
mdg,banana,justice,DR,WH,0.1314,0.2136,0.3786,0.7008,0.24,0.3224
mdg,banana,lightning,DR,WH,0.1314,0.2136,0.4314,0.4636,-0.05,0.064
mdg,banana,mango,DR,WH,0.1314,0.2136,0.1978,0.2322,-0.0478,0.0789
mdg,banana,peace,DR,WH,0.1314,0.2136,0.2166,0.7246,0.4258,0.5958
mdg,banana,peach,DR,WH,0.1314,0.2136,0.3834,0.2372,-0.2284,0.3193
mdg,banana,sad,DR,WH,0.1314,0.2136,0.331,0.3678,-0.0454,0.0618
mdg,banana,safety,DR,WH,0.1314,0.2136,0.4026,0.4914,0.0066,0.0085
mdg,banana,sandstorm,DR,WH,0.1314,0.2136,0.2612,0.3752,0.0318,0.0451
mdg,banana,sick,DR,WH,0.1314,0.2136,0.4266,0.4664,-0.0424,0.0544
mdg,banana,tree,DR,WH,0.1314,0.2136,0.1658,0.157,-0.091,0.1677
mdg,death,happy,DR,WH,0.3004,0.5016,0.2998,0.701,0.2,0.2315
mdg,death,justice,DR,WH,0.3004,0.5016,0.3786,0.7008,0.121,0.1374
mdg,death,lightning,DR,WH,0.3004,0.5016,0.4314,0.4636,-0.169,0.1815
mdg,death,mango,DR,WH,0.3004,0.5016,0.1978,0.2322,-0.1668,0.2111
mdg,death,peace,DR,WH,0.3004,0.5016,0.2166,0.7246,0.3068,0.3658
mdg,death,peach,DR,WH,0.3004,0.5016,0.3834,0.2372,-0.3474,0.3903
mdg,death,sad,DR,WH,0.3004,0.5016,0.331,0.3678,-0.1644,0.1843
mdg,death,safety,DR,WH,0.3004,0.5016,0.4026,0.4914,-0.1124,0.1218
mdg,death,sandstorm,DR,WH,0.3004,0.5016,0.2612,0.3752,-0.0872,0.101
mdg,death,sick,DR,WH,0.3004,0.5016,0.4266,0.4664,-0.1614,0.1736
mdg,death,tree,DR,WH,0.3004,0.5016,0.1658,0.157,-0.21,0.2813
mdg,happy,justice,DR,WH,0.2998,0.701,0.3786,0.7008,-0.079,0.0944
mdg,happy,lightning,DR,WH,0.2998,0.701,0.4314,0.4636,-0.369,0.3989
mdg,happy,mango,DR,WH,0.2998,0.701,0.1978,0.2322,-0.3668,0.4684
mdg,happy,peace,DR,WH,0.2998,0.701,0.2166,0.7246,0.1068,0.1391
mdg,happy,peach,DR,WH,0.2998,0.701,0.3834,0.2372,-0.5474,0.6023
mdg,happy,sad,DR,WH,0.2998,0.701,0.331,0.3678,-0.3644,0.4117
mdg,happy,safety,DR,WH,0.2998,0.701,0.4026,0.4914,-0.3124,0.3433
mdg,happy,sandstorm,DR,WH,0.2998,0.701,0.2612,0.3752,-0.2872,0.3396
mdg,happy,sick,DR,WH,0.2998,0.701,0.4266,0.4664,-0.3614,0.3916
mdg,happy,tree,DR,WH,0.2998,0.701,0.1658,0.157,-0.41,0.5492
mdg,justice,lightning,DR,WH,0.3786,0.7008,0.4314,0.4636,-0.29,0.3111
mdg,justice,mango,DR,WH,0.3786,0.7008,0.1978,0.2322,-0.2878,0.3636
mdg,justice,peace,DR,WH,0.3786,0.7008,0.2166,0.7246,0.1858,0.2316
mdg,justice,peach,DR,WH,0.3786,0.7008,0.3834,0.2372,-0.4684,0.5171
mdg,justice,sad,DR,WH,0.3786,0.7008,0.331,0.3678,-0.2854,0.3196
mdg,justice,safety,DR,WH,0.3786,0.7008,0.4026,0.4914,-0.2334,0.2536
mdg,justice,sandstorm,DR,WH,0.3786,0.7008,0.2612,0.3752,-0.2082,0.2426
mdg,justice,sick,DR,WH,0.3786,0.7008,0.4266,0.4664,-0.2824,0.3035
mdg,justice,tree,DR,WH,0.3786,0.7008,0.1658,0.157,-0.331,0.44
mdg,lightning,mango,DR,WH,0.4314,0.4636,0.1978,0.2322,0.0022,0.0027
mdg,lightning,peace,DR,WH,0.4314,0.4636,0.2166,0.7246,0.4758,0.5208
mdg,lightning,peach,DR,WH,0.4314,0.4636,0.3834,0.2372,-0.1784,0.1993
mdg,lightning,sad,DR,WH,0.4314,0.4636,0.331,0.3678,0.0046,0.005
mdg,lightning,safety,DR,WH,0.4314,0.4636,0.4026,0.4914,0.0566,0.0595
mdg,lightning,sandstorm,DR,WH,0.4314,0.4636,0.2612,0.3752,0.0818,0.0914
mdg,lightning,sick,DR,WH,0.4314,0.4636,0.4266,0.4664,0.0076,0.008
mdg,lightning,tree,DR,WH,0.4314,0.4636,0.1658,0.157,-0.041,0.0533
mdg,mango,peace,DR,WH,0.1978,0.2322,0.2166,0.7246,0.4736,0.6145
mdg,mango,peach,DR,WH,0.1978,0.2322,0.3834,0.2372,-0.1806,0.2414
mdg,mango,sad,DR,WH,0.1978,0.2322,0.331,0.3678,0.0024,0.0031
mdg,mango,safety,DR,WH,0.1978,0.2322,0.4026,0.4914,0.0544,0.0669
mdg,mango,sandstorm,DR,WH,0.1978,0.2322,0.2612,0.3752,0.0796,0.1065
mdg,mango,sick,DR,WH,0.1978,0.2322,0.4266,0.4664,0.0054,0.0066
mdg,mango,tree,DR,WH,0.1978,0.2322,0.1658,0.157,-0.0432,0.0731
mdg,peace,peach,DR,WH,0.2166,0.7246,0.3834,0.2372,-0.6542,0.716
mdg,peace,sad,DR,WH,0.2166,0.7246,0.331,0.3678,-0.4712,0.5397
mdg,peace,safety,DR,WH,0.2166,0.7246,0.4026,0.4914,-0.4192,0.4689
mdg,peace,sandstorm,DR,WH,0.2166,0.7246,0.2612,0.3752,-0.394,0.4765
mdg,peace,sick,DR,WH,0.2166,0.7246,0.4266,0.4664,-0.4682,0.5141
mdg,peace,tree,DR,WH,0.2166,0.7246,0.1658,0.157,-0.5168,0.699
mdg,peach,sad,DR,WH,0.3834,0.2372,0.331,0.3678,0.183,0.2139
mdg,peach,safety,DR,WH,0.3834,0.2372,0.4026,0.4914,0.235,0.2615
mdg,peach,sandstorm,DR,WH,0.3834,0.2372,0.2612,0.3752,0.2602,0.3089
mdg,peach,sick,DR,WH,0.3834,0.2372,0.4266,0.4664,0.186,0.2077
mdg,peach,tree,DR,WH,0.3834,0.2372,0.1658,0.157,0.1374,0.199
mdg,sad,safety,DR,WH,0.331,0.3678,0.4026,0.4914,0.052,0.057
mdg,sad,sandstorm,DR,WH,0.331,0.3678,0.2612,0.3752,0.0772,0.0903
mdg,sad,sick,DR,WH,0.331,0.3678,0.4266,0.4664,0.003,0.0033
mdg,sad,tree,DR,WH,0.331,0.3678,0.1658,0.157,-0.0456,0.0631
mdg,safety,sandstorm,DR,WH,0.4026,0.4914,0.2612,0.3752,0.0252,0.0283
mdg,safety,sick,DR,WH,0.4026,0.4914,0.4266,0.4664,-0.049,0.0516
mdg,safety,tree,DR,WH,0.4026,0.4914,0.1658,0.157,-0.0976,0.1271
mdg,sandstorm,sick,DR,WH,0.2612,0.3752,0.4266,0.4664,-0.0742,0.083
mdg,sandstorm,tree,DR,WH,0.2612,0.3752,0.1658,0.157,-0.1228,0.1758
mdg,sick,tree,DR,WH,0.4266,0.4664,0.1658,0.157,-0.0486,0.0632
