country,concept_a,concept_b,color_1,color_2,A_to_C1,B_to_C2,A_to_C2,B_to_C1,sigma_A_C1,sigma_B_C2,sigma_A_C2,sigma_B_C1,mu_D,var_D,p_gt0,p_swapped,semantic_distance
usa,justice,mango,A1,SG,0.302,0.198,0.2316,0.0426,0.29089847999999996,0.21913848,0.2455867872,0.056283631199999996,0.2258,0.1961,0.6949,0.3051,0.3899
usa,justice,peace,A1,SG,0.302,0.4552,0.2316,0.1886,0.29089847999999996,0.34223028479999995,0.2455867872,0.21118145519999995,0.337,0.3067,0.7286,0.2714,0.4572
usa,justice,peach,A1,SG,0.302,0.1218,0.2316,0.0288,0.29089847999999996,0.14761136879999998,0.2455867872,0.03859937279999999,0.1634,0.1682,0.6548,0.3452,0.3097
usa,justice,sad,A1,SG,0.302,0.1174,0.2316,0.7964,0.29089847999999996,0.1429917912,0.2455867872,0.2237629152,-0.6086,0.2155,0.0949,0.9051,0.8102
usa,justice,safety,A1,SG,0.302,0.507,0.2316,0.223,0.29089847999999996,0.34493238,0.2455867872,0.23911397999999998,0.3544,0.3211,0.7342,0.2658,0.4683
usa,justice,sandstorm,A1,SG,0.302,0.043,0.2316,0.3454,0.29089847999999996,0.056788379999999986,0.2455867872,0.3120163992,-0.232,0.2455,0.3198,0.6802,0.3604
usa,justice,sick,A1,SG,0.302,0.336,0.2316,0.4512,0.29089847999999996,0.30788351999999997,0.2455867872,0.34171361279999996,-0.0448,0.3565,0.4701,0.5299,0.0598
usa,justice,tree,A1,SG,0.302,0.6686,0.2316,0.0992,0.29089847999999996,0.3057721752,0.2455867872,0.1233159168,0.6398,0.2536,0.898,0.102,0.7961
usa,lightning,mango,A1,SG,0.3756,0.198,0.0752,0.0426,0.3236440032,0.21913848,0.09597204479999999,0.056283631199999996,0.4558,0.1651,0.869,0.131,0.738
usa,lightning,peace,A1,SG,0.3756,0.4552,0.0752,0.1886,0.3236440032,0.34223028479999995,0.09597204479999999,0.21118145519999995,0.567,0.2757,0.8599,0.1401,0.7198
usa,lightning,peach,A1,SG,0.3756,0.1218,0.0752,0.0288,0.3236440032,0.14761136879999998,0.09597204479999999,0.03859937279999999,0.3934,0.1372,0.8559,0.1441,0.7117
usa,lightning,sad,A1,SG,0.3756,0.1174,0.0752,0.7964,0.3236440032,0.1429917912,0.09597204479999999,0.2237629152,-0.3786,0.1845,0.189,0.811,0.6219
usa,lightning,safety,A1,SG,0.3756,0.507,0.0752,0.223,0.3236440032,0.34493238,0.09597204479999999,0.23911397999999998,0.5844,0.2901,0.861,0.139,0.7221
usa,lightning,sandstorm,A1,SG,0.3756,0.043,0.0752,0.3454,0.3236440032,0.056788379999999986,0.09597204479999999,0.3120163992,-0.002,0.2145,0.4983,0.5017,0.0034
usa,lightning,sick,A1,SG,0.3756,0.336,0.0752,0.4512,0.3236440032,0.30788351999999997,0.09597204479999999,0.34171361279999996,0.1852,0.3255,0.6273,0.3727,0.2545
usa,lightning,tree,A1,SG,0.3756,0.6686,0.0752,0.0992,0.3236440032,0.3057721752,0.09597204479999999,0.1233159168,0.8698,0.2227,0.9674,0.0326,0.9347
usa,mango,peace,A1,SG,0.0426,0.4552,0.198,0.1886,0.056283631199999996,0.34223028479999995,0.21913848,0.21118145519999995,0.1112,0.2129,0.5952,0.4048,0.1904
usa,mango,peach,A1,SG,0.0426,0.1218,0.198,0.0288,0.056283631199999996,0.14761136879999998,0.21913848,0.03859937279999999,-0.0624,0.0745,0.4096,0.5904,0.1809
usa,mango,sad,A1,SG,0.0426,0.1174,0.198,0.7964,0.056283631199999996,0.1429917912,0.21913848,0.2237629152,-0.8344,0.1217,0.0084,0.9916,0.9832
usa,mango,safety,A1,SG,0.0426,0.507,0.198,0.223,0.056283631199999996,0.34493238,0.21913848,0.23911397999999998,0.1286,0.2273,0.6063,0.3937,0.2126
usa,mango,sandstorm,A1,SG,0.0426,0.043,0.198,0.3454,0.056283631199999996,0.056788379999999986,0.21913848,0.3120163992,-0.4578,0.1518,0.12,0.88,0.7601
usa,mango,sick,A1,SG,0.0426,0.336,0.198,0.4512,0.056283631199999996,0.30788351999999997,0.21913848,0.34171361279999996,-0.2706,0.2627,0.2988,0.7012,0.4024
usa,mango,tree,A1,SG,0.0426,0.6686,0.198,0.0992,0.056283631199999996,0.3057721752,0.21913848,0.1233159168,0.414,0.1599,0.8497,0.1503,0.6995
usa,peace,peach,A1,SG,0.1886,0.1218,0.4552,0.0288,0.21118145519999995,0.14761136879999998,0.34223028479999995,0.03859937279999999,-0.1736,0.185,0.3432,0.6568,0.3135
usa,peace,sad,A1,SG,0.1886,0.1174,0.4552,0.7964,0.21118145519999995,0.1429917912,0.34223028479999995,0.2237629152,-0.9456,0.2322,0.0249,0.9751,0.9503
usa,peace,safety,A1,SG,0.1886,0.507,0.4552,0.223,0.21118145519999995,0.34493238,0.34223028479999995,0.23911397999999998,0.0174,0.3379,0.5119,0.4881,0.0239
usa,peace,sandstorm,A1,SG,0.1886,0.043,0.4552,0.3454,0.21118145519999995,0.056788379999999986,0.34223028479999995,0.3120163992,-0.569,0.2623,0.1333,0.8667,0.7334
usa,peace,sick,A1,SG,0.1886,0.336,0.4552,0.4512,0.21118145519999995,0.30788351999999997,0.34223028479999995,0.34171361279999996,-0.3818,0.3733,0.266,0.734,0.468
usa,peace,tree,A1,SG,0.1886,0.6686,0.4552,0.0992,0.21118145519999995,0.3057721752,0.34223028479999995,0.1233159168,0.3028,0.2704,0.7198,0.2802,0.4396
usa,peach,sad,A1,SG,0.0288,0.1174,0.1218,0.7964,0.03859937279999999,0.1429917912,0.14761136879999998,0.2237629152,-0.772,0.0938,0.0059,0.9941,0.9883
usa,peach,safety,A1,SG,0.0288,0.507,0.1218,0.223,0.03859937279999999,0.34493238,0.14761136879999998,0.23911397999999998,0.191,0.1994,0.6656,0.3344,0.3311
usa,peach,sandstorm,A1,SG,0.0288,0.043,0.1218,0.3454,0.03859937279999999,0.056788379999999986,0.14761136879999998,0.3120163992,-0.3954,0.1239,0.1306,0.8694,0.7388
usa,peach,sick,A1,SG,0.0288,0.336,0.1218,0.4512,0.03859937279999999,0.30788351999999997,0.14761136879999998,0.34171361279999996,-0.2082,0.2348,0.3337,0.6663,0.3325
usa,peach,tree,A1,SG,0.0288,0.6686,0.1218,0.0992,0.03859937279999999,0.3057721752,0.14761136879999998,0.1233159168,0.4764,0.132,0.9051,0.0949,0.8103
usa,sad,safety,A1,SG,0.7964,0.507,0.1174,0.223,0.2237629152,0.34493238,0.1429917912,0.23911397999999998,0.963,0.2467,0.9737,0.0263,0.9475
usa,sad,sandstorm,A1,SG,0.7964,0.043,0.1174,0.3454,0.2237629152,0.056788379999999986,0.1429917912,0.3120163992,0.3766,0.1711,0.8187,0.1813,0.6374
usa,sad,sick,A1,SG,0.7964,0.336,0.1174,0.4512,0.2237629152,0.30788351999999997,0.1429917912,0.34171361279999996,0.5638,0.2821,0.8558,0.1442,0.7116
usa,sad,tree,A1,SG,0.7964,0.6686,0.1174,0.0992,0.2237629152,0.3057721752,0.1429917912,0.1233159168,1.2484,0.1792,0.9984,0.0016,0.9968
usa,safety,sandstorm,A1,SG,0.223,0.043,0.507,0.3454,0.23911397999999998,0.056788379999999986,0.34493238,0.3120163992,-0.5864,0.2767,0.1325,0.8675,0.735
usa,safety,sick,A1,SG,0.223,0.336,0.507,0.4512,0.23911397999999998,0.30788351999999997,0.34493238,0.34171361279999996,-0.3992,0.3877,0.2607,0.7393,0.4786
usa,safety,tree,A1,SG,0.223,0.6686,0.507,0.0992,0.23911397999999998,0.3057721752,0.34493238,0.1233159168,0.2854,0.2849,0.7036,0.2964,0.4072
usa,sandstorm,sick,A1,SG,0.3454,0.336,0.043,0.4512,0.3120163992,0.30788351999999997,0.056788379999999986,0.34171361279999996,0.1872,0.3121,0.6312,0.3688,0.2624
usa,sandstorm,tree,A1,SG,0.3454,0.6686,0.043,0.0992,0.3120163992,0.3057721752,0.056788379999999986,0.1233159168,0.8718,0.2093,0.9717,0.0283,0.9433
usa,sick,tree,A1,SG,0.4512,0.6686,0.336,0.0992,0.34171361279999996,0.3057721752,0.30788351999999997,0.1233159168,0.6846,0.3203,0.8868,0.1132,0.7736
usa,angry,banana,A1,SH,0.3736,0.3958,0.132,0.0524,0.3229517952,0.33001645679999997,0.15811487999999999,0.0685228512,0.585,0.2429,0.8824,0.1176,0.7648
usa,angry,death,A1,SH,0.3736,0.0644,0.132,0.775,0.3229517952,0.0831486432,0.15811487999999999,0.24063749999999995,-0.469,0.1941,0.1436,0.8564,0.7129
usa,angry,happy,A1,SH,0.3736,0.6492,0.132,0.1012,0.3229517952,0.31428031679999996,0.15811487999999999,0.1255228128,0.7896,0.2438,0.9451,0.0549,0.8902
usa,angry,justice,A1,SH,0.3736,0.1796,0.132,0.302,0.3229517952,0.2033344992,0.15811487999999999,0.29089847999999996,0.1192,0.2553,0.5933,0.4067,0.1865
usa,angry,lightning,A1,SH,0.3736,0.2956,0.132,0.3756,0.3229517952,0.2873444832,0.15811487999999999,0.3236440032,0.1616,0.3166,0.613,0.387,0.226
usa,angry,mango,A1,SH,0.3736,0.2394,0.132,0.0426,0.3229517952,0.2512809432,0.15811487999999999,0.056283631199999996,0.4384,0.1956,0.8392,0.1608,0.6784
usa,angry,peace,A1,SH,0.3736,0.3284,0.132,0.1886,0.3229517952,0.3043637472,0.15811487999999999,0.21118145519999995,0.3814,0.2665,0.77,0.23,0.5399
usa,angry,peach,A1,SH,0.3736,0.1252,0.132,0.0288,0.3229517952,0.1511444448,0.15811487999999999,0.03859937279999999,0.338,0.1536,0.8057,0.1943,0.6115
usa,angry,sad,A1,SH,0.3736,0.106,0.132,0.7964,0.3229517952,0.13077432,0.15811487999999999,0.2237629152,-0.4488,0.1965,0.1556,0.8444,0.6887
usa,angry,safety,A1,SH,0.3736,0.39,0.132,0.223,0.3229517952,0.328302,0.15811487999999999,0.23911397999999998,0.4086,0.2943,0.7743,0.2257,0.5487
usa,angry,sandstorm,A1,SH,0.3736,0.0922,0.132,0.3454,0.3229517952,0.11550484079999998,0.15811487999999999,0.3120163992,-0.0116,0.24,0.4906,0.5094,0.0189
usa,angry,sick,A1,SH,0.3736,0.4482,0.132,0.4512,0.3229517952,0.3412971288,0.15811487999999999,0.34171361279999996,0.2386,0.3626,0.654,0.346,0.3081
usa,angry,tree,A1,SH,0.3736,0.4212,0.132,0.0992,0.3229517952,0.3364309728,0.15811487999999999,0.1233159168,0.5636,0.2577,0.8666,0.1334,0.7331
usa,banana,death,A1,SH,0.0524,0.0644,0.3958,0.775,0.0685228512,0.0831486432,0.33001645679999997,0.24063749999999995,-1.054,0.1784,0.0063,0.9937,0.98740000000000006
usa,banana,happy,A1,SH,0.0524,0.6492,0.3958,0.1012,0.0685228512,0.31428031679999996,0.33001645679999997,0.1255228128,0.2046,0.2281,0.6658,0.3342,0.3316
usa,banana,justice,A1,SH,0.0524,0.1796,0.3958,0.302,0.0685228512,0.2033344992,0.33001645679999997,0.29089847999999996,-0.4658,0.2396,0.1706,0.8294,0.6587
usa,banana,lightning,A1,SH,0.0524,0.2956,0.3958,0.3756,0.0685228512,0.2873444832,0.33001645679999997,0.3236440032,-0.4234,0.3009,0.2201,0.7799,0.5598
usa,banana,mango,A1,SH,0.0524,0.2394,0.3958,0.0426,0.0685228512,0.2512809432,0.33001645679999997,0.056283631199999996,-0.1466,0.1799,0.3648,0.6352,0.2704
usa,banana,peace,A1,SH,0.0524,0.3284,0.3958,0.1886,0.0685228512,0.3043637472,0.33001645679999997,0.21118145519999995,-0.2036,0.2508,0.3422,0.6578,0.3156
usa,banana,peach,A1,SH,0.0524,0.1252,0.3958,0.0288,0.0685228512,0.1511444448,0.33001645679999997,0.03859937279999999,-0.247,0.1379,0.253,0.747,0.494
usa,banana,sad,A1,SH,0.0524,0.106,0.3958,0.7964,0.0685228512,0.13077432,0.33001645679999997,0.2237629152,-1.0338,0.1808,0.0075,0.9925,0.985
usa,banana,safety,A1,SH,0.0524,0.39,0.3958,0.223,0.0685228512,0.328302,0.33001645679999997,0.23911397999999998,-0.1764,0.2786,0.3691,0.6309,0.2618
usa,banana,sandstorm,A1,SH,0.0524,0.0922,0.3958,0.3454,0.0685228512,0.11550484079999998,0.33001645679999997,0.3120163992,-0.5966,0.2243,0.1039,0.8961,0.7922
usa,banana,sick,A1,SH,0.0524,0.4482,0.3958,0.4512,0.0685228512,0.3412971288,0.33001645679999997,0.34171361279999996,-0.3464,0.3469,0.2782,0.7218,0.4436
usa,banana,tree,A1,SH,0.0524,0.4212,0.3958,0.0992,0.0685228512,0.3364309728,0.33001645679999997,0.1233159168,-0.0214,0.242,0.4827,0.5173,0.0347
usa,death,happy,A1,SH,0.775,0.6492,0.0644,0.1012,0.24063749999999995,0.31428031679999996,0.0831486432,0.1255228128,1.2586,0.1793,0.9985,0.0015,0.997
usa,death,justice,A1,SH,0.775,0.1796,0.0644,0.302,0.24063749999999995,0.2033344992,0.0831486432,0.29089847999999996,0.5882,0.1908,0.911,0.089,0.8219
usa,death,lightning,A1,SH,0.775,0.2956,0.0644,0.3756,0.24063749999999995,0.2873444832,0.0831486432,0.3236440032,0.6306,0.2521,0.8954,0.1046,0.7908
usa,death,mango,A1,SH,0.775,0.2394,0.0644,0.0426,0.24063749999999995,0.2512809432,0.0831486432,0.056283631199999996,0.9074,0.1311,0.9939,0.0061,0.9878
usa,death,peace,A1,SH,0.775,0.3284,0.0644,0.1886,0.24063749999999995,0.3043637472,0.0831486432,0.21118145519999995,0.8504,0.2021,0.9707,0.0293,0.9415
usa,death,peach,A1,SH,0.775,0.1252,0.0644,0.0288,0.24063749999999995,0.1511444448,0.0831486432,0.03859937279999999,0.807,0.0892,0.9966,0.0034,0.9931
usa,death,sad,A1,SH,0.775,0.106,0.0644,0.7964,0.24063749999999995,0.13077432,0.0831486432,0.2237629152,0.0202,0.132,0.5222,0.4778,0.0443
usa,death,safety,A1,SH,0.775,0.39,0.0644,0.223,0.24063749999999995,0.328302,0.0831486432,0.23911397999999998,0.8776,0.2298,0.9664,0.0336,0.9329
usa,death,sandstorm,A1,SH,0.775,0.0922,0.0644,0.3454,0.24063749999999995,0.11550484079999998,0.0831486432,0.3120163992,0.4574,0.1755,0.8625,0.1375,0.7251
usa,death,sick,A1,SH,0.775,0.4482,0.0644,0.4512,0.24063749999999995,0.3412971288,0.0831486432,0.34171361279999996,0.7076,0.2981,0.9025,0.0975,0.805
usa,death,tree,A1,SH,0.775,0.4212,0.0644,0.0992,0.24063749999999995,0.3364309728,0.0831486432,0.1233159168,1.0326,0.1932,0.9906,0.0094,0.9812
usa,happy,justice,A1,SH,0.1012,0.1796,0.6492,0.302,0.1255228128,0.2033344992,0.31428031679999996,0.29089847999999996,-0.6704,0.2405,0.0858,0.9142,0.8284
usa,happy,lightning,A1,SH,0.1012,0.2956,0.6492,0.3756,0.1255228128,0.2873444832,0.31428031679999996,0.3236440032,-0.628,0.3018,0.1265,0.8735,0.747
usa,happy,mango,A1,SH,0.1012,0.2394,0.6492,0.0426,0.1255228128,0.2512809432,0.31428031679999996,0.056283631199999996,-0.3512,0.1808,0.2044,0.7956,0.5911
usa,happy,peace,A1,SH,0.1012,0.3284,0.6492,0.1886,0.1255228128,0.3043637472,0.31428031679999996,0.21118145519999995,-0.4082,0.2518,0.208,0.792,0.5841
usa,happy,peach,A1,SH,0.1012,0.1252,0.6492,0.0288,0.1255228128,0.1511444448,0.31428031679999996,0.03859937279999999,-0.4516,0.1389,0.1128,0.8872,0.7744
usa,happy,sad,A1,SH,0.1012,0.106,0.6492,0.7964,0.1255228128,0.13077432,0.31428031679999996,0.2237629152,-1.2384,0.1817,0.0018,0.9982,0.9963
usa,happy,safety,A1,SH,0.1012,0.39,0.6492,0.223,0.1255228128,0.328302,0.31428031679999996,0.23911397999999998,-0.381,0.2795,0.2356,0.7644,0.5289
usa,happy,sandstorm,A1,SH,0.1012,0.0922,0.6492,0.3454,0.1255228128,0.11550484079999998,0.31428031679999996,0.3120163992,-0.8012,0.2252,0.0457,0.9543,0.9086
usa,happy,sick,A1,SH,0.1012,0.4482,0.6492,0.4512,0.1255228128,0.3412971288,0.31428031679999996,0.34171361279999996,-0.551,0.3478,0.1751,0.8249,0.6499
usa,happy,tree,A1,SH,0.1012,0.4212,0.6492,0.0992,0.1255228128,0.3364309728,0.31428031679999996,0.1233159168,-0.226,0.2429,0.3233,0.6767,0.3534
usa,justice,lightning,A1,SH,0.302,0.2956,0.1796,0.3756,0.29089847999999996,0.2873444832,0.2033344992,0.3236440032,0.0424,0.3133,0.5302,0.4698,0.0604
usa,justice,mango,A1,SH,0.302,0.2394,0.1796,0.0426,0.29089847999999996,0.2512809432,0.2033344992,0.056283631199999996,0.3192,0.1923,0.7667,0.2333,0.5334
usa,justice,peace,A1,SH,0.302,0.3284,0.1796,0.1886,0.29089847999999996,0.3043637472,0.2033344992,0.21118145519999995,0.2622,0.2632,0.6954,0.3046,0.3907
usa,justice,peach,A1,SH,0.302,0.1252,0.1796,0.0288,0.29089847999999996,0.1511444448,0.2033344992,0.03859937279999999,0.2188,0.1503,0.7137,0.2863,0.4275
usa,justice,sad,A1,SH,0.302,0.106,0.1796,0.7964,0.29089847999999996,0.13077432,0.2033344992,0.2237629152,-0.568,0.1931,0.0981,0.9019,0.8038
usa,justice,safety,A1,SH,0.302,0.39,0.1796,0.223,0.29089847999999996,0.328302,0.2033344992,0.23911397999999998,0.2894,0.2909,0.7042,0.2958,0.4084
usa,justice,sandstorm,A1,SH,0.302,0.0922,0.1796,0.3454,0.29089847999999996,0.11550484079999998,0.2033344992,0.3120163992,-0.1308,0.2367,0.394,0.606,0.212
usa,justice,sick,A1,SH,0.302,0.4482,0.1796,0.4512,0.29089847999999996,0.3412971288,0.2033344992,0.34171361279999996,0.1194,0.3592,0.579,0.421,0.1579
usa,justice,tree,A1,SH,0.302,0.4212,0.1796,0.0992,0.29089847999999996,0.3364309728,0.2033344992,0.1233159168,0.4444,0.2544,0.8109,0.1891,0.6218
usa,lightning,mango,A1,SH,0.3756,0.2394,0.2956,0.0426,0.3236440032,0.2512809432,0.2873444832,0.056283631199999996,0.2768,0.2536,0.7087,0.2913,0.4174
usa,lightning,peace,A1,SH,0.3756,0.3284,0.2956,0.1886,0.3236440032,0.3043637472,0.2873444832,0.21118145519999995,0.2198,0.3245,0.6502,0.3498,0.3004
usa,lightning,peach,A1,SH,0.3756,0.1252,0.2956,0.0288,0.3236440032,0.1511444448,0.2873444832,0.03859937279999999,0.1764,0.2116,0.6493,0.3507,0.2986
usa,lightning,sad,A1,SH,0.3756,0.106,0.2956,0.7964,0.3236440032,0.13077432,0.2873444832,0.2237629152,-0.6104,0.2545,0.1131,0.8869,0.7737
