"participantId","trialId","answer","conA_fr","conA","conB","conA_col_ans","conB_fr","conB_col_ans","rt","mgLevel","usLevel","leftColCode","rightColCode","leftHeight","rightHeight"
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p3_s0_tl","{""assignments"":{""concept_banane"":""MH"",""concept_pêche_(fruit)"":""SR""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":27300,""lastEditTime"":27300,""poolOrder"":0,""trialIndex"":12,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":96,""leftHeight"":147,""rightHeight"":96}","banane","banana","peach","MH","pêche (fruit)","SR",27300,"MG_HIGH","US_HIGH","MH","SR",147,96
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p3_s0_tr","{""assignments"":{""concept_banane"":""MH"",""concept_pêche_(fruit)"":""SR""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":7107,""lastEditTime"":7107,""poolOrder"":0,""trialIndex"":13,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":102,""leftHeight"":102,""rightHeight"":155}","banane","banana","peach","MH","pêche (fruit)","SR",7107,"MG_HIGH","US_HIGH","MH","SR",102,155
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p4_s0_tl","{""assignments"":{""concept_paix"":""LB"",""concept_mort"":""DP""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""LB""},""responseTime"":29903,""lastEditTime"":29903,""poolOrder"":1,""trialIndex"":16,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DP"",""rightColorCode"":""LB"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":100,""leftHeight"":153,""rightHeight"":100}","mort","death","peace","DP","paix","LB",29903,"MG_HIGH","US_HIGH","DP","LB",153,100
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p6_s0_tr","{""assignments"":{""concept_triste"":""DR"",""concept_heureux"":""MC""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DR""},""responseTime"":7657,""lastEditTime"":7657,""poolOrder"":1,""trialIndex"":25,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DR"",""rightColorCode"":""MC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":96,""leftHeight"":96,""rightHeight"":149}","heureux","happy","sad","MC","triste","DR",7657,"MG_LOW","US_LOW","DR","MC",96,149
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p4_s1_tr","{""assignments"":{""concept_paix"":""LB"",""concept_mort"":""DP""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""LB""},""responseTime"":4581,""lastEditTime"":4581,""poolOrder"":0,""trialIndex"":19,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""LB"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":104,""leftHeight"":104,""rightHeight"":153}","mort","death","peace","DP","paix","LB",4581,"MG_HIGH","US_HIGH","LB","DP",104,153
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p8_s0_tl","{""assignments"":{""concept_justice"":""MC"",""concept_paix"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MO""},""responseTime"":14287,""lastEditTime"":14287,""poolOrder"":0,""trialIndex"":32,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""MO"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":104,""leftHeight"":154,""rightHeight"":104}","justice","justice","peace","MC","paix","MO",14287,"MG_LOW","US_LOW","MC","MO",154,104
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p3_s1_tl","{""assignments"":{""concept_pêche_(fruit)"":""SR"",""concept_banane"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":7533,""lastEditTime"":7533,""poolOrder"":1,""trialIndex"":14,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":101,""leftHeight"":154,""rightHeight"":101}","banane","banana","peach","MH","pêche (fruit)","SR",7533,"MG_HIGH","US_HIGH","SR","MH",154,101
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p9_s0_tr","{""assignments"":{""concept_mangue"":""MO"",""concept_banane"":""SY""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mangue"",""text"":""mangue"",""chosenColorCode"":""MO""},""responseTime"":13933,""lastEditTime"":13933,""poolOrder"":0,""trialIndex"":37,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MO"",""rightColorCode"":""SY"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":104,""leftHeight"":104,""rightHeight"":150}","banane","banana","mango","SY","mangue","MO",13933,"MG_LOW","US_HIGH","MO","SY",104,150
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p5_s1_tr","{""assignments"":{""concept_justice"":""DB"",""concept_mort"":""BK""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":3832,""lastEditTime"":3832,""poolOrder"":0,""trialIndex"":23,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":97,""leftHeight"":97,""rightHeight"":146}","mort","death","justice","BK","justice","DB",3832,"MG_HIGH","US_HIGH","DB","BK",97,146
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p8_s1_tl","{""assignments"":{""concept_paix"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MC""},""responseTime"":6326,""lastEditTime"":6326,""poolOrder"":0,""trialIndex"":34,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MO"",""rightColorCode"":""MC"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":105,""leftHeight"":154,""rightHeight"":105}","justice","justice","peace","MO","paix","MC",6326,"MG_LOW","US_LOW","MO","MC",154,105
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p0_s1_tr","{""assignments"":{""concept_en_colère"":""MH"",""concept_heureux"":""WH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":3740,""lastEditTime"":3740,""poolOrder"":1,""trialIndex"":3,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":103,""leftHeight"":103,""rightHeight"":147}","en colère","angry","happy","MH","heureux","WH",3740,"MG_HIGH","US_LOW","WH","MH",103,147
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p8_s0_tr","{""assignments"":{""concept_paix"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MC""},""responseTime"":12525,""lastEditTime"":12525,""poolOrder"":1,""trialIndex"":33,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""MO"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":105,""leftHeight"":105,""rightHeight"":153}","justice","justice","peace","MO","paix","MC",12525,"MG_LOW","US_LOW","MC","MO",105,153
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p1_s1_tl","{""assignments"":{""concept_sécurité"":""DB"",""concept_mort"":""DP""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""DB""},""responseTime"":37506,""lastEditTime"":37506,""poolOrder"":1,""trialIndex"":6,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""DB"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":103,""leftHeight"":151,""rightHeight"":103}","mort","death","safety","DP","sécurité","DB",37506,"MG_HIGH","US_LOW","DP","DB",151,103
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p2_s1_tr","{""assignments"":{""concept_heureux"":""SO"",""concept_malade"":""DP""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""SO""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DP""},""responseTime"":8731,""lastEditTime"":8731,""poolOrder"":0,""trialIndex"":11,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""SO"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":98,""leftHeight"":98,""rightHeight"":146}","heureux","happy","sick","SO","malade","DP",8731,"MG_HIGH","US_LOW","SO","DP",98,146
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p10_s1_tl","{""assignments"":{""concept_malade"":""MH"",""concept_en_colère"":""SC""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":104028,""lastEditTime"":104028,""poolOrder"":1,""trialIndex"":42,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":98,""leftHeight"":149,""rightHeight"":98}","en colère","angry","sick","SC","malade","MH",104028,"MG_LOW","US_HIGH","SC","MH",149,98
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p2_s0_tr","{""assignments"":{""concept_malade"":""DP"",""concept_heureux"":""SO""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""SO""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DP""},""responseTime"":5132,""lastEditTime"":5132,""poolOrder"":0,""trialIndex"":9,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""SO"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":103,""leftHeight"":103,""rightHeight"":155}","heureux","happy","sick","SO","malade","DP",5132,"MG_HIGH","US_LOW","DP","SO",103,155
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p9_s1_tl","{""assignments"":{""concept_mangue"":""MO"",""concept_banane"":""SY""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mangue"",""text"":""mangue"",""chosenColorCode"":""MO""},""responseTime"":8177,""lastEditTime"":8177,""poolOrder"":1,""trialIndex"":38,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SY"",""rightColorCode"":""MO"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":102,""leftHeight"":155,""rightHeight"":102}","banane","banana","mango","SY","mangue","MO",8177,"MG_LOW","US_HIGH","SY","MO",155,102
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p1_s0_tl","{""assignments"":{""concept_mort"":""DP"",""concept_sécurité"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""DB""},""responseTime"":7672,""lastEditTime"":7672,""poolOrder"":1,""trialIndex"":4,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DB"",""rightColorCode"":""DP"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":101,""leftHeight"":151,""rightHeight"":101}","mort","death","safety","DP","sécurité","DB",7672,"MG_HIGH","US_LOW","DB","DP",151,101
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p7_s0_tl","{""assignments"":{""concept_triste"":""A3"",""concept_malade"":""DC""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""A3""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DC""},""responseTime"":13166,""lastEditTime"":13166,""poolOrder"":0,""trialIndex"":28,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""A3"",""rightColorCode"":""DC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":103,""leftHeight"":154,""rightHeight"":103}","triste","sad","sick","A3","malade","DC",13166,"MG_LOW","US_LOW","A3","DC",154,103
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p6_s1_tl","{""assignments"":{""concept_triste"":""DR"",""concept_heureux"":""MC""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DR""},""responseTime"":20236,""lastEditTime"":20236,""poolOrder"":1,""trialIndex"":26,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""DR"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":99,""leftHeight"":151,""rightHeight"":99}","heureux","happy","sad","MC","triste","DR",20236,"MG_LOW","US_LOW","MC","DR",151,99
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p6_s0_tl","{""assignments"":{""concept_triste"":""DR"",""concept_heureux"":""MC""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DR""},""responseTime"":13092,""lastEditTime"":13092,""poolOrder"":1,""trialIndex"":24,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DR"",""rightColorCode"":""MC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":101,""leftHeight"":151,""rightHeight"":101}","heureux","happy","sad","MC","triste","DR",13092,"MG_LOW","US_LOW","DR","MC",151,101
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p0_s0_tl","{""assignments"":{""concept_heureux"":""WH"",""concept_en_colère"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":4256,""lastEditTime"":4256,""poolOrder"":1,""trialIndex"":0,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":99,""leftHeight"":155,""rightHeight"":99}","en colère","angry","happy","MH","heureux","WH",4256,"MG_HIGH","US_LOW","MH","WH",155,99
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p10_s1_tl","{""assignments"":{""concept_en_colère"":""MH"",""concept_malade"":""SC""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""SC""},""responseTime"":12842,""lastEditTime"":12842,""poolOrder"":0,""trialIndex"":42,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":98,""leftHeight"":152,""rightHeight"":98}","en colère","angry","sick","MH","malade","SC",12842,"MG_LOW","US_HIGH","SC","MH",152,98
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p0_s1_tl","{""assignments"":{""concept_heureux"":""WH"",""concept_en_colère"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":5092,""lastEditTime"":5092,""poolOrder"":0,""trialIndex"":2,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":99,""leftHeight"":146,""rightHeight"":99}","en colère","angry","happy","MH","heureux","WH",5092,"MG_HIGH","US_LOW","WH","MH",146,99
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p3_s0_tl","{""assignments"":{""concept_banane"":""MH"",""concept_pêche_(fruit)"":""SR""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":6992,""lastEditTime"":6992,""poolOrder"":0,""trialIndex"":12,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":102,""leftHeight"":155,""rightHeight"":102}","banane","banana","peach","MH","pêche (fruit)","SR",6992,"MG_HIGH","US_HIGH","MH","SR",155,102
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p7_s1_tl","{""assignments"":{""concept_triste"":""DC"",""concept_malade"":""A3""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""A3""},""responseTime"":3820,""lastEditTime"":3820,""poolOrder"":1,""trialIndex"":30,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DC"",""rightColorCode"":""A3"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":96,""leftHeight"":147,""rightHeight"":96}","triste","sad","sick","DC","malade","A3",3820,"MG_LOW","US_LOW","DC","A3",147,96
"10c1ff30-2c0d-4758-a7b2-5b001fee3be5","p3_s0_tr","{""assignments"":{""concept_pêche_(fruit)"":""SR"",""concept_banane"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":7190,""lastEditTime"":7190,""poolOrder"":0,""trialIndex"":13,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":95,""leftHeight"":95,""rightHeight"":149}","banane","banana","peach","MH","pêche (fruit)","SR",7190,"MG_HIGH","US_HIGH","MH","SR",95,149
