conA,conB,col1,col2,x1_us,x2_us,x3_us,x4_us,p_gt0_us,dX_us,dS_us,x1_mg,x2_mg,x3_mg,x4_mg,p_gt0_mg,dX_mg,dS_mg,dS_diff
angry,sandstorm,DO,SB,0.324,0.0806,0.612,0.0648,0.2598,-0.3038,0.4805,0.3696,0.1782,0.5044,0.1098,0.3529,-0.2032,0.2942,0.1863
angry,sick,DO,SB,0.324,0.0806,0.515,0.1246,0.3845,-0.147,0.2311,0.3696,0.1782,0.3264,0.2738,0.5968,0.1388,0.1936,0.0375
angry,tree,DO,SB,0.324,0.0806,0.652,0.1318,0.2825,-0.2768,0.435,0.3696,0.1782,0.3802,0.1966,0.5056,0.0078,0.0112,0.4238
banana,death,DO,SB,0.272,0.0452,0.2752,0.0698,0.5209,0.0214,0.0418,0.1568,0.1002,0.2514,0.1692,0.4744,-0.0256,0.0513,-0.0095
banana,happy,DO,SB,0.272,0.0452,0.1576,0.6352,0.9333,0.7044,0.8666,0.1568,0.1002,0.2284,0.5384,0.7766,0.3666,0.5533,0.3133
banana,justice,DO,SB,0.272,0.0452,0.2098,0.3844,0.7917,0.4014,0.5834,0.1568,0.1002,0.1862,0.3332,0.6789,0.2036,0.3579,0.2255
banana,lightning,DO,SB,0.272,0.0452,0.0864,0.2398,0.8307,0.3802,0.6614,0.1568,0.1002,0.2774,0.3236,0.5862,0.1028,0.1724,0.489
banana,mango,DO,SB,0.272,0.0452,0.2664,0.0372,0.4976,-0.0024,0.0048,0.1568,0.1002,0.1916,0.2028,0.5698,0.0678,0.1397,-0.1349
banana,peace,DO,SB,0.272,0.0452,0.1764,0.7268,0.9592,0.7772,0.9184,0.1568,0.1002,0.171,0.3682,0.7169,0.2538,0.4339,0.4845
banana,peach,DO,SB,0.272,0.0452,0.2264,0.0508,0.5534,0.0512,0.1069,0.1568,0.1002,0.3198,0.2582,0.4957,-0.005,0.0086,0.0983
banana,sad,DO,SB,0.272,0.0452,0.376,0.353,0.6473,0.2038,0.2946,0.1568,0.1002,0.33,0.1744,0.4094,-0.099,0.1813,0.1133
banana,safety,DO,SB,0.272,0.0452,0.205,0.5024,0.8504,0.5242,0.7007,0.1568,0.1002,0.2304,0.451,0.7175,0.2772,0.4351,0.2656
banana,sandstorm,DO,SB,0.272,0.0452,0.612,0.0648,0.2359,-0.3204,0.5283,0.1568,0.1002,0.5044,0.1098,0.2199,-0.338,0.5602,-0.0319
banana,sick,DO,SB,0.272,0.0452,0.515,0.1246,0.3654,-0.1636,0.2692,0.1568,0.1002,0.3264,0.2738,0.5034,0.004,0.0068,0.2624
banana,tree,DO,SB,0.272,0.0452,0.652,0.1318,0.2595,-0.2934,0.4809,0.1568,0.1002,0.3802,0.1966,0.3903,-0.127,0.2194,0.2615
death,happy,DO,SB,0.2752,0.0698,0.1576,0.6352,0.9246,0.683,0.8492,0.2514,0.1692,0.2284,0.5384,0.7668,0.3922,0.5335,0.3157
death,justice,DO,SB,0.2752,0.0698,0.2098,0.3844,0.7764,0.38,0.5529,0.2514,0.1692,0.1862,0.3332,0.6767,0.2292,0.3534,0.1995
death,lightning,DO,SB,0.2752,0.0698,0.0864,0.2398,0.8125,0.3588,0.625,0.2514,0.1692,0.2774,0.3236,0.5957,0.1284,0.1915,0.4335
death,mango,DO,SB,0.2752,0.0698,0.2664,0.0372,0.4765,-0.0238,0.0469,0.2514,0.1692,0.1916,0.2028,0.5814,0.0934,0.1629,-0.116
death,peace,DO,SB,0.2752,0.0698,0.1764,0.7268,0.9525,0.7558,0.905,0.2514,0.1692,0.171,0.3682,0.7105,0.2794,0.421,0.484
death,peach,DO,SB,0.2752,0.0698,0.2264,0.0508,0.5306,0.0298,0.0611,0.2514,0.1692,0.3198,0.2582,0.5157,0.0206,0.0315,0.0296
death,sad,DO,SB,0.2752,0.0698,0.376,0.353,0.6312,0.1824,0.2624,0.2514,0.1692,0.33,0.1744,0.441,-0.0734,0.118,0.1444
death,safety,DO,SB,0.2752,0.0698,0.205,0.5024,0.8376,0.5028,0.6752,0.2514,0.1692,0.2304,0.451,0.7131,0.3028,0.4261,0.2491
death,sandstorm,DO,SB,0.2752,0.0698,0.612,0.0648,0.2246,-0.3418,0.5509,0.2514,0.1692,0.5044,0.1098,0.2658,-0.3124,0.4684,0.0825
death,sick,DO,SB,0.2752,0.0698,0.515,0.1246,0.3504,-0.185,0.2992,0.2514,0.1692,0.3264,0.2738,0.5223,0.0296,0.0446,0.2546
death,tree,DO,SB,0.2752,0.0698,0.652,0.1318,0.2475,-0.3148,0.505,0.2514,0.1692,0.3802,0.1966,0.4221,-0.1014,0.1559,0.3491
happy,justice,DO,SB,0.1576,0.6352,0.2098,0.3844,0.2911,-0.303,0.4177,0.2284,0.5384,0.1862,0.3332,0.3872,-0.163,0.2255,0.1922
happy,lightning,DO,SB,0.1576,0.6352,0.0864,0.2398,0.2433,-0.3242,0.5134,0.2284,0.5384,0.2774,0.3236,0.3289,-0.2638,0.3422,0.1712
happy,mango,DO,SB,0.1576,0.6352,0.2664,0.0372,0.0647,-0.7068,0.8707,0.2284,0.5384,0.1916,0.2028,0.2862,-0.2988,0.4276,0.4431
happy,peace,DO,SB,0.1576,0.6352,0.1764,0.7268,0.5569,0.0728,0.1139,0.2284,0.5384,0.171,0.3682,0.4219,-0.1128,0.1563,-0.0424
happy,peach,DO,SB,0.1576,0.6352,0.2264,0.0508,0.0743,-0.6532,0.8514,0.2284,0.5384,0.3198,0.2582,0.264,-0.3716,0.4721,0.3793
happy,sad,DO,SB,0.1576,0.6352,0.376,0.353,0.1987,-0.5006,0.6026,0.2284,0.5384,0.33,0.1744,0.2046,-0.4656,0.5907,0.0119
happy,safety,DO,SB,0.1576,0.6352,0.205,0.5024,0.374,-0.1802,0.2521,0.2284,0.5384,0.2304,0.451,0.4411,-0.0894,0.1178,0.1343
happy,sandstorm,DO,SB,0.1576,0.6352,0.612,0.0648,0.0217,-1.0248,0.9566,0.2284,0.5384,0.5044,0.1098,0.1076,-0.7046,0.7848,0.1718
happy,sick,DO,SB,0.1576,0.6352,0.515,0.1246,0.0521,-0.868,0.8958,0.2284,0.5384,0.3264,0.2738,0.2712,-0.3626,0.4577,0.4381
happy,tree,DO,SB,0.1576,0.6352,0.652,0.1318,0.0266,-0.9978,0.9468,0.2284,0.5384,0.3802,0.1966,0.1985,-0.4936,0.603,0.3438
justice,lightning,DO,SB,0.2098,0.3844,0.0864,0.2398,0.4828,-0.0212,0.0344,0.1862,0.3332,0.2774,0.3236,0.4287,-0.1008,0.1427,-0.1083
justice,mango,DO,SB,0.2098,0.3844,0.2664,0.0372,0.2054,-0.4038,0.5892,0.1862,0.3332,0.1916,0.2028,0.3908,-0.1358,0.2184,0.3708
justice,peace,DO,SB,0.2098,0.3844,0.1764,0.7268,0.7603,0.3758,0.5206,0.1862,0.3332,0.171,0.3682,0.5373,0.0502,0.0746,0.446
justice,peach,DO,SB,0.2098,0.3844,0.2264,0.0508,0.2318,-0.3502,0.5364,0.1862,0.3332,0.3198,0.2582,0.3531,-0.2086,0.2937,0.2427
justice,sad,DO,SB,0.2098,0.3844,0.376,0.353,0.3733,-0.1976,0.2535,0.1862,0.3332,0.33,0.1744,0.2831,-0.3026,0.4338,-0.1803
