progressBlock,color,progressColor,ans,conceptFr,expCountry,ID,concept,rating
11,LC,22,73,arbre,mdg,20240318-1041-239,tree,0.73
11,LR,23,72,arbre,mdg,20240318-1041-239,tree,0.72
11,MR,24,77,arbre,mdg,20240318-1041-239,tree,0.77
11,DB,25,81,arbre,mdg,20240318-1041-239,tree,0.81
11,MP,26,70,arbre,mdg,20240318-1041-239,tree,0.7
11,SO,27,71,arbre,mdg,20240318-1041-239,tree,0.71
11,LH,28,69,arbre,mdg,20240318-1041-239,tree,0.69
11,DP,29,32,arbre,mdg,20240318-1041-239,tree,0.32
11,MC,30,66,arbre,mdg,20240318-1041-239,tree,0.66
11,SP,31,72,arbre,mdg,20240318-1041-239,tree,0.72
11,DR,32,66,arbre,mdg,20240318-1041-239,tree,0.66
11,SY,33,68,arbre,mdg,20240318-1041-239,tree,0.68
11,BK,34,34,arbre,mdg,20240318-1041-239,tree,0.34
11,LP,35,63,arbre,mdg,20240318-1041-239,tree,0.63
11,DG,36,84,arbre,mdg,20240318-1041-239,tree,0.84
11,A1,37,85,arbre,mdg,20240318-1041-239,tree,0.85
12,SH,1,70,sécurité,mdg,20240318-1041-239,safety,0.7
12,SB,2,72,sécurité,mdg,20240318-1041-239,safety,0.72
12,DH,3,79,sécurité,mdg,20240318-1041-239,safety,0.79
12,LP,4,72,sécurité,mdg,20240318-1041-239,safety,0.72
12,SC,5,62,sécurité,mdg,20240318-1041-239,safety,0.62
12,A1,6,33,sécurité,mdg,20240318-1041-239,safety,0.33
12,A2,7,33,sécurité,mdg,20240318-1041-239,safety,0.33
12,WH,8,68,sécurité,mdg,20240318-1041-239,safety,0.68
12,SG,9,70,sécurité,mdg,20240318-1041-239,safety,0.7
12,MB,10,74,sécurité,mdg,20240318-1041-239,safety,0.74
12,DB,11,73,sécurité,mdg,20240318-1041-239,safety,0.73
12,LG,12,72,sécurité,mdg,20240318-1041-239,safety,0.72
12,DO,13,73,sécurité,mdg,20240318-1041-239,safety,0.73
12,SY,14,71,sécurité,mdg,20240318-1041-239,safety,0.71
12,SP,15,70,sécurité,mdg,20240318-1041-239,safety,0.7
12,DC,16,65,sécurité,mdg,20240318-1041-239,safety,0.65
12,LH,17,37,sécurité,mdg,20240318-1041-239,safety,0.37
12,MG,18,62,sécurité,mdg,20240318-1041-239,safety,0.62
12,MP,19,37,sécurité,mdg,20240318-1041-239,safety,0.37
12,LR,20,63,sécurité,mdg,20240318-1041-239,safety,0.63
12,LC,21,60,sécurité,mdg,20240318-1041-239,safety,0.6
12,SO,22,63,sécurité,mdg,20240318-1041-239,safety,0.63
12,DG,23,60,sécurité,mdg,20240318-1041-239,safety,0.6
12,SR,24,61,sécurité,mdg,20240318-1041-239,safety,0.61
12,MY,25,62,sécurité,mdg,20240318-1041-239,safety,0.62
12,A3,26,58,sécurité,mdg,20240318-1041-239,safety,0.58
12,MR,27,58,sécurité,mdg,20240318-1041-239,safety,0.58
12,DP,28,39,sécurité,mdg,20240318-1041-239,safety,0.39
12,LY,29,39,sécurité,mdg,20240318-1041-239,safety,0.39
12,MO,30,61,sécurité,mdg,20240318-1041-239,safety,0.61
12,DR,31,64,sécurité,mdg,20240318-1041-239,safety,0.64
12,DY,32,61,sécurité,mdg,20240318-1041-239,safety,0.61
12,BK,33,58,sécurité,mdg,20240318-1041-239,safety,0.58
12,LB,34,58,sécurité,mdg,20240318-1041-239,safety,0.58
12,MC,35,63,sécurité,mdg,20240318-1041-239,safety,0.63
