concept_a,concept_b,category,color_a,color_b,deltaS_mg,deltaS_us
lightning,tree,MG_high__US_high,DB,DH,0.5792105561681269,0.9810876848796921
peace,safety,MG_low__US_low,DB,DH,0.0461777154312899,0.14008419377565096
peace,sick,MG_low__US_high,DB,DH,0.06111514607806612,0.7474232371118235
peace,tree,MG_high__US_high,DB,DH,0.42538649583857224,0.8879966219881219
sad,sick,MG_low__US_high,DB,DH,0.01985424152536086,0.817199605441771
sad,tree,MG_high__US_high,DB,DH,0.35462429100928117,0.9316903912251566
safety,tree,MG_high__US_high,DB,DH,0.4340539678855997,0.8303802375004312
sandstorm,sick,MG_low__US_high,DB,DH,0.010518824449550435,0.6985772448840581
sandstorm,tree,MG_high__US_high,DB,DH,0.4089124767457675,0.931495812794723
angry,happy,MG_high__US_high,DB,DO,0.4443930551192674,0.6012117187950567
angry,peace,MG_high__US_high,DB,DO,0.33674963257028745,0.7136147622826681
banana,happy,MG_high__US_high,DB,DO,0.395471452311168,0.6782051754375242
banana,peach,MG_low__US_low,DB,DO,0.06500575661126651,0.11446169450377347
banana,sick,MG_low__US_low,DB,DO,0.0067495079314240924,0.13381604320046736
happy,peach,MG_high__US_high,DB,DO,0.37971974294000943,0.635591552199342
happy,sad,MG_high__US_low,DB,DO,0.3885966931646436,0.08922104664891695
happy,sandstorm,MG_high__US_high,DB,DO,0.6044501144013934,0.8691543840833393
happy,tree,MG_high__US_high,DB,DO,0.4885060389713749,0.8612625553567503
justice,safety,MG_low__US_low,DB,DO,0.024122066502083206,0.00248873959575735
justice,sandstorm,MG_high__US_high,DB,DO,0.5529487657252772,0.8460194653041586
justice,tree,MG_high__US_high,DB,DO,0.41927030892417294,0.8378555476153915
lightning,mango,MG_low__US_high,DB,DO,0.014089862405294307,0.6138690354161722
lightning,sandstorm,MG_high__US_high,DB,DO,0.4522977141842577,0.8707116533316075
mango,peace,MG_low__US_high,DB,DO,0.06924213718345179,0.773090078969958
peace,sandstorm,MG_high__US_high,DB,DO,0.5324829006907035,0.913315609407626
peace,tree,MG_high__US_high,DB,DO,0.38949698686162737,0.9075363543438428
safety,sandstorm,MG_high__US_high,DB,DO,0.5466964003013333,0.8485249897399358
safety,tree,MG_high__US_high,DB,DO,0.41916355749653,0.840399835372899
banana,happy,MG_high__US_low,DB,DP,0.35974841508312516,0.07012390656559297
death,justice,MG_high__US_low,DB,DP,0.5173710247854564,0.03884925173854775
death,lightning,MG_high__US_low,DB,DP,0.4082219266866003,0.012642796479829022
death,peace,MG_high__US_low,DB,DP,0.5519280089846361,0.09454858385297721
death,safety,MG_high__US_low,DB,DP,0.6317542895935886,0.12367467672640542
death,sandstorm,MG_high__US_low,DB,DP,0.5651596421801022,0.11164560044857641
death,tree,MG_high__US_low,DB,DP,0.6711186872985602,0.02125294639662867
happy,sick,MG_high__US_low,DB,DP,0.41305849263304717,0.12004257412878361
justice,peace,MG_low__US_low,DB,DP,0.006933873575167004,0.048760140638254124
justice,sandstorm,MG_low__US_low,DB,DP,0.03880061069921603,0.12178648466845088
mango,peach,MG_low__US_low,DB,DP,0.03444876939687158,0.06577309959555899
peace,sad,MG_high__US_low,DB,DP,0.3540078163771627,0.12333827749819792
sad,safety,MG_high__US_low,DB,DP,0.45986403525126596,0.10955920650514517
sick,tree,MG_high__US_low,DB,DP,0.3762046740435307,0.08261953558073648
angry,banana,MG_high__US_high,DB,DR,0.5797536950049658,0.9712524062712893
angry,death,MG_high__US_high,DB,DR,0.37365192407042813,0.5964739489681563
angry,happy,MG_high__US_high,DB,DR,0.6126115249075386,0.847971309865095
angry,justice,MG_high__US_high,DB,DR,0.41848643483806813,0.8527030958167428
angry,lightning,MG_high__US_high,DB,DR,0.3750273827963526,0.9591084408603976
angry,mango,MG_high__US_high,DB,DR,0.5831741415543883,0.7825030586557835
angry,peace,MG_high__US_high,DB,DR,0.5755519307937971,0.9621730881996229
angry,sad,MG_high__US_high,DB,DR,0.39696137794909353,0.9030309210211966
angry,safety,MG_high__US_high,DB,DR,0.44612078038601144,0.8391704058952225
angry,sandstorm,MG_high__US_high,DB,DR,0.44700456203252026,0.8596870188300623
angry,tree,MG_high__US_high,DB,DR,0.5895029499993341,0.8814999185456693
death,sick,MG_low__US_low,DB,DR,0.009285849096360321,0.02756456807706087
justice,lightning,MG_low__US_low,DB,DR,0.038747798014966195,0.04794022910103246
justice,sad,MG_low__US_low,DB,DR,0.05131127962797066,0.1387556158266643
justice,safety,MG_low__US_low,DB,DR,0.043116576932169304,0.023911748034510794
lightning,safety,MG_low__US_low,DB,DR,0.0800313006168718,0.017611987485073533
mango,peace,MG_low__US_high,DB,DR,0.008534092857869435,0.7463276133362611
peace,tree,MG_low__US_high,DB,DR,0.044859496094205475,0.6144079808960936
angry,justice,MG_high__US_high,DB,DY,0.3525783324958072,0.6044756848247608
angry,peach,MG_low__US_low,DB,DY,0.05112616311665136,0.03951536562051827
angry,sick,MG_low__US_high,DB,DY,0.061892756415031835,0.6515849937025271
banana,happy,MG_high__US_high,DB,DY,0.4657164447875251,0.6429431253385236
banana,justice,MG_high__US_high,DB,DY,0.5608079393522891,0.7554989739507922
banana,peace,MG_high__US_high,DB,DY,0.43247030982812396,0.7968409638637435
banana,safety,MG_high__US_high,DB,DY,0.4416657319222097,0.7065655720987216
death,sick,MG_low__US_high,DB,DY,0.04577339764113203,0.7128150458908447
happy,justice,MG_low__US_low,DB,DY,0.033321192530450405,0.1499980054639684
happy,sad,MG_high__US_low,DB,DY,0.33218638776966247,0.11832763574972449
happy,safety,MG_low__US_low,DB,DY,0.04162811843590797,0.08946744147004543
happy,sandstorm,MG_high__US_high,DB,DY,0.4714050354829622,0.827305879264203
happy,tree,MG_high__US_high,DB,DY,0.37568806965721313,0.6247781188635013
justice,mango,MG_high__US_high,DB,DY,0.34784833479451716,0.7424828617581949
justice,sandstorm,MG_high__US_high,DB,DY,0.5555567339981047,0.8905767081441975
justice,tree,MG_high__US_high,DB,DY,0.4572380266801921,0.7307460214949759
lightning,sandstorm,MG_high__US_high,DB,DY,0.3903653091421626,0.7628320478130379
peace,sandstorm,MG_high__US_high,DB,DY,0.43748164140139956,0.9097050084225367
peach,sick,MG_low__US_high,DB,DY,0.013586894659119553,0.6860461205274646
safety,sandstorm,MG_high__US_high,DB,DY,0.44832545828246384,0.8627683880555965
safety,tree,MG_high__US_high,DB,DY,0.3471250960714425,0.6851129516131405
angry,safety,MG_low__US_low,DB,LB,0.04446482286611125,0.058079691683184276
banana,justice,MG_low__US_low,DB,LB,0.0720136840989043,0.1360481629616228
banana,mango,MG_low__US_low,DB,LB,0.06972380804314554,0.02432968355794718
banana,sandstorm,MG_low__US_low,DB,LB,0.015313215003735559,0.07752209735669546
death,justice,MG_low__US_low,DB,LB,0.06424924817948652,0.09039659891805973
death,sad,MG_low__US_low,DB,LB,0.03643295096842314,0.07553821532688554
happy,lightning,MG_low__US_low,DB,LB,0.026073360872200413,0.12571594268186903
justice,peach,MG_low__US_low,DB,LB,9.8432627529782e-4,0.14170787220064907
justice,sad,MG_low__US_low,DB,LB,0.029342689124753407,0.13548890189068924
justice,sick,MG_low__US_low,DB,LB,0.025630079219031154,0.0863463390674275
justice,tree,MG_low__US_low,DB,LB,0.010253160281531226,0.13045295443356064
lightning,safety,MG_low__US_low,DB,LB,0.04719035240029057,0.1382635437075017
lightning,sandstorm,MG_low__US_low,DB,LB,0.040908670805506864,0.1442808079122686
mango,safety,MG_low__US_low,DB,LB,0.04976359307989031,0.03522481536746813
mango,sandstorm,MG_low__US_low,DB,LB,0.04941569335112983,0.05942996140312107
peach,sick,MG_low__US_low,DB,LB,0.028747557967710335,0.06183776395290147
peach,tree,MG_low__US_low,DB,LB,0.012432580017323724,0.001334449607111876
sick,tree,MG_low__US_low,DB,LB,0.018429610553032882,0.05177507337667597
angry,sick,MG_low__US_low,DB,LC,0.003755467018430325,0.1273564115425876
banana,lightning,MG_low__US_low,DB,LC,0.0596066947976715,0.04980803663642197
banana,peach,MG_low__US_low,DB,LC,0.05021802080442206,0.020814446302156675
banana,sick,MG_low__US_low,DB,LC,0.02190734416899165,0.016005838602685563
happy,sad,MG_low__US_high,DB,LC,0.002223458416653834,0.5830357878252275
lightning,mango,MG_low__US_low,DB,LC,0.015737285674473522,0.019120368059752035
lightning,sandstorm,MG_low__US_low,DB,LC,0.02363727635030527,0.007631764806335151
lightning,sick,MG_low__US_low,DB,LC,0.03204779379198852,0.023076031344015258
mango,sandstorm,MG_low__US_low,DB,LC,0.0075992639682405105,0.045085535866717485
mango,sick,MG_low__US_low,DB,LC,0.05195077627283462,0.04764058835333079
peach,sick,MG_low__US_low,DB,LC,0.05795206006911163,0.023538730415791687
peach,tree,MG_low__US_low,DB,LC,0.041174217229904775,0.1179395213631449
sandstorm,sick,MG_low__US_low,DB,LC,0.06363154385527281,0.021153734385869427
angry,safety,MG_low__US_low,DB,LG,0.04176407485655709,0.08874440761572999
banana,mango,MG_low__US_low,DB,LG,0.044174470712290415,0.09722826356101022
banana,peace,MG_low__US_low,DB,LG,0.03612591756070116,0.01731594602530423
banana,peach,MG_low__US_low,DB,LG,0.001623189145274706,0.10659047327902393
banana,sad,MG_high__US_high,DB,LG,0.40790194528172347,0.734518116424826
death,justice,MG_low__US_low,DB,LG,0.057648124057161354,0.12035228997032105
death,tree,MG_high__US_high,DB,LG,0.4401512345937264,0.6499487243096449
happy,sad,MG_low__US_high,DB,LG,0.013308657247277866,0.6864509180053311
happy,tree,MG_high__US_low,DB,LG,0.40906375925209404,0.0693838257683761
justice,tree,MG_high__US_high,DB,LG,0.41898716317562457,0.6338898311406296
lightning,safety,MG_low__US_low,DB,LG,0.07126329693054134,0.06866973356737383
mango,peace,MG_low__US_low,DB,LG,0.006403977101827829,0.05759273769576906
mango,peach,MG_low__US_low,DB,LG,0.0382303831055415,0.012010561910005935
peace,peach,MG_low__US_low,DB,LG,0.031156090815724014,0.06281546767821067
peach,sad,MG_high__US_high,DB,LG,0.356018263048266,0.7470006812474173
sad,sandstorm,MG_low__US_high,DB,LG,0.07631339353197619,0.671763664200411
sad,tree,MG_high__US_high,DB,LG,0.5021717413147506,0.7890836152130678
safety,sandstorm,MG_low__US_low,DB,LG,0.025889367963981336,0.010865033937976554
angry,banana,MG_high__US_high,DB,LH,0.4495921293109204,0.7238676286236188
angry,sad,MG_low__US_high,DB,LH,0.04620951408783491,0.6135738595298152
banana,death,MG_high__US_high,DB,LH,0.4169204676266467,0.7788862764646864
banana,justice,MG_high__US_high,DB,LH,0.38210653750364054,0.7801875381072518
banana,sad,MG_high__US_high,DB,LH,0.394499184810976,0.8814669548385736
death,mango,MG_low__US_high,DB,LH,0.04675902907506413,0.6514141797704476
death,peach,MG_low__US_high,DB,LH,0.009371566804629694,0.6282078822213921
happy,mango,MG_low__US_low,DB,LH,0.06609823023055394,0.04453628302697554
happy,peach,MG_low__US_low,DB,LH,0.03666276349505093,0.00947666756291432
happy,sad,MG_low__US_high,DB,LH,0.019144868581733476,0.673678754606406
happy,sick,MG_low__US_low,DB,LH,0.028553647841057517,0.053683426009941027
justice,mango,MG_low__US_high,DB,LH,0.06963264294655214,0.6701690843448866
justice,peach,MG_low__US_high,DB,LH,0.03850317711776019,0.6511241002415993
justice,sick,MG_low__US_high,DB,LH,0.029749083119745112,0.6038721226580601
lightning,sandstorm,MG_high__US_low,DB,LH,0.33227619198839786,0.12797985317455862
mango,peach,MG_low__US_low,DB,LH,0.0344791101272493,0.05054451033299667
mango,sad,MG_low__US_high,DB,LH,0.05455641541454148,0.8181879461005006
mango,sick,MG_low__US_low,DB,LH,0.04023535087090124,0.018627910415477178
mango,tree,MG_low__US_low,DB,LH,0.044265620915461046,0.015458723448690703
peach,sad,MG_low__US_high,DB,LH,0.02040161336958768,0.8069955052054405
peach,sick,MG_low__US_low,DB,LH,0.007590765080051742,0.058535499323387974
sad,sick,MG_low__US_high,DB,LH,0.011720802639549444,0.748024402592167
angry,mango,MG_low__US_high,DB,LO,0.029267151864939445,0.7954149527276482
angry,peach,MG_low__US_high,DB,LO,0.034505493491816086,0.9850550208706341
angry,sandstorm,MG_high__US_high,DB,LO,0.4050050574334052,0.9165226142451799
banana,peach,MG_low__US_high,DB,LO,0.07910618017202964,0.8248322907966814
banana,sandstorm,MG_high__US_high,DB,LO,0.3438198062718594,0.6329035304432535
death,mango,MG_low__US_high,DB,LO,0.05212233816309797,0.8114604004759982
death,peach,MG_low__US_high,DB,LO,0.058312454043090156,0.9764566488004289
death,sandstorm,MG_high__US_high,DB,LO,0.45371418440398736,0.9132786176024719
happy,lightning,MG_low__US_low,DB,LO,0.01814683369166059,0.03309404786079728
happy,sandstorm,MG_high__US_high,DB,LO,0.404347298370785,0.6047821992386202
happy,sick,MG_low__US_low,DB,LO,0.059706448786346344,0.02473990366508816
justice,sandstorm,MG_high__US_high,DB,LO,0.41867689039794764,0.9007605201867677
lightning,sad,MG_low__US_high,DB,LO,0.05233966827168279,0.6183458637957844
lightning,sandstorm,MG_high__US_high,DB,LO,0.4094741117421683,0.7312443752234086
lightning,sick,MG_low__US_low,DB,LO,0.04351502850951494,0.009019934312584077
mango,sad,MG_low__US_high,DB,LO,0.028130636720676394,0.8834463271647508
mango,tree,MG_low__US_high,DB,LO,0.06174292356828315,0.6060461753587021
peach,sad,MG_low__US_high,DB,LO,0.03323569745342647,0.9799535542928155
peach,sick,MG_low__US_high,DB,LO,0.0381251282170752,0.8466294354704411
peach,tree,MG_low__US_high,DB,LO,0.057876383773707074,0.9142946122561455
sad,sandstorm,MG_high__US_high,DB,LO,0.39743929326697613,0.9426866622034253
sad,sick,MG_low__US_high,DB,LO,0.006881879212612851,0.6076377671942021
safety,sandstorm,MG_high__US_high,DB,LO,0.5100870995422595,0.7926556194275209
sandstorm,sick,MG_high__US_high,DB,LO,0.38379686539331725,0.7049154500526633
angry,peace,MG_low__US_low,DB,LP,0.01588764505114959,0.10607374299419581
angry,sandstorm,MG_low__US_low,DB,LP,0.039696089466798146,0.0889695719485406
angry,sick,MG_low__US_low,DB,LP,0.039531623445476116,0.053042598418318876
banana,peace,MG_low__US_low,DB,LP,0.04198320444663528,0.01756713276876387
death,safety,MG_high__US_low,DB,LP,0.3513258901274501,0.01350479093027479
lightning,tree,MG_low__US_low,DB,LP,0.04497231444837069,0.09280877769081552
peace,peach,MG_low__US_low,DB,LP,0.05838221691954337,0.04697768342592612
peace,sandstorm,MG_low__US_low,DB,LP,0.05363729225405972,0.07110792559293988
peace,sick,MG_low__US_low,DB,LP,0.022657869581314216,0.13028664148125652
sandstorm,sick,MG_low__US_low,DB,LP,0.07773265656405681,0.12490494947198383
angry,banana,MG_low__US_low,DB,LR,0.019821385596064334,0.011099318521084811
angry,peace,MG_low__US_low,DB,LR,0.04343617642701525,0.08101067428318709
banana,peace,MG_low__US_low,DB,LR,0.06821670748495956,0.09471070615841026
death,justice,MG_low__US_low,DB,LR,0.011165437039707626,0.1476447321407255
death,mango,MG_low__US_high,DB,LR,0.013479529364392118,0.7556297917675363
death,safety,MG_low__US_low,DB,LR,0.015530335947195884,0.08444717217588171
happy,sad,MG_low__US_high,DB,LR,0.010964750634188059,0.7409422010304463
justice,mango,MG_low__US_high,DB,LR,0.020704482206370667,0.7392392138832153
lightning,mango,MG_low__US_high,DB,LR,0.06454924530333073,0.6481802836056816
lightning,peace,MG_low__US_low,DB,LR,0.07164692599989331,0.05053306892802745
lightning,safety,MG_low__US_low,DB,LR,0.05385818531923947,0.07598424012476057
lightning,sick,MG_low__US_low,DB,LR,0.043207973720291726,0.10190758714679027
lightning,tree,MG_low__US_low,DB,LR,0.05602821947950276,0.07833261599687669
mango,sad,MG_low__US_high,DB,LR,0.017925024595325523,0.8807769915582111
mango,tree,MG_low__US_high,DB,LR,0.014543531020827949,0.638470572100666
sad,sick,MG_low__US_high,DB,LR,0.038013416113152454,0.6287177754394282
sad,tree,MG_low__US_high,DB,LR,0.034493334908549,0.6739163926539451
safety,sick,MG_low__US_low,DB,LR,0.014364080536516388,0.14564788992224642
safety,tree,MG_low__US_low,DB,LR,0.008096101390080435,0.1302850644904514
sick,tree,MG_low__US_low,DB,LR,0.00864828312710969,0.041674232545688694
angry,banana,MG_high__US_high,DB,LY,0.5973442852586506,0.9366456386785003
angry,safety,MG_low__US_low,DB,LY,0.014936022549301375,0.09213735586286159
angry,sandstorm,MG_high__US_high,DB,LY,0.395167156222729,0.7316540845687922
banana,death,MG_high__US_high,DB,LY,0.5171394751842362,0.965024243612296
banana,justice,MG_high__US_high,DB,LY,0.3765409719385773,0.8831423378920926
banana,sad,MG_high__US_high,DB,LY,0.4808297905062391,0.979035283290568
banana,safety,MG_high__US_high,DB,LY,0.495300826237866,0.8174121397043994
banana,sick,MG_high__US_high,DB,LY,0.5616070971892313,0.7315506503355089
banana,tree,MG_high__US_high,DB,LY,0.510083488231508,0.8728949916546647
death,happy,MG_low__US_high,DB,LY,0.03395666024990862,0.63809966276636
death,justice,MG_low__US_low,DB,LY,0.06522077209277866,0.0031180850915148994
death,lightning,MG_low__US_high,DB,LY,0.009386128294072371,0.7965477468266868
happy,peach,MG_low__US_low,DB,LY,0.04882575969911995,0.08025444202805732
happy,sad,MG_low__US_high,DB,LY,0.0375855861248891,0.7953369297038808
justice,lightning,MG_low__US_high,DB,LY,0.04693625347589098,0.6891136392222794
justice,peach,MG_low__US_high,DB,LY,0.025003731189556566,0.6510523972872158
lightning,peach,MG_low__US_low,DB,LY,0.0747980070808949,0.10916995685643038
lightning,sad,MG_low__US_high,DB,LY,0.014895434648593275,0.8902593354015407
mango,sandstorm,MG_low__US_low,DB,LY,0.07950235728722355,0.1500190526520182
sad,tree,MG_low__US_high,DB,LY,0.0029834362725111863,0.7163436157477086
angry,banana,MG_low__US_low,DB,MB,0.07520277352897947,0.12117202701740815
angry,death,MG_low__US_low,DB,MB,0.016207187773232157,0.12728430328250973
angry,justice,MG_low__US_low,DB,MB,0.04112122905113402,0.0034223939199851117
angry,lightning,MG_low__US_low,DB,MB,0.04725415058996263,0.10284900826300847
angry,peach,MG_low__US_low,DB,MB,0.01046540074413782,0.13654639819144831
angry,sad,MG_low__US_low,DB,MB,0.018272687605799254,0.022549082353262195
angry,sick,MG_low__US_low,DB,MB,0.07564927458131732,0.03249203331955863
angry,tree,MG_low__US_low,DB,MB,0.03476889153520185,0.04999254577965684
banana,happy,MG_low__US_low,DB,MB,0.0773275299891587,0.007144766960106574
banana,justice,MG_low__US_low,DB,MB,0.013926718407030858,0.04915272785920616
banana,lightning,MG_low__US_low,DB,MB,0.005570859664842276,0.03534977402936135
banana,mango,MG_low__US_low,DB,MB,0.04874049182061202,0.014426928922413262
banana,sad,MG_low__US_low,DB,MB,0.05068530872967103,0.07551736071582327
banana,safety,MG_low__US_low,DB,MB,0.03824360944195465,0.0036276990367958284
banana,tree,MG_low__US_low,DB,MB,0.03799274890722071,0.05260901470353341
death,justice,MG_low__US_low,DB,MB,0.03041694817805629,0.0840190841090449
death,sad,MG_low__US_low,DB,MB,0.004227985687942359,0.05883089039595735
death,safety,MG_low__US_low,DB,MB,0.07596657607732521,0.12209168048224117
happy,justice,MG_low__US_low,DB,MB,0.07131628241788435,0.030561031226059354
happy,lightning,MG_low__US_low,DB,MB,0.06468671640908275,0.025441734413641948
happy,mango,MG_low__US_low,DB,MB,0.03570181112832316,0.010517941863470215
happy,safety,MG_low__US_low,DB,MB,0.03144495445934181,0.0023972949228374674
justice,lightning,MG_low__US_low,DB,MB,0.006188014616173687,0.061445607910625366
justice,mango,MG_low__US_low,DB,MB,0.04568526231525244,0.05233207716312793
justice,peach,MG_low__US_low,DB,MB,0.04956336791692184,0.05769697536195606
justice,sad,MG_low__US_low,DB,MB,0.024410791859736936,0.01996995273173857
justice,safety,MG_low__US_low,DB,MB,0.04007273961263369,0.032448307907075424
justice,sandstorm,MG_low__US_low,DB,MB,0.06847904383634296,0.09472503294005707
justice,tree,MG_low__US_low,DB,MB,0.012846217278048133,0.02382656584092624
lightning,mango,MG_low__US_low,DB,MB,0.03812513532022388,0.029793780504440814
lightning,peach,MG_low__US_low,DB,MB,0.055449474092240214,0.02051721192787964
lightning,sad,MG_low__US_low,DB,MB,0.03074980504036362,0.08427115639806915
lightning,safety,MG_low__US_low,DB,MB,0.03360304237306705,0.02200158696907617
lightning,sandstorm,MG_low__US_low,DB,MB,0.07431223450967295,0.040588956309392854
lightning,tree,MG_low__US_low,DB,MB,0.01975536961372959,0.06202106713725297
mango,sad,MG_low__US_low,DB,MB,0.07837371113589509,0.07855207671680603
mango,safety,MG_low__US_low,DB,MB,2.564307119374276e-4,0.006907690992931537
mango,tree,MG_low__US_low,DB,MB,0.06986934433255532,0.05923706288311004
peace,sandstorm,MG_low__US_low,DB,MB,0.07949205857967301,0.05803621264308395
peace,sick,MG_low__US_low,DB,MB,0.023676170247654615,0.11823723865958513
peach,sad,MG_low__US_low,DB,MB,0.028112768668687504,0.0836737058403969
peach,sandstorm,MG_low__US_low,DB,MB,0.017842794107016946,0.10527145029726737
peach,sick,MG_low__US_low,DB,MB,0.06472467284714822,0.05718586745110038
peach,tree,MG_low__US_low,DB,MB,0.04481396490332473,0.07013348506335104
sad,safety,MG_low__US_low,DB,MB,0.06675338611892156,0.05192578758694388
sad,sandstorm,MG_low__US_low,DB,MB,0.04816877198217373,0.11897076140350249
sad,tree,MG_low__US_low,DB,MB,0.014761429631842793,0.04908912062204185
safety,tree,MG_low__US_low,DB,MB,0.058140787322962684,0.018444416889093207
sandstorm,sick,MG_low__US_low,DB,MB,0.05223749942427647,0.11010740276105718
sandstorm,tree,MG_low__US_low,DB,MB,0.06821406189402746,0.13601593353804692
