country,concept_a,concept_b,color_1,color_2,A_to_C1,A_to_C2,B_to_C1,B_to_C2,mu_D,semantic_distance
usa,mango,sad,DC,LH,0.051,0.2614,0.3846,0.1354,-0.4596,0.6556
usa,mango,safety,DC,LH,0.051,0.2614,0.3758,0.3592,-0.227,0.3123
usa,mango,sandstorm,DC,LH,0.051,0.2614,0.069,0.2318,-0.0476,0.0938
usa,mango,sick,DC,LH,0.051,0.2614,0.24,0.4288,-0.0216,0.0322
usa,mango,tree,DC,LH,0.051,0.2614,0.3622,0.3512,-0.2214,0.3076
usa,peace,peach,DC,LH,0.5204,0.5494,0.08,0.2424,0.1334,0.178
usa,peace,sad,DC,LH,0.5204,0.5494,0.3846,0.1354,-0.2782,0.3331
usa,peace,safety,DC,LH,0.5204,0.5494,0.3758,0.3592,-0.0456,0.0514
usa,peace,sandstorm,DC,LH,0.5204,0.5494,0.069,0.2318,0.1338,0.1803
usa,peace,sick,DC,LH,0.5204,0.5494,0.24,0.4288,0.1598,0.1846
usa,peace,tree,DC,LH,0.5204,0.5494,0.3622,0.3512,-0.04,0.0454
usa,peach,sad,DC,LH,0.08,0.2424,0.3846,0.1354,-0.4116,0.6039
usa,peach,safety,DC,LH,0.08,0.2424,0.3758,0.3592,-0.179,0.2491
usa,peach,sandstorm,DC,LH,0.08,0.2424,0.069,0.2318,4e-4,8e-4
usa,peach,sick,DC,LH,0.08,0.2424,0.24,0.4288,0.0264,0.0394
usa,peach,tree,DC,LH,0.08,0.2424,0.3622,0.3512,-0.1734,0.2437
usa,sad,safety,DC,LH,0.3846,0.1354,0.3758,0.3592,0.2326,0.2926
usa,sad,sandstorm,DC,LH,0.3846,0.1354,0.069,0.2318,0.412,0.6117
usa,sad,sick,DC,LH,0.3846,0.1354,0.24,0.4288,0.438,0.5395
usa,sad,tree,DC,LH,0.3846,0.1354,0.3622,0.3512,0.2382,0.3015
usa,safety,sandstorm,DC,LH,0.3758,0.3592,0.069,0.2318,0.1794,0.2524
usa,safety,sick,DC,LH,0.3758,0.3592,0.24,0.4288,0.2054,0.2445
usa,safety,tree,DC,LH,0.3758,0.3592,0.3622,0.3512,0.0056,0.0066
usa,sandstorm,sick,DC,LH,0.069,0.2318,0.24,0.4288,0.026,0.0393
usa,sandstorm,tree,DC,LH,0.069,0.2318,0.3622,0.3512,-0.1738,0.247
usa,sick,tree,DC,LH,0.24,0.4288,0.3622,0.3512,-0.1998,0.2397
usa,angry,banana,DC,LO,0.1014,0.0888,0.0568,0.2646,0.2204,0.4752
usa,angry,death,DC,LO,0.1014,0.0888,0.1342,0.1082,-0.0134,0.0375
usa,angry,happy,DC,LO,0.1014,0.0888,0.3704,0.506,0.1482,0.2188
usa,angry,justice,DC,LO,0.1014,0.0888,0.3298,0.193,-0.1242,0.2243
usa,angry,lightning,DC,LO,0.1014,0.0888,0.07,0.266,0.2086,0.447
usa,angry,mango,DC,LO,0.1014,0.0888,0.051,0.511,0.4726,0.7454
usa,angry,peace,DC,LO,0.1014,0.0888,0.5204,0.5356,0.0278,0.0405
usa,angry,peach,DC,LO,0.1014,0.0888,0.08,0.7756,0.7082,0.9679
usa,angry,sad,DC,LO,0.1014,0.0888,0.3846,0.1774,-0.1946,0.3372
usa,angry,safety,DC,LO,0.1014,0.0888,0.3758,0.3326,-0.0306,0.0481
usa,angry,sandstorm,DC,LO,0.1014,0.0888,0.069,0.6782,0.6218,0.8988
usa,angry,sick,DC,LO,0.1014,0.0888,0.24,0.2968,0.0694,0.1239
usa,angry,tree,DC,LO,0.1014,0.0888,0.3622,0.2118,-0.1378,0.2377
usa,banana,death,DC,LO,0.0568,0.2646,0.1342,0.1082,-0.2338,0.4719
usa,banana,happy,DC,LO,0.0568,0.2646,0.3704,0.506,-0.0722,0.0985
usa,banana,justice,DC,LO,0.0568,0.2646,0.3298,0.193,-0.3446,0.5128
usa,banana,lightning,DC,LO,0.0568,0.2646,0.07,0.266,-0.0118,0.0222
usa,banana,mango,DC,LO,0.0568,0.2646,0.051,0.511,0.2522,0.4026
usa,banana,peace,DC,LO,0.0568,0.2646,0.5204,0.5356,-0.1926,0.253
usa,banana,peach,DC,LO,0.0568,0.2646,0.08,0.7756,0.4878,0.7699
usa,banana,sad,DC,LO,0.0568,0.2646,0.3846,0.1774,-0.415,0.5887
usa,banana,safety,DC,LO,0.0568,0.2646,0.3758,0.3326,-0.251,0.3461
usa,banana,sandstorm,DC,LO,0.0568,0.2646,0.069,0.6782,0.4014,0.6307
usa,banana,sick,DC,LO,0.0568,0.2646,0.24,0.2968,-0.151,0.2355
usa,banana,tree,DC,LO,0.0568,0.2646,0.3622,0.2118,-0.3582,0.5146
usa,death,happy,DC,LO,0.1342,0.1082,0.3704,0.506,0.1616,0.2314
usa,death,justice,DC,LO,0.1342,0.1082,0.3298,0.193,-0.1108,0.1923
usa,death,lightning,DC,LO,0.1342,0.1082,0.07,0.266,0.222,0.4459
usa,death,mango,DC,LO,0.1342,0.1082,0.051,0.511,0.486,0.736
usa,death,peace,DC,LO,0.1342,0.1082,0.5204,0.5356,0.0412,0.0583
usa,death,peach,DC,LO,0.1342,0.1082,0.08,0.7756,0.7216,0.9576
usa,death,sad,DC,LO,0.1342,0.1082,0.3846,0.1774,-0.1812,0.3031
usa,death,safety,DC,LO,0.1342,0.1082,0.3758,0.3326,-0.0172,0.0262
usa,death,sandstorm,DC,LO,0.1342,0.1082,0.069,0.6782,0.6352,0.8864
usa,death,sick,DC,LO,0.1342,0.1082,0.24,0.2968,0.0828,0.1416
usa,death,tree,DC,LO,0.1342,0.1082,0.3622,0.2118,-0.1244,0.207
usa,happy,justice,DC,LO,0.3704,0.506,0.3298,0.193,-0.2724,0.3293
usa,happy,lightning,DC,LO,0.3704,0.506,0.07,0.266,0.0604,0.082
usa,happy,mango,DC,LO,0.3704,0.506,0.051,0.511,0.3244,0.3954
usa,happy,peace,DC,LO,0.3704,0.506,0.5204,0.5356,-0.1204,0.1325
usa,happy,peach,DC,LO,0.3704,0.506,0.08,0.7756,0.56,0.6706
usa,happy,sad,DC,LO,0.3704,0.506,0.3846,0.1774,-0.3428,0.4033
usa,happy,safety,DC,LO,0.3704,0.506,0.3758,0.3326,-0.1788,0.2041
usa,happy,sandstorm,DC,LO,0.3704,0.506,0.069,0.6782,0.4736,0.5673
usa,happy,sick,DC,LO,0.3704,0.506,0.24,0.2968,-0.0788,0.0969
usa,happy,tree,DC,LO,0.3704,0.506,0.3622,0.2118,-0.286,0.338
usa,justice,lightning,DC,LO,0.3298,0.193,0.07,0.266,0.3328,0.4947
usa,justice,mango,DC,LO,0.3298,0.193,0.051,0.511,0.5968,0.7257
usa,justice,peace,DC,LO,0.3298,0.193,0.5204,0.5356,0.152,0.1841
usa,justice,peach,DC,LO,0.3298,0.193,0.08,0.7756,0.8324,0.9139
usa,justice,sad,DC,LO,0.3298,0.193,0.3846,0.1774,-0.0704,0.0983
usa,justice,safety,DC,LO,0.3298,0.193,0.3758,0.3326,0.0936,0.1202
usa,justice,sandstorm,DC,LO,0.3298,0.193,0.069,0.6782,0.746,0.849
usa,justice,sick,DC,LO,0.3298,0.193,0.24,0.2968,0.1936,0.2662
usa,justice,tree,DC,LO,0.3298,0.193,0.3622,0.2118,-0.0136,0.0188
usa,lightning,mango,DC,LO,0.07,0.266,0.051,0.511,0.264,0.4168
usa,lightning,peace,DC,LO,0.07,0.266,0.5204,0.5356,-0.1808,0.2369
usa,lightning,peach,DC,LO,0.07,0.266,0.08,0.7756,0.4996,0.7762
usa,lightning,sad,DC,LO,0.07,0.266,0.3846,0.1774,-0.4032,0.5722
usa,lightning,safety,DC,LO,0.07,0.266,0.3758,0.3326,-0.2392,0.3291
usa,lightning,sandstorm,DC,LO,0.07,0.266,0.069,0.6782,0.4132,0.6405
usa,lightning,sick,DC,LO,0.07,0.266,0.24,0.2968,-0.1392,0.2161
usa,lightning,tree,DC,LO,0.07,0.266,0.3622,0.2118,-0.3464,0.4973
usa,mango,peace,DC,LO,0.051,0.511,0.5204,0.5356,-0.4448,0.5136
usa,mango,peach,DC,LO,0.051,0.511,0.08,0.7756,0.2356,0.3869
usa,mango,sad,DC,LO,0.051,0.511,0.3846,0.1774,-0.6672,0.7714
usa,mango,safety,DC,LO,0.051,0.511,0.3758,0.3326,-0.5032,0.5949
usa,mango,sandstorm,DC,LO,0.051,0.511,0.069,0.6782,0.1492,0.2338
usa,mango,sick,DC,LO,0.051,0.511,0.24,0.2968,-0.4032,0.5339
usa,mango,tree,DC,LO,0.051,0.511,0.3622,0.2118,-0.6104,0.7228
usa,peace,peach,DC,LO,0.5204,0.5356,0.08,0.7756,0.6804,0.753
usa,peace,sad,DC,LO,0.5204,0.5356,0.3846,0.1774,-0.2224,0.2639
usa,peace,safety,DC,LO,0.5204,0.5356,0.3758,0.3326,-0.0584,0.0662
usa,peace,sandstorm,DC,LO,0.5204,0.5356,0.069,0.6782,0.594,0.6647
usa,peace,sick,DC,LO,0.5204,0.5356,0.24,0.2968,0.0416,0.0503
usa,peace,tree,DC,LO,0.5204,0.5356,0.3622,0.2118,-0.1656,0.1963
usa,peach,sad,DC,LO,0.08,0.7756,0.3846,0.1774,-0.9028,0.9323
usa,peach,safety,DC,LO,0.08,0.7756,0.3758,0.3326,-0.7388,0.8208
usa,peach,sandstorm,DC,LO,0.08,0.7756,0.069,0.6782,-0.0864,0.1575
usa,peach,sick,DC,LO,0.08,0.7756,0.24,0.2968,-0.6388,0.8048
usa,peach,tree,DC,LO,0.08,0.7756,0.3622,0.2118,-0.846,0.9076
usa,sad,safety,DC,LO,0.3846,0.1774,0.3758,0.3326,0.164,0.2065
usa,sad,sandstorm,DC,LO,0.3846,0.1774,0.069,0.6782,0.8164,0.8779
usa,sad,sick,DC,LO,0.3846,0.1774,0.24,0.2968,0.264,0.3526
usa,sad,tree,DC,LO,0.3846,0.1774,0.3622,0.2118,0.0568,0.0773
usa,safety,sandstorm,DC,LO,0.3758,0.3326,0.069,0.6782,0.6524,0.7388
usa,safety,sick,DC,LO,0.3758,0.3326,0.24,0.2968,0.1,0.127
usa,safety,tree,DC,LO,0.3758,0.3326,0.3622,0.2118,-0.1072,0.1344
usa,sandstorm,sick,DC,LO,0.069,0.6782,0.24,0.2968,-0.5524,0.7053
usa,sandstorm,tree,DC,LO,0.069,0.6782,0.3622,0.2118,-0.7596,0.8435
usa,sick,tree,DC,LO,0.24,0.2968,0.3622,0.2118,-0.2072,0.2771
usa,angry,banana,DC,LP,0.1014,0.0778,0.0568,0.048,0.0148,0.0592
usa,angry,death,DC,LP,0.1014,0.0778,0.1342,0.065,-0.0456,0.1407
usa,angry,happy,DC,LP,0.1014,0.0778,0.3704,0.6454,0.2986,0.442
usa,angry,justice,DC,LP,0.1014,0.0778,0.3298,0.2122,-0.094,0.1686
usa,angry,lightning,DC,LP,0.1014,0.0778,0.07,0.0986,0.0522,0.1757
usa,angry,mango,DC,LP,0.1014,0.0778,0.051,0.0506,0.0232,0.0934
usa,angry,peace,DC,LP,0.1014,0.0778,0.5204,0.5568,0.06,0.0879
usa,angry,peach,DC,LP,0.1014,0.0778,0.08,0.0968,0.0404,0.134
usa,angry,sad,DC,LP,0.1014,0.0778,0.3846,0.1722,-0.1888,0.3318
usa,angry,safety,DC,LP,0.1014,0.0778,0.3758,0.2744,-0.0778,0.1279
usa,angry,sandstorm,DC,LP,0.1014,0.0778,0.069,0.0498,0.0044,0.017
usa,angry,sick,DC,LP,0.1014,0.0778,0.24,0.1274,-0.089,0.1967
usa,angry,tree,DC,LP,0.1014,0.0778,0.3622,0.084,-0.2546,0.4793
usa,banana,death,DC,LP,0.0568,0.048,0.1342,0.065,-0.0604,0.2175
usa,banana,happy,DC,LP,0.0568,0.048,0.3704,0.6454,0.2838,0.4365
usa,banana,justice,DC,LP,0.0568,0.048,0.3298,0.2122,-0.1088,0.2042
usa,banana,lightning,DC,LP,0.0568,0.048,0.07,0.0986,0.0374,0.1543
usa,banana,mango,DC,LP,0.0568,0.048,0.051,0.0506,0.0084,0.0465
usa,banana,peace,DC,LP,0.0568,0.048,0.5204,0.5568,0.0452,0.0684
usa,banana,peach,DC,LP,0.0568,0.048,0.08,0.0968,0.0256,0.1032
usa,banana,sad,DC,LP,0.0568,0.048,0.3846,0.1722,-0.2036,0.3729
usa,banana,safety,DC,LP,0.0568,0.048,0.3758,0.2744,-0.0926,0.1582
usa,banana,sandstorm,DC,LP,0.0568,0.048,0.069,0.0498,-0.0104,0.053
usa,banana,sick,DC,LP,0.0568,0.048,0.24,0.1274,-0.1038,0.2464
usa,banana,tree,DC,LP,0.0568,0.048,0.3622,0.084,-0.2694,0.5303
usa,death,happy,DC,LP,0.1342,0.065,0.3704,0.6454,0.3442,0.494
usa,death,justice,DC,LP,0.1342,0.065,0.3298,0.2122,-0.0484,0.0855
usa,death,lightning,DC,LP,0.1342,0.065,0.07,0.0986,0.0978,0.3023
usa,death,mango,DC,LP,0.1342,0.065,0.051,0.0506,0.0688,0.2485
usa,death,peace,DC,LP,0.1342,0.065,0.5204,0.5568,0.1056,0.152
usa,death,peach,DC,LP,0.1342,0.065,0.08,0.0968,0.086,0.2634
usa,death,sad,DC,LP,0.1342,0.065,0.3846,0.1722,-0.1432,0.2499
usa,death,safety,DC,LP,0.1342,0.065,0.3758,0.2744,-0.0322,0.0522
usa,death,sandstorm,DC,LP,0.1342,0.065,0.069,0.0498,0.05,0.1754
usa,death,sick,DC,LP,0.1342,0.065,0.24,0.1274,-0.0434,0.0938
usa,death,tree,DC,LP,0.1342,0.065,0.3622,0.084,-0.209,0.3928
usa,happy,justice,DC,LP,0.3704,0.6454,0.3298,0.2122,-0.3926,0.467
usa,happy,lightning,DC,LP,0.3704,0.6454,0.07,0.0986,-0.2464,0.3731
usa,happy,mango,DC,LP,0.3704,0.6454,0.051,0.0506,-0.2754,0.4254
usa,happy,peace,DC,LP,0.3704,0.6454,0.5204,0.5568,-0.2386,0.265
usa,happy,peach,DC,LP,0.3704,0.6454,0.08,0.0968,-0.2582,0.3881
usa,happy,sad,DC,LP,0.3704,0.6454,0.3846,0.1722,-0.4874,0.5616
usa,happy,safety,DC,LP,0.3704,0.6454,0.3758,0.2744,-0.3764,0.4317
usa,happy,sandstorm,DC,LP,0.3704,0.6454,0.069,0.0498,-0.2942,0.4482
usa,happy,sick,DC,LP,0.3704,0.6454,0.24,0.1274,-0.3876,0.5006
usa,happy,tree,DC,LP,0.3704,0.6454,0.3622,0.084,-0.5532,0.6443
usa,justice,lightning,DC,LP,0.3298,0.2122,0.07,0.0986,0.1462,0.2612
usa,justice,mango,DC,LP,0.3298,0.2122,0.051,0.0506,0.1172,0.22
usa,justice,peace,DC,LP,0.3298,0.2122,0.5204,0.5568,0.154,0.1852
usa,justice,peach,DC,LP,0.3298,0.2122,0.08,0.0968,0.1344,0.2396
usa,justice,sad,DC,LP,0.3298,0.2122,0.3846,0.1722,-0.0948,0.1309
usa,justice,safety,DC,LP,0.3298,0.2122,0.3758,0.2744,0.0162,0.0212
usa,justice,sandstorm,DC,LP,0.3298,0.2122,0.069,0.0498,0.0984,0.1836
usa,justice,sick,DC,LP,0.3298,0.2122,0.24,0.1274,0.005,0.0078
usa,justice,tree,DC,LP,0.3298,0.2122,0.3622,0.084,-0.1606,0.2329
usa,lightning,mango,DC,LP,0.07,0.0986,0.051,0.0506,-0.029,0.121
usa,lightning,peace,DC,LP,0.07,0.0986,0.5204,0.5568,0.0078,0.0115
usa,lightning,peach,DC,LP,0.07,0.0986,0.08,0.0968,-0.0118,0.0403
usa,lightning,sad,DC,LP,0.07,0.0986,0.3846,0.1722,-0.241,0.4185
usa,lightning,safety,DC,LP,0.07,0.0986,0.3758,0.2744,-0.13,0.2133
usa,lightning,sandstorm,DC,LP,0.07,0.0986,0.069,0.0498,-0.0478,0.1889
usa,lightning,sick,DC,LP,0.07,0.0986,0.24,0.1274,-0.1412,0.3106
usa,lightning,tree,DC,LP,0.07,0.0986,0.3622,0.084,-0.3068,0.5652
usa,mango,peace,DC,LP,0.051,0.0506,0.5204,0.5568,0.0368,0.0558
usa,mango,peach,DC,LP,0.051,0.0506,0.08,0.0968,0.0172,0.0701
usa,mango,sad,DC,LP,0.051,0.0506,0.3846,0.1722,-0.212,0.3877
usa,mango,safety,DC,LP,0.051,0.0506,0.3758,0.2744,-0.101,0.1726
usa,mango,sandstorm,DC,LP,0.051,0.0506,0.069,0.0498,-0.0188,0.097
usa,mango,sick,DC,LP,0.051,0.0506,0.24,0.1274,-0.1122,0.2664
usa,mango,tree,DC,LP,0.051,0.0506,0.3622,0.084,-0.2778,0.5452
usa,peace,peach,DC,LP,0.5204,0.5568,0.08,0.0968,-0.0196,0.0288
usa,peace,sad,DC,LP,0.5204,0.5568,0.3846,0.1722,-0.2488,0.2952
usa,peace,safety,DC,LP,0.5204,0.5568,0.3758,0.2744,-0.1378,0.1592
usa,peace,sandstorm,DC,LP,0.5204,0.5568,0.069,0.0498,-0.0556,0.0837
usa,peace,sick,DC,LP,0.5204,0.5568,0.24,0.1274,-0.149,0.1949
usa,peace,tree,DC,LP,0.5204,0.5568,0.3622,0.084,-0.3146,0.3836
usa,peach,sad,DC,LP,0.08,0.0968,0.3846,0.1722,-0.2292,0.398
usa,peach,safety,DC,LP,0.08,0.0968,0.3758,0.2744,-0.1182,0.1935
usa,peach,sandstorm,DC,LP,0.08,0.0968,0.069,0.0498,-0.036,0.1395
usa,peach,sick,DC,LP,0.08,0.0968,0.24,0.1274,-0.1294,0.2837
usa,peach,tree,DC,LP,0.08,0.0968,0.3622,0.084,-0.295,0.5444
usa,sad,safety,DC,LP,0.3846,0.1722,0.3758,0.2744,0.111,0.1449
usa,sad,sandstorm,DC,LP,0.3846,0.1722,0.069,0.0498,0.1932,0.3523
usa,sad,sick,DC,LP,0.3846,0.1722,0.24,0.1274,0.0998,0.1541
usa,sad,tree,DC,LP,0.3846,0.1722,0.3622,0.084,-0.0658,0.0967
usa,safety,sandstorm,DC,LP,0.3758,0.2744,0.069,0.0498,0.0822,0.1396
usa,safety,sick,DC,LP,0.3758,0.2744,0.24,0.1274,-0.0112,0.0162
usa,safety,tree,DC,LP,0.3758,0.2744,0.3622,0.084,-0.1768,0.2408
usa,sandstorm,sick,DC,LP,0.069,0.0498,0.24,0.1274,-0.0934,0.2195
usa,sandstorm,tree,DC,LP,0.069,0.0498,0.3622,0.084,-0.259,0.5083
usa,sick,tree,DC,LP,0.24,0.1274,0.3622,0.084,-0.1656,0.272
usa,angry,banana,DC,LR,0.1014,0.1786,0.0568,0.0946,-0.0394,0.1066
usa,angry,death,DC,LR,0.1014,0.1786,0.1342,0.0836,-0.1278,0.3049
usa,angry,happy,DC,LR,0.1014,0.1786,0.3704,0.6312,0.1836,0.2629
usa,angry,justice,DC,LR,0.1014,0.1786,0.3298,0.1972,-0.2098,0.3423
usa,angry,lightning,DC,LR,0.1014,0.1786,0.07,0.1342,-0.013,0.0323
usa,angry,mango,DC,LR,0.1014,0.1786,0.051,0.3972,0.269,0.4593
usa,angry,peace,DC,LR,0.1014,0.1786,0.5204,0.5328,-0.0648,0.0894
usa,angry,peach,DC,LR,0.1014,0.1786,0.08,0.7042,0.547,0.8155
usa,angry,sad,DC,LR,0.1014,0.1786,0.3846,0.1156,-0.3462,0.5521
usa,angry,safety,DC,LR,0.1014,0.1786,0.3758,0.3408,-0.1122,0.1644
usa,angry,sandstorm,DC,LR,0.1014,0.1786,0.069,0.234,0.0878,0.1837
usa,angry,sick,DC,LR,0.1014,0.1786,0.24,0.212,-0.1052,0.1875
usa,angry,tree,DC,LR,0.1014,0.1786,0.3622,0.1172,-0.3222,0.5256
usa,banana,death,DC,LR,0.0568,0.0946,0.1342,0.0836,-0.0884,0.2734
usa,banana,happy,DC,LR,0.0568,0.0946,0.3704,0.6312,0.223,0.3402
usa,banana,justice,DC,LR,0.0568,0.0946,0.3298,0.1972,-0.1704,0.3106
usa,banana,lightning,DC,LR,0.0568,0.0946,0.07,0.1342,0.0264,0.0856
usa,banana,mango,DC,LR,0.0568,0.0946,0.051,0.3972,0.3084,0.5726
usa,banana,peace,DC,LR,0.0568,0.0946,0.5204,0.5328,-0.0254,0.0376
usa,banana,peach,DC,LR,0.0568,0.0946,0.08,0.7042,0.5864,0.8994
usa,banana,sad,DC,LR,0.0568,0.0946,0.3846,0.1156,-0.3068,0.549
usa,banana,safety,DC,LR,0.0568,0.0946,0.3758,0.3408,-0.0728,0.1158
usa,banana,sandstorm,DC,LR,0.0568,0.0946,0.069,0.234,0.1272,0.3119
usa,banana,sick,DC,LR,0.0568,0.0946,0.24,0.212,-0.0658,0.1331
usa,banana,tree,DC,LR,0.0568,0.0946,0.3622,0.1172,-0.2828,0.5197
usa,death,happy,DC,LR,0.1342,0.0836,0.3704,0.6312,0.3114,0.4463
usa,death,justice,DC,LR,0.1342,0.0836,0.3298,0.1972,-0.082,0.1449
usa,death,lightning,DC,LR,0.1342,0.0836,0.07,0.1342,0.1148,0.3148
usa,death,mango,DC,LR,0.1342,0.0836,0.051,0.3972,0.3968,0.663
usa,death,peace,DC,LR,0.1342,0.0836,0.5204,0.5328,0.063,0.09
usa,death,peach,DC,LR,0.1342,0.0836,0.08,0.7042,0.6748,0.9213
usa,death,sad,DC,LR,0.1342,0.0836,0.3846,0.1156,-0.2184,0.3879
usa,death,safety,DC,LR,0.1342,0.0836,0.3758,0.3408,0.0156,0.024
usa,death,sandstorm,DC,LR,0.1342,0.0836,0.069,0.234,0.21560000000000001,0.466
usa,death,sick,DC,LR,0.1342,0.0836,0.24,0.212,0.0226,0.0432
usa,death,tree,DC,LR,0.1342,0.0836,0.3622,0.1172,-0.1944,0.3529
usa,happy,justice,DC,LR,0.3704,0.6312,0.3298,0.1972,-0.3934,0.469
usa,happy,lightning,DC,LR,0.3704,0.6312,0.07,0.1342,-0.1966,0.2933
usa,happy,mango,DC,LR,0.3704,0.6312,0.051,0.3972,0.0854,0.1126
usa,happy,peace,DC,LR,0.3704,0.6312,0.5204,0.5328,-0.2484,0.2738
usa,happy,peach,DC,LR,0.3704,0.6312,0.08,0.7042,0.3634,0.4668
usa,happy,sad,DC,LR,0.3704,0.6312,0.3846,0.1156,-0.5298,0.611
usa,happy,safety,DC,LR,0.3704,0.6312,0.3758,0.3408,-0.2958,0.3364
usa,happy,sandstorm,DC,LR,0.3704,0.6312,0.069,0.234,-0.0958,0.136
usa,happy,sick,DC,LR,0.3704,0.6312,0.24,0.212,-0.2888,0.3665
usa,happy,tree,DC,LR,0.3704,0.6312,0.3622,0.1172,-0.5058,0.5924
usa,justice,lightning,DC,LR,0.3298,0.1972,0.07,0.1342,0.1968,0.3417
usa,justice,mango,DC,LR,0.3298,0.1972,0.051,0.3972,0.4788,0.6272
usa,justice,peace,DC,LR,0.3298,0.1972,0.5204,0.5328,0.145,0.1754
usa,justice,peach,DC,LR,0.3298,0.1972,0.08,0.7042,0.7568,0.8583
usa,justice,sad,DC,LR,0.3298,0.1972,0.3846,0.1156,-0.1364,0.1956
usa,justice,safety,DC,LR,0.3298,0.1972,0.3758,0.3408,0.0976,0.1246
usa,justice,sandstorm,DC,LR,0.3298,0.1972,0.069,0.234,0.2976,0.4581
usa,justice,sick,DC,LR,0.3298,0.1972,0.24,0.212,0.1046,0.1535
usa,justice,tree,DC,LR,0.3298,0.1972,0.3622,0.1172,-0.1124,0.1631
usa,lightning,mango,DC,LR,0.07,0.1342,0.051,0.3972,0.282,0.5095
usa,lightning,peace,DC,LR,0.07,0.1342,0.5204,0.5328,-0.0518,0.0745
usa,lightning,peach,DC,LR,0.07,0.1342,0.08,0.7042,0.56,0.8603
usa,lightning,sad,DC,LR,0.07,0.1342,0.3846,0.1156,-0.3332,0.5653
usa,lightning,safety,DC,LR,0.07,0.1342,0.3758,0.3408,-0.0992,0.1524
usa,lightning,sandstorm,DC,LR,0.07,0.1342,0.069,0.234,0.1008,0.2321
usa,lightning,sick,DC,LR,0.07,0.1342,0.24,0.212,-0.0922,0.1767
usa,lightning,tree,DC,LR,0.07,0.1342,0.3622,0.1172,-0.3092,0.5379
usa,mango,peace,DC,LR,0.051,0.3972,0.5204,0.5328,-0.3338,0.4035
usa,mango,peach,DC,LR,0.051,0.3972,0.08,0.7042,0.278,0.4342
usa,mango,sad,DC,LR,0.051,0.3972,0.3846,0.1156,-0.6152,0.7613
usa,mango,safety,DC,LR,0.051,0.3972,0.3758,0.3408,-0.3812,0.4766
usa,mango,sandstorm,DC,LR,0.051,0.3972,0.069,0.234,-0.1812,0.3094
usa,mango,sick,DC,LR,0.051,0.3972,0.24,0.212,-0.3742,0.536
usa,mango,tree,DC,LR,0.051,0.3972,0.3622,0.1172,-0.5912,0.7471
usa,peace,peach,DC,LR,0.5204,0.5328,0.08,0.7042,0.6118,0.6829
usa,peace,sad,DC,LR,0.5204,0.5328,0.3846,0.1156,-0.2814,0.3389
usa,peace,safety,DC,LR,0.5204,0.5328,0.3758,0.3408,-0.0474,0.0536
usa,peace,sandstorm,DC,LR,0.5204,0.5328,0.069,0.234,0.1526,0.2045
usa,peace,sick,DC,LR,0.5204,0.5328,0.24,0.212,-0.0404,0.0509
usa,peace,tree,DC,LR,0.5204,0.5328,0.3622,0.1172,-0.2574,0.3134
usa,peach,sad,DC,LR,0.08,0.7042,0.3846,0.1156,-0.8932,0.9265
usa,peach,safety,DC,LR,0.08,0.7042,0.3758,0.3408,-0.6592,0.7464
usa,peach,sandstorm,DC,LR,0.08,0.7042,0.069,0.234,-0.4592,0.7159
usa,peach,sick,DC,LR,0.08,0.7042,0.24,0.212,-0.6522,0.819
usa,peach,tree,DC,LR,0.08,0.7042,0.3622,0.1172,-0.8692,0.9216
usa,sad,safety,DC,LR,0.3846,0.1156,0.3758,0.3408,0.234,0.2989
usa,sad,sandstorm,DC,LR,0.3846,0.1156,0.069,0.234,0.434,0.643
usa,sad,sick,DC,LR,0.3846,0.1156,0.24,0.212,0.241,0.3537
usa,sad,tree,DC,LR,0.3846,0.1156,0.3622,0.1172,0.024,0.036
usa,safety,sandstorm,DC,LR,0.3758,0.3408,0.069,0.234,0.2,0.2822
usa,safety,sick,DC,LR,0.3758,0.3408,0.24,0.212,0.007,0.0093
usa,safety,tree,DC,LR,0.3758,0.3408,0.3622,0.1172,-0.21,0.2714
usa,sandstorm,sick,DC,LR,0.069,0.234,0.24,0.212,-0.193,0.326
usa,sandstorm,tree,DC,LR,0.069,0.234,0.3622,0.1172,-0.41,0.6214
usa,sick,tree,DC,LR,0.24,0.212,0.3622,0.1172,-0.217,0.3234
usa,angry,banana,DC,LY,0.1014,0.1248,0.0568,0.7096,0.6294,0.9055
usa,angry,death,DC,LY,0.1014,0.1248,0.1342,0.0734,-0.0842,0.2301
usa,angry,happy,DC,LY,0.1014,0.1248,0.3704,0.6998,0.306,0.4542
usa,angry,justice,DC,LY,0.1014,0.1248,0.3298,0.2792,-0.074,0.1209
usa,angry,lightning,DC,LY,0.1014,0.1248,0.07,0.6106,0.5172,0.7836
usa,angry,mango,DC,LY,0.1014,0.1248,0.051,0.41,0.3356,0.5773
usa,angry,peace,DC,LY,0.1014,0.1248,0.5204,0.5562,0.0124,0.0178
usa,angry,peach,DC,LY,0.1014,0.1248,0.08,0.4142,0.3108,0.5329
usa,angry,sad,DC,LY,0.1014,0.1248,0.3846,0.1208,-0.2872,0.491
usa,angry,safety,DC,LY,0.1014,0.1248,0.3758,0.3682,-0.031,0.0468
usa,angry,sandstorm,DC,LY,0.1014,0.1248,0.069,0.5352,0.4428,0.695
usa,angry,sick,DC,LY,0.1014,0.1248,0.24,0.3392,0.0758,0.1272
usa,angry,tree,DC,LY,0.1014,0.1248,0.3622,0.1948,-0.1908,0.3213
