concept_a,concept_b,category,color_a,color_b,deltaS_mg,deltaS_us,extremeness
death,safety,MG_low__US_high,A2,DP,0.04326444664828277,0.7468759660679238,0.7036115194196411
death,safety,MG_low__US_high,DR,LC,0.0635693268167219,0.5956367560165203,0.5320674291997984
death,safety,MG_low__US_low,DG,MG,0.017396162640799906,0.00989438185024305,-0.027290544491042956
death,safety,MG_low__US_low,LY,MB,0.017158115111817418,0.012065447641190996,-0.029223562753008414
death,safety,MG_low__US_low,LC,LG,0.03349249073290461,3.231557970809207e-4,-0.03381564652998553
death,safety,MG_low__US_low,LY,MC,0.03923646430837047,0.001002016405659667,-0.040238480714030134
death,safety,MG_low__US_low,MO,MR,0.018306475226869345,0.02943877722219579,-0.047745252449065134
death,sandstorm,MG_high__US_high,BK,MO,0.7943511345516849,0.991346420411547,1.785697554963232
death,sandstorm,MG_high__US_high,BK,LO,0.769494727531923,0.9921872474280493,1.7616819749599724
death,sandstorm,MG_high__US_high,BK,MY,0.7648029575785742,0.9946952680549785,1.7594982256335527
death,sandstorm,MG_high__US_high,DP,MO,0.7889878290997157,0.9231218912618573,1.712109720361573
death,sandstorm,MG_high__US_high,DP,MY,0.7594518750510535,0.9485049820074172,1.7079568570584707
death,sandstorm,MG_high__US_low,MB,SP,0.5491870446075435,0.014569638652047023,0.5346174059554964
death,sandstorm,MG_high__US_low,SG,SP,0.5941468264060785,0.06249456046903129,0.5316522659370473
death,sandstorm,MG_high__US_low,DC,SP,0.5488360987308065,0.08871065531086209,0.46012544341994444
death,sandstorm,MG_high__US_low,DB,DP,0.5651596421801022,0.11164560044857641,0.45351404173152576
death,sandstorm,MG_high__US_low,DH,SP,0.5254130508994301,0.07417732145710376,0.45123572944232637
death,sandstorm,MG_low__US_high,BK,SP,0.03214733008394033,0.9240396354552152,0.8918923053712748
death,sandstorm,MG_low__US_high,BK,DP,0.0013182202544186339,0.8536143685023396,0.852296148247921
death,sandstorm,MG_low__US_high,A1,MP,0.016586587874816594,0.644895429330365,0.6283088414555484
death,sandstorm,MG_low__US_low,LG,SC,0.01230041826618411,0.014151276105548893,-0.026451694371733003
death,sandstorm,MG_low__US_low,LB,LG,0.026964342355337345,0.0029666455741639286,-0.029930987929501274
death,sandstorm,MG_low__US_low,LB,SC,0.014951936477994587,0.016072524026463864,-0.03102446050445845
death,sandstorm,MG_low__US_low,MB,SG,0.004506183696776189,0.028745883400661087,-0.03325206709743728
death,sandstorm,MG_low__US_low,DH,SG,0.00527184568620509,0.03890182952913923,-0.04417367521534432
death,sick,MG_high__US_high,BK,MG,0.6349673160426887,0.8974761926168588,1.5324435086595476
death,sick,MG_high__US_high,BK,DH,0.5676001589766742,0.9593759386583172,1.5269760976349913
death,sick,MG_high__US_high,BK,SG,0.6274070223530541,0.8765056670055351,1.5039126893585892
death,sick,MG_high__US_high,BK,LG,0.5923361764466542,0.8657638251915316,1.4581000016381858
death,sick,MG_high__US_high,BK,MH,0.5081771101883255,0.9474662758697963,1.4556433860581217
death,sick,MG_high__US_low,MB,SP,0.3970638302352944,0.005494228910330801,0.3915696013249636
death,sick,MG_high__US_low,LB,SP,0.39545987822018347,0.13815783960303252,0.25730203861715095
death,sick,MG_high__US_low,DC,SP,0.3623548932856462,0.15227225027052022,0.21008264301512597
death,sick,MG_high__US_low,DB,SP,0.33956918386875,0.1445140482039302,0.1950551356648198
death,sick,MG_low__US_high,MH,SB,8.086814359977712e-4,0.7411396298646817,0.740330948428684
death,sick,MG_low__US_high,DH,SB,0.06350405043795071,0.7902671742873799,0.7267631238494292
death,sick,MG_low__US_high,DB,DH,0.04377976720719756,0.7667481779057708,0.7229684106985732
death,sick,MG_low__US_high,DH,SC,0.02642201932432403,0.7403718871503078,0.7139498678259837
death,sick,MG_low__US_high,DB,MH,0.020347524761867353,0.7274202261876532,0.7070727014257858
death,sick,MG_low__US_low,LR,MR,0.029100010208731764,0.004385638480509657,-0.03348564868924142
death,sick,MG_low__US_low,DY,MH,0.0223035271982841,0.013675838273507601,-0.0359793654717917
death,sick,MG_low__US_low,DB,DR,0.009285849096360321,0.02756456807706087,-0.03685041717342119
death,sick,MG_low__US_low,LC,MR,0.011425989700172057,0.025901398839281553,-0.03732738853945361
death,sick,MG_low__US_low,DC,SC,0.01576964607672693,0.026022028835493538,-0.04179167491222047
death,tree,MG_high__US_high,BK,SG,0.9856301007907955,0.9998816199564142,1.9855117207472097
death,tree,MG_high__US_high,BK,MG,0.9760424303926356,0.9999689456391845,1.97601137603182
death,tree,MG_high__US_high,BK,DG,0.9757458185668786,0.9999999940774482,1.9757458126443268
death,tree,MG_high__US_high,A1,SG,0.9605525696347321,0.99767917893489,1.9582317485696221
death,tree,MG_high__US_high,A1,DG,0.942535267983045,0.9999792850862244,1.9425145530692693
death,tree,MG_high__US_low,DB,DP,0.6711186872985602,0.02125294639662867,0.6498657409019315
death,tree,MG_high__US_low,MH,SG,0.5193003280239514,0.07683072720645812,0.4424696008174933
death,tree,MG_high__US_low,MR,SP,0.4936026339514621,0.05750818653646639,0.4360944474149957
death,tree,MG_high__US_low,DP,SR,0.48912620437848164,0.06183493075979252,0.4272912736186891
death,tree,MG_high__US_low,MB,SP,0.4947302425238797,0.0750857238086502,0.4196445187152295
death,tree,MG_low__US_high,A2,SP,0.010611672136095596,0.8878579905965751,0.8772463184604795
death,tree,MG_low__US_high,A1,DP,0.061578816760825994,0.9218935141175393,0.8603146973567133
death,tree,MG_low__US_high,A2,MP,0.060274646237608476,0.8851774578850411,0.8249028116474326
death,tree,MG_low__US_high,LC,MH,0.05077076149467841,0.749815016211659,0.6990442547169806
death,tree,MG_low__US_high,MH,SY,0.0411287448485686,0.6254779083301578,0.5843491634815892
death,tree,MG_low__US_low,DY,SY,0.01996222825404881,0.014764231355202995,-0.0347264596092518
death,tree,MG_low__US_low,LO,MO,0.004520021268381191,0.03181753670698462,-0.03633755797536581
death,tree,MG_low__US_low,DY,MY,2.6036281756547375e-4,0.04318134983495803,-0.0434417126525235
death,tree,MG_low__US_low,MY,SY,0.021171823010562196,0.03542072386510409,-0.05659254687566628
death,tree,MG_low__US_low,LO,SO,0.04821853850191027,0.009890154743521451,-0.05810869324543172
happy,justice,MG_high__US_high,BK,SY,0.5097478881086246,0.9066440657254498,1.4163919538340743
happy,justice,MG_high__US_high,BK,SO,0.5192573282684032,0.8360629671858355,1.3553202954542387
happy,justice,MG_high__US_high,A2,SY,0.48697399121276685,0.8581709123189807,1.3451449035317475
happy,justice,MG_high__US_high,A1,SY,0.41406255177764995,0.8600899716570916,1.2741525234347415
happy,justice,MG_high__US_high,BK,SH,0.38780895920550695,0.8841769030409756,1.2719858622464826
happy,justice,MG_low__US_high,A1,LC,0.06905284187773497,0.7388708174493848,0.6698179755716498
happy,justice,MG_low__US_high,DO,LP,0.012281291176800269,0.6793636461428918,0.6670823549660916
happy,justice,MG_low__US_high,DY,SH,0.032629070940074945,0.6245830067658891,0.5919539358258141
happy,justice,MG_low__US_high,DO,LC,0.04075045743269823,0.610535795171333,0.5697853377386348
happy,justice,MG_low__US_high,DB,SH,0.058067424853279925,0.6056219120463826,0.5475544871931026
happy,justice,MG_low__US_low,MP,MR,2.517379092830674e-4,0.017377545430757868,-0.017629283340040935
happy,justice,MG_low__US_low,LG,LH,0.020880797773315418,0.0031239740131454585,-0.024004771786460877
happy,justice,MG_low__US_low,LB,MG,0.02278175966449658,0.005052290582866326,-0.027834050247362907
happy,justice,MG_low__US_low,MG,MH,0.015388245760407981,0.0166066721609488,-0.03199491792135678
happy,justice,MG_low__US_low,MG,MR,0.010816160042296241,0.023457264810431866,-0.03427342485272811
happy,lightning,MG_high__US_high,BK,SG,0.6043012023171528,0.9096152715791894,1.5139164738963422
happy,lightning,MG_high__US_high,A1,SG,0.5271072538233506,0.9021827451432891,1.4292899989666397
happy,lightning,MG_high__US_high,A2,SG,0.5445040547433746,0.8755658234292496,1.4200698781726242
happy,lightning,MG_high__US_high,BK,SC,0.5244587420148492,0.8589241731497561,1.3833829151646053
happy,lightning,MG_high__US_high,BK,LG,0.43695863975942467,0.8746921382384452,1.3116507779978699
happy,lightning,MG_high__US_low,BK,WH,0.5011361797262242,0.011449087933631807,0.48968709179259234
happy,lightning,MG_high__US_low,A1,WH,0.4200029961776481,0.011417404588078606,0.4085855915895695
happy,lightning,MG_high__US_low,DP,SH,0.39521097033162844,0.00574733087617485,0.3894636394554536
happy,lightning,MG_high__US_low,DG,DP,0.40461148897796395,0.05292138201683644,0.3516901069611275
happy,lightning,MG_high__US_low,DO,SY,0.38995460962983186,0.04731070610233723,0.34264390352749463
happy,lightning,MG_low__US_high,SC,WH,0.01562163376815806,0.8126009581767712,0.7969793244086132
happy,lightning,MG_low__US_high,A1,MP,0.045172031898550014,0.8374729796400753,0.7923009477415253
happy,lightning,MG_low__US_high,A1,DP,0.00179579041751321,0.7902402867870253,0.7884444963695121
happy,lightning,MG_low__US_high,A3,LP,0.052890537210468214,0.8199871274270703,0.767096590216602
happy,lightning,MG_low__US_high,A3,LG,0.007884265607865204,0.76461394277,0.7567296771621348
happy,lightning,MG_low__US_low,DH,MO,0.01737399888004032,0.016570445593065086,-0.033944444473105406
happy,lightning,MG_low__US_low,DC,MH,0.00284852746172759,0.036522970268476174,-0.039371497730203764
happy,lightning,MG_low__US_low,MC,MR,0.0442358118715207,0.002495160457179013,-0.046730972328699716
happy,lightning,MG_low__US_low,DB,LO,0.01814683369166059,0.03309404786079728,-0.05124088155245787
happy,lightning,MG_low__US_low,MB,MO,0.01942224060854003,0.03427706090102994,-0.053699301509569974
happy,mango,MG_high__US_high,DH,SB,0.6100840074585157,0.7559610568668544,1.36604506432537
happy,mango,MG_high__US_high,BK,SB,0.4427003913023561,0.8893017261444947,1.3320021174468508
happy,mango,MG_high__US_high,DH,LP,0.5436796496636422,0.753913392705412,1.2975930423690543
happy,mango,MG_high__US_high,DH,SC,0.5139389170346012,0.758754182373532,1.2726930994081331
happy,mango,MG_high__US_high,BK,WH,0.6203377109611161,0.6482517359039519,1.268589446865068
happy,mango,MG_high__US_low,SG,WH,0.6115878640989605,0.013367790824122094,0.5982200732748384
happy,mango,MG_high__US_low,A3,MG,0.5810926140484995,0.04515902779026776,0.5359335862582317
happy,mango,MG_high__US_low,SH,WH,0.5313487413680296,0.012648233803340236,0.5187005075646893
happy,mango,MG_high__US_low,DP,WH,0.5248378289291826,0.017511005940963775,0.5073268229882189
happy,mango,MG_high__US_low,MG,SR,0.4848932732546154,0.013156481465602221,0.4717367917890132
happy,mango,MG_low__US_high,MO,SP,0.022628506049470365,0.7984994196355149,0.7758709135860444
happy,mango,MG_low__US_high,MO,MP,2.8557862426220604e-4,0.7668894826742458,0.7666039040499837
happy,mango,MG_low__US_high,LG,SO,0.020352122841659437,0.7409000170295796,0.7205478941879202
happy,mango,MG_low__US_high,DY,LG,0.012601433471924606,0.732477508516669,0.7198760750447444
happy,mango,MG_low__US_high,DO,LG,0.06524826009258655,0.7698092265092968,0.7045609664167103
happy,mango,MG_low__US_low,MY,SO,0.004125622549508934,0.00569598016541395,-0.009821602714922884
happy,mango,MG_low__US_low,LP,SC,0.002965995477180794,0.008066771656217109,-0.011032767133397903
happy,mango,MG_low__US_low,A1,MR,0.005453432381258727,0.03583359881736281,-0.04128703119862154
happy,mango,MG_low__US_low,DB,MB,0.03570181112832316,0.010517941863470215,-0.04621975299179337
happy,mango,MG_low__US_low,A1,DR,0.033490193168524085,0.017847391133480828,-0.05133758430200491
happy,peace,MG_high__US_high,A3,SY,0.47990699089124694,0.7357125075937687,1.2156194984850157
happy,peace,MG_high__US_high,A3,SR,0.42857497985223025,0.7151179592604673,1.1436929391126975
happy,peace,MG_high__US_high,A1,SY,0.44607635069935503,0.6969087875229631,1.1429851382223182
happy,peace,MG_high__US_high,A2,SY,0.40650194139888735,0.7068969558345723,1.1133988972334596
happy,peace,MG_high__US_high,BK,SY,0.4247580716375822,0.6658511893854646,1.090609261023047
happy,peace,MG_high__US_low,A3,DB,0.3754365942420921,0.15077875382481037,0.2246578404172817
happy,peace,MG_low__US_high,DB,SR,0.06890787335695925,0.5950432846766116,0.5261354113196524
happy,peace,MG_low__US_low,DP,MY,0.00155728680801559,0.008512389152415034,-0.010069675960430624
happy,peace,MG_low__US_low,BK,LO,0.016792214617004808,3.064191962491858e-4,-0.017098633813253994
happy,peace,MG_low__US_low,DC,WH,0.0017313062297312776,0.017366693450947768,-0.019097999680679045
happy,peace,MG_low__US_low,DH,LC,0.003929601556157625,0.02009899634344453,-0.024028597899602155
happy,peace,MG_low__US_low,LH,MY,0.014331710804850795,0.01313694401977128,-0.027468654824622074
happy,peach,MG_high__US_high,MO,WH,0.536568006594544,0.8732438249705223,1.4098118315650663
happy,peach,MG_high__US_high,DO,SC,0.4474595420821952,0.8664567958385763,1.3139163379207714
happy,peach,MG_high__US_high,BK,SC,0.4278257448408946,0.8791173401240251,1.3069430849649197
happy,peach,MG_high__US_high,MO,SC,0.3369383444199618,0.9592937213277901,1.296232065747752
happy,peach,MG_high__US_high,DO,WH,0.6401147359643002,0.6533741873206993,1.2934889232849995
happy,peach,MG_high__US_low,DP,WH,0.5251526025332762,0.020509383258154656,0.5046432192751216
happy,peach,MG_high__US_low,MG,WH,0.607296971677151,0.13345840789247848,0.47383856378467254
happy,peach,MG_high__US_low,MC,WH,0.4899298090034118,0.04249026172282022,0.4474395472805916
happy,peach,MG_high__US_low,A3,MH,0.4522314404864114,0.010860124964575224,0.44137131552183617
happy,peach,MG_high__US_low,A3,DR,0.4552523149913794,0.025610520205033405,0.429641794786346
happy,peach,MG_low__US_high,MO,SG,0.013908251393873305,0.9188888756391365,0.9049806242452632
happy,peach,MG_low__US_high,LG,MO,0.03355975343175149,0.9100383612455654,0.8764786078138138
happy,peach,MG_low__US_high,LO,LP,0.006287491789221278,0.8706820225101595,0.8643945307209382
happy,peach,MG_low__US_high,LC,LO,0.038728799183597784,0.8837855445128238,0.8450567453292259
happy,peach,MG_low__US_high,LO,SH,0.020672843248917216,0.85378858755639,0.8331157443074728
happy,peach,MG_low__US_low,LB,SH,0.001101471133512888,0.0188340574112274,-0.01993552854474029
happy,peach,MG_low__US_low,DR,MH,0.010577482201995059,0.012243145820652224,-0.022820628022647282
happy,peach,MG_low__US_low,SB,SC,0.005949490495144039,0.018091280870735693,-0.024040771365879732
happy,peach,MG_low__US_low,MR,MY,0.022617157355799777,0.019841974325842227,-0.042459131681642004
happy,peach,MG_low__US_low,LG,SG,0.018254767340742273,0.027589097123854378,-0.04584386446459665
happy,sad,MG_high__US_high,BK,SY,0.8995638704378415,0.999932892109856,1.8994967625476975
happy,sad,MG_high__US_high,BK,SH,0.8895746736050454,0.9967680429541312,1.8863427165591766
happy,sad,MG_high__US_high,BK,SO,0.8787488788999167,0.9981230613591534,1.8768719402590701
happy,sad,MG_high__US_high,BK,SG,0.8809742269709251,0.9935924133038803,1.8745666402748054
happy,sad,MG_high__US_high,BK,SR,0.8574214403781295,0.9897819564747783,1.8472033968529078
happy,sad,MG_high__US_low,MP,SB,0.6283205419064375,0.017744109550869913,0.6105764323555676
happy,sad,MG_high__US_low,MP,WH,0.5836413736468693,0.04122397506345554,0.5424173985834138
happy,sad,MG_high__US_low,SC,SP,0.4326114942020669,0.017979634724659688,0.4146318594774072
happy,sad,MG_high__US_low,LC,MP,0.49840951726481575,0.09076312677886778,0.407646390485948
happy,sad,MG_high__US_low,SP,SR,0.43693254569994755,0.03629714378101351,0.40063540191893404
happy,sad,MG_low__US_high,DO,SP,0.015031787108348682,0.7760155810891003,0.7609837939807516
happy,sad,MG_low__US_high,DB,LY,0.0375855861248891,0.7953369297038808,0.7577513435789918
happy,sad,MG_low__US_high,DY,SP,0.026022805959514894,0.7741490937847733,0.7481262878252584
happy,sad,MG_low__US_high,DB,LR,0.010964750634188059,0.7409422010304463,0.7299774503962582
happy,sad,MG_low__US_high,DB,LG,0.013308657247277866,0.6864509180053311,0.6731422607580533
happy,sad,MG_low__US_low,SC,SR,0.012560929164201484,0.01747668604014141,-0.030037615204342893
happy,sad,MG_low__US_low,A3,MB,0.03274247164085975,0.010071603603868995,-0.042814075244728744
happy,sad,MG_low__US_low,DH,DR,0.02498649142104531,0.020780086529904374,-0.04576657795094968
happy,sad,MG_low__US_low,MG,MY,0.03645302356894242,0.013657637159317337,-0.05011066072825976
happy,sad,MG_low__US_low,MR,MY,0.041245771041676926,0.009452047690069687,-0.05069781873174661
happy,safety,MG_high__US_high,BK,LP,0.45014025167751504,0.6323969457425112,1.0825371974200262
happy,safety,MG_high__US_high,A1,SY,0.4568764205398681,0.6254727416227075,1.0823491621625756
happy,safety,MG_high__US_high,A1,LP,0.37992160319084123,0.6774455745507177,1.057367177741559
happy,safety,MG_high__US_high,A1,LY,0.3782798843953574,0.6260641735817605,1.004344057977118
happy,safety,MG_high__US_low,BK,WH,0.49745048069176345,0.046001857894829856,0.4514486227969336
happy,safety,MG_high__US_low,BK,DB,0.34480363508409106,0.009024391893662553,0.3357792431904285
happy,safety,MG_high__US_low,DR,WH,0.3432935699055548,0.022370618503429363,0.32092295140212546
happy,safety,MG_high__US_low,A3,BK,0.3548412946461563,0.034637135294326216,0.3202041593518301
happy,safety,MG_high__US_low,A1,WH,0.43217231124297056,0.1499430954830192,0.28222921575995136
happy,safety,MG_low__US_low,SC,SH,0.0027598022577639547,0.01040874895799343,-0.013168551215757385
happy,safety,MG_low__US_low,DP,MY,0.003108496368330993,0.025835365681347255,-0.02894386204967825
happy,safety,MG_low__US_low,LG,MR,0.01846630677087019,0.010920641039660284,-0.029386947810530473
happy,safety,MG_low__US_low,DP,LG,0.02362283172027485,0.006717032987056781,-0.030339864707331632
happy,safety,MG_low__US_low,DC,MG,0.023001459124919688,0.007903845601568926,-0.030905304726488614
happy,sandstorm,MG_high__US_high,DO,SB,0.7401814948223824,0.959517742066256,1.6996992368886383
happy,sandstorm,MG_high__US_high,BK,SB,0.7777924189332142,0.9169859980779413,1.6947784170111555
happy,sandstorm,MG_high__US_high,A2,SB,0.7346810368618812,0.9259689449768254,1.6606499818387066
happy,sandstorm,MG_high__US_high,A1,SB,0.7396703418221635,0.9159206261924471,1.6555909680146106
happy,sandstorm,MG_high__US_high,DO,SG,0.6574513604823722,0.9576275022886374,1.6150788627710095
happy,sandstorm,MG_high__US_low,MH,WH,0.4132258593083451,0.028887371253322358,0.38433848805502274
happy,sandstorm,MG_high__US_low,MP,SR,0.35796620975109916,0.03761611016101818,0.320350099590081
happy,sandstorm,MG_high__US_low,SB,SP,0.37303823712876616,0.10339162119726275,0.2696466159315034
happy,sandstorm,MG_high__US_low,DG,MH,0.35496415590270014,0.12064460474156169,0.23431955116113845
happy,sandstorm,MG_high__US_low,DB,MH,0.3727098046851469,0.14883179225327892,0.223878012431868
happy,sandstorm,MG_low__US_high,A3,LP,0.02631238723613838,0.7783523694905492,0.7520399822544108
happy,sandstorm,MG_low__US_high,A3,SH,0.0689549057161018,0.7435297170220276,0.6745748113059258
happy,sandstorm,MG_low__US_high,A3,LG,0.042898824705745964,0.7108456222241508,0.6679467975184048
happy,sandstorm,MG_low__US_high,A3,LC,0.05164589253037061,0.7120409230890383,0.6603950305586677
happy,sandstorm,MG_low__US_high,A3,SP,0.057860782305631187,0.6979785915406418,0.6401178092350106
happy,sandstorm,MG_low__US_low,LC,LG,0.009925367300701149,0.0029364431594882667,-0.012861810460189416
happy,sandstorm,MG_low__US_low,LB,SY,4.7193838849923786e-4,0.024750161934479153,-0.02522210032297839
happy,sandstorm,MG_low__US_low,LR,MG,0.02094758084121584,0.008580472175502951,-0.02952805301671879
happy,sandstorm,MG_low__US_low,SC,SG,0.0069408397633732855,0.03460213821433644,-0.04154297797770973
happy,sandstorm,MG_low__US_low,DB,DG,0.024855924444238342,0.03276960446348087,-0.057625528907719215
happy,sick,MG_high__US_high,BK,SY,0.7978676282937425,0.8907698514616891,1.6886374797554315
happy,sick,MG_high__US_high,A1,SY,0.7570518015498893,0.873173577822097,1.6302253793719863
happy,sick,MG_high__US_high,BK,SO,0.8004720815297499,0.8169993355228344,1.6174714170525843
happy,sick,MG_high__US_high,BK,SB,0.6702283676488907,0.9240499848568431,1.5942783525057338
happy,sick,MG_high__US_high,A2,SY,0.7157070409324662,0.8596506218402227,1.5753576627726888
happy,sick,MG_high__US_low,MP,SO,0.6063301923110522,0.0024959622156952577,0.603834230095357
happy,sick,MG_high__US_low,DP,SO,0.6568995935333004,0.11329930094165364,0.5436002925916468
happy,sick,MG_high__US_low,SP,SY,0.5247607967723682,0.04205645038295858,0.4827043463894096
happy,sick,MG_high__US_low,LY,MP,0.4704063618078953,0.0033349101368260747,0.4670714516710692
happy,sick,MG_high__US_low,MP,SY,0.605960079644126,0.14440593119510958,0.46155414844901643
happy,sick,MG_low__US_high,DY,LP,0.03767022493032357,0.9685572889485972,0.9308870640182736
happy,sick,MG_low__US_high,DY,SP,0.04815275642551553,0.9439525262128101,0.8957997697872946
happy,sick,MG_low__US_high,DH,SP,0.04046056850369251,0.8779321234544986,0.837471554950806
happy,sick,MG_low__US_high,DY,MB,0.03746985273132658,0.8510087597204805,0.8135389069891539
happy,sick,MG_low__US_high,DO,SP,0.05571854030481266,0.8550723538271556,0.799353813522343
happy,sick,MG_low__US_low,MO,MY,0.010859395972561803,0.013372462497892368,-0.02423185847045417
happy,sick,MG_low__US_low,SG,SR,0.0031687001319002928,0.026464591435363616,-0.02963329156726391
happy,sick,MG_low__US_low,MB,MR,2.2453207510220174e-4,0.03838653969423533,-0.038611071769337535
happy,sick,MG_low__US_low,DG,MY,0.04292720467476241,0.006428718195875982,-0.04935592287063839
happy,sick,MG_low__US_low,LB,LC,0.015815201510894994,0.03470575121324626,-0.050520952724141255
happy,tree,MG_high__US_high,DG,WH,0.8448648882885432,0.9133334833283626,1.7581983716169058
happy,tree,MG_high__US_high,DH,WH,0.8249902279532868,0.9140135143849111,1.7390037423381979
happy,tree,MG_high__US_high,DO,WH,0.7597250342568862,0.9007028530516545,1.6604278873085407
happy,tree,MG_high__US_high,DG,SR,0.7178364015070113,0.9421120422616054,1.6599484437686167
happy,tree,MG_high__US_high,DG,SB,0.6885831070645021,0.9580410425298442,1.6466241495943463
happy,tree,MG_high__US_low,DP,WH,0.5574455425772922,0.02525777667059592,0.5321877659066963
happy,tree,MG_high__US_low,MP,WH,0.5897891201642227,0.06557218668634701,0.5242169334778757
happy,tree,MG_high__US_low,A3,LG,0.5238288148024792,0.0641906982029457,0.4596381165995335
happy,tree,MG_high__US_low,MR,WH,0.4882855590377455,0.11029173724968122,0.3779938217880643
happy,tree,MG_high__US_low,LO,WH,0.48200570645653995,0.1044836833836249,0.37752202307291505
happy,tree,MG_low__US_high,DO,LG,0.04891624233290881,0.769967949397335,0.7210517070644262
happy,tree,MG_low__US_high,LG,MH,0.03913160178459907,0.6016253579890702,0.5624937562044712
happy,tree,MG_low__US_low,A1,DC,0.00735774836515507,0.010179225428513072,-0.017536973793668142
happy,tree,MG_low__US_low,A2,DC,0.002077039515062662,0.022533850292635993,-0.024610889807698655
happy,tree,MG_low__US_low,SB,SC,0.0070752863687824075,0.019715531878355286,-0.026790818247137693
happy,tree,MG_low__US_low,LO,MR,0.028296035395614927,8.511569716940226e-4,-0.02914719236730895
happy,tree,MG_low__US_low,DG,DH,0.0365979040986637,0.008946054881593613,-0.045543958980257315
justice,lightning,MG_high__US_high,DC,WH,0.35748051621765353,0.6466757912002814,1.004156307417935
justice,lightning,MG_high__US_high,DP,WH,0.3792950798681731,0.6237259046011179,1.003020984469291
justice,lightning,MG_high__US_low,A3,DY,0.5095201444598159,0.05743327978323576,0.4520868646765801
justice,lightning,MG_high__US_low,A3,SO,0.47042744914593615,0.023260898123051765,0.4471665510228844
justice,lightning,MG_high__US_low,A1,A3,0.41632774642073755,0.0014710276595342742,0.4148567187612033
justice,lightning,MG_high__US_low,A3,LO,0.34714105936798045,8.056769433639754e-4,0.3463353824246165
justice,lightning,MG_high__US_low,A3,MY,0.3756064074257681,0.07886587138621426,0.29674053603955386
justice,lightning,MG_low__US_high,DG,SY,0.0576190825460543,0.8336749052038448,0.7760558226577905
justice,lightning,MG_low__US_high,DH,SY,0.005152959347783703,0.7763065673710963,0.7711536080233126
justice,lightning,MG_low__US_high,DB,SY,0.008640167189054304,0.765107359717166,0.7564671925281117
justice,lightning,MG_low__US_high,DG,LY,0.010491077503857582,0.7630105926843471,0.7525195151804895
justice,lightning,MG_low__US_high,MC,SY,0.030773706645560173,0.779653763625924,0.7488800569803638
justice,lightning,MG_low__US_low,LB,SC,0.008374570359702072,0.0035312811042972903,-0.011905851463999362
justice,lightning,MG_low__US_low,DR,MC,0.01949751297874225,0.010770771524864609,-0.030268284503606857
justice,lightning,MG_low__US_low,MO,MR,0.009251211389377234,0.021269727826885854,-0.030520939216263088
justice,lightning,MG_low__US_low,MB,MC,0.028040354895313868,0.009132933787816766,-0.037173288683130634
justice,lightning,MG_low__US_low,DY,SO,0.002416355432726114,0.03603804673695943,-0.03845440216968554
justice,mango,MG_high__US_high,A3,SO,0.8120820667692896,0.9333495785458106,1.7454316453151002
justice,mango,MG_high__US_high,SO,WH,0.7897826066486937,0.9497949402603358,1.7395775469090295
justice,mango,MG_high__US_high,SY,WH,0.7839588540817506,0.7481275050530316,1.5320863591347822
justice,mango,MG_high__US_high,DY,WH,0.7427063488657348,0.7848717394205147,1.5275780882862495
justice,mango,MG_high__US_high,BK,SO,0.5797026414374051,0.9369571242515069,1.516659765688912
justice,mango,MG_high__US_low,DG,LP,0.6485057549660365,0.057338360407683586,0.5911673945583529
justice,mango,MG_high__US_low,DG,DR,0.624590886646663,0.06112757926924717,0.5634633073774158
justice,mango,MG_high__US_low,DG,LC,0.6000215333971364,0.06022870933081714,0.5397928240663192
justice,mango,MG_high__US_low,DG,SP,0.576569448332215,0.07419479409006596,0.502374654242149
justice,mango,MG_high__US_low,A3,DB,0.5171000579432765,0.02148080307285699,0.4956192548704195
justice,mango,MG_low__US_high,DC,MO,0.018696610964317184,0.7987692663520853,0.7800726553877682
justice,mango,MG_low__US_high,SG,SO,0.006610074673460087,0.758254474714454,0.7516444000409939
justice,mango,MG_low__US_high,DG,SO,0.06295926357539555,0.7897266443585447,0.7267673807831492
justice,mango,MG_low__US_high,DB,LR,0.020704482206370667,0.7392392138832153,0.7185347316768447
justice,mango,MG_low__US_high,DC,LO,0.05004624120063289,0.7558168061876418,0.705770564987009
justice,mango,MG_low__US_low,LR,MR,0.022413659724835222,0.005099026158046804,-0.027512685882882026
justice,mango,MG_low__US_low,LC,LP,0.02781900452948921,0.006214786055288135,-0.034033790584777346
justice,mango,MG_low__US_low,MB,SB,0.024899288833447775,0.01998121968385025,-0.04488050851729802
justice,mango,MG_low__US_low,MP,SC,2.837640858837087e-4,0.051361323592920394,-0.0516450876788041
justice,mango,MG_low__US_low,MH,SH,0.020741478352090503,0.03461872565627644,-0.05536020400836694
justice,peace,MG_high__US_high,DR,LG,0.36892654846392947,0.6540103743131858,1.0229369227771152
justice,peace,MG_high__US_high,DR,LO,0.34648736118369183,0.6191774383120496,0.9656647994957415
justice,peace,MG_low__US_high,A1,LC,4.7147587544443814e-4,0.70749636075304,0.7070248848775955
justice,peace,MG_low__US_high,A1,LB,0.020843304221826342,0.6551119584944602,0.6342686542726339
justice,peace,MG_low__US_high,DO,LC,0.057603510533071445,0.6664864789378431,0.6088829684047716
justice,peace,MG_low__US_high,DY,LC,0.03205937076823556,0.6222999057979122,0.5902405350296767
justice,peace,MG_low__US_high,A1,SB,0.006145863273298691,0.5862983352222884,0.5801524719489897
justice,peace,MG_low__US_low,DH,SH,0.013746641322360864,0.001486952971729849,-0.015233594294090713
