conA,conB,col1,col2,x1_us,x2_us,x3_us,x4_us,dX_us,p_gt0_us,dS_us,x1_mg,x2_mg,x3_mg,x4_mg,dX_mg,p_gt0_mg,dS_mg,dS_diff
justice,peace,LB,LO,0.355,0.193,0.7542,0.5356,-0.0566,0.4631,0.0738,0.39,0.3086,0.4376,0.4486,0.0924,0.5528,0.1057,-0.0319
justice,peach,LB,LO,0.355,0.193,0.054,0.7756,0.8836,0.9653,0.9306,0.39,0.3086,0.2988,0.286,0.0686,0.5429,0.0858,0.8448
justice,sad,LB,LO,0.355,0.193,0.3498,0.1774,-0.0104,0.4927,0.0146,0.39,0.3086,0.2766,0.2626,0.0674,0.5431,0.0861,-0.0715
justice,safety,LB,LO,0.355,0.193,0.4148,0.3326,0.0798,0.5502,0.1005,0.39,0.3086,0.3254,0.2774,0.0334,0.5208,0.0415,0.059
justice,sandstorm,LB,LO,0.355,0.193,0.0938,0.6782,0.7464,0.9192,0.8385,0.39,0.3086,0.1938,0.5244,0.412,0.7406,0.4812,0.3573
justice,sick,LB,LO,0.355,0.193,0.1804,0.2968,0.2784,0.6923,0.3846,0.39,0.3086,0.373,0.3082,0.0166,0.51,0.02,0.3646
justice,tree,LB,LO,0.355,0.193,0.1298,0.2118,0.244,0.686,0.372,0.39,0.3086,0.2656,0.2852,0.101,0.564,0.128,0.244
lightning,mango,LB,LO,0.2592,0.266,0.0486,0.511,0.4556,0.7966,0.5932,0.322,0.3296,0.2242,0.2952,0.0634,0.5417,0.0833,0.5099
lightning,peace,LB,LO,0.2592,0.266,0.7542,0.5356,-0.2254,0.3555,0.289,0.322,0.3296,0.4376,0.4486,0.0034,0.502,0.004,0.285
lightning,peach,LB,LO,0.2592,0.266,0.054,0.7756,0.7148,0.9306,0.8612,0.322,0.3296,0.2988,0.286,-0.0204,0.487,0.0259,0.8353
lightning,sad,LB,LO,0.2592,0.266,0.3498,0.1774,-0.1792,0.3757,0.2487,0.322,0.3296,0.2766,0.2626,-0.0216,0.486,0.0281,0.2206
lightning,safety,LB,LO,0.2592,0.266,0.4148,0.3326,-0.089,0.4438,0.1125,0.322,0.3296,0.3254,0.2774,-0.0556,0.4649,0.0701,0.0424
lightning,sandstorm,LB,LO,0.2592,0.266,0.0938,0.6782,0.5776,0.8622,0.7245,0.322,0.3296,0.1938,0.5244,0.323,0.6962,0.3924,0.3321
lightning,sick,LB,LO,0.2592,0.266,0.1804,0.2968,0.1096,0.5789,0.1577,0.322,0.3296,0.373,0.3082,-0.0724,0.4558,0.0884,0.0693
lightning,tree,LB,LO,0.2592,0.266,0.1298,0.2118,0.0752,0.5598,0.1196,0.322,0.3296,0.2656,0.2852,0.012,0.5078,0.0155,0.1041
mango,peace,LB,LO,0.0486,0.511,0.7542,0.5356,-0.681,0.124,0.752,0.2242,0.2952,0.4376,0.4486,-0.06,0.4632,0.0736,0.6784
mango,peach,LB,LO,0.0486,0.511,0.054,0.7756,0.2592,0.7139,0.4278,0.2242,0.2952,0.2988,0.286,-0.0838,0.4432,0.1136,0.3142
mango,sad,LB,LO,0.0486,0.511,0.3498,0.1774,-0.6348,0.1222,0.7556,0.2242,0.2952,0.2766,0.2626,-0.085,0.4409,0.1183,0.6373
mango,safety,LB,LO,0.0486,0.511,0.4148,0.3326,-0.5446,0.1864,0.6272,0.2242,0.2952,0.3254,0.2774,-0.119,0.4203,0.1594,0.4678
mango,sandstorm,LB,LO,0.0486,0.511,0.0938,0.6782,0.122,0.5949,0.1898,0.2242,0.2952,0.1938,0.5244,0.2596,0.6705,0.341,-0.1512
mango,sick,LB,LO,0.0486,0.511,0.1804,0.2968,-0.346,0.2569,0.4861,0.2242,0.2952,0.373,0.3082,-0.1358,0.4123,0.1754,0.3107
mango,tree,LB,LO,0.0486,0.511,0.1298,0.2118,-0.3804,0.2125,0.575,0.2242,0.2952,0.2656,0.2852,-0.0514,0.4644,0.0712,0.5038
peace,peach,LB,LO,0.7542,0.5356,0.054,0.7756,0.9402,0.9624,0.92490000000000006,0.4376,0.4486,0.2988,0.286,-0.0238,0.4858,0.0284,0.8965
peace,sad,LB,LO,0.7542,0.5356,0.3498,0.1774,0.0462,0.5304,0.0609,0.4376,0.4486,0.2766,0.2626,-0.025,0.4848,0.0304,0.0305
peace,safety,LB,LO,0.7542,0.5356,0.4148,0.3326,0.1364,0.5813,0.1626,0.4376,0.4486,0.3254,0.2774,-0.059,0.4651,0.0698,0.0928
peace,sandstorm,LB,LO,0.7542,0.5356,0.0938,0.6782,0.803,0.92,0.8401,0.4376,0.4486,0.1938,0.5244,0.3196,0.6831,0.3661,0.474
peace,sick,LB,LO,0.7542,0.5356,0.1804,0.2968,0.335,0.7146,0.4292,0.4376,0.4486,0.373,0.3082,-0.0758,0.4564,0.0872,0.342
peace,tree,LB,LO,0.7542,0.5356,0.1298,0.2118,0.3006,0.7098,0.4196,0.4376,0.4486,0.2656,0.2852,0.0086,0.5052,0.0104,0.4092
peach,sad,LB,LO,0.054,0.7756,0.3498,0.1774,-0.894,0.0308,0.9383,0.2988,0.286,0.2766,0.2626,-0.0012,0.4992,0.0016,0.9367
peach,safety,LB,LO,0.054,0.7756,0.4148,0.3326,-0.8038,0.0727,0.8545,0.2988,0.286,0.3254,0.2774,-0.0352,0.4771,0.0458,0.8087
peach,sandstorm,LB,LO,0.054,0.7756,0.0938,0.6782,-0.1372,0.3764,0.2473,0.2988,0.286,0.1938,0.5244,0.3434,0.7133,0.4265,-0.1792
peach,sick,LB,LO,0.054,0.7756,0.1804,0.2968,-0.6052,0.0946,0.8108,0.2988,0.286,0.373,0.3082,-0.052,0.4673,0.0654,0.7454
peach,tree,LB,LO,0.054,0.7756,0.1298,0.2118,-0.6396,0.0543,0.8914,0.2988,0.286,0.2656,0.2852,0.0324,0.5216,0.0432,0.8482
sad,safety,LB,LO,0.3498,0.1774,0.4148,0.3326,0.0902,0.5573,0.1146,0.2766,0.2626,0.3254,0.2774,-0.034,0.4774,0.0453,0.0693
sad,sandstorm,LB,LO,0.3498,0.1774,0.0938,0.6782,0.7568,0.925,0.85,0.2766,0.2626,0.1938,0.5244,0.3446,0.7186,0.4371,0.4129
sad,sick,LB,LO,0.3498,0.1774,0.1804,0.2968,0.2888,0.7013,0.4025,0.2766,0.2626,0.373,0.3082,-0.0508,0.4673,0.0653,0.3372
sad,tree,LB,LO,0.3498,0.1774,0.1298,0.2118,0.2544,0.6961,0.3923,0.2766,0.2626,0.2656,0.2852,0.0336,0.523,0.046,0.3463
safety,sandstorm,LB,LO,0.4148,0.3326,0.0938,0.6782,0.6666,0.8693,0.7386,0.3254,0.2774,0.1938,0.5244,0.3786,0.731,0.4619,0.2767
safety,sick,LB,LO,0.4148,0.3326,0.1804,0.2968,0.1986,0.6271,0.2542,0.3254,0.2774,0.373,0.3082,-0.0168,0.4895,0.021,0.2332
safety,tree,LB,LO,0.4148,0.3326,0.1298,0.2118,0.1642,0.6139,0.2278,0.3254,0.2774,0.2656,0.2852,0.0676,0.5447,0.0893,0.1385
sandstorm,sick,LB,LO,0.0938,0.6782,0.1804,0.2968,-0.468,0.1793,0.6414,0.1938,0.5244,0.373,0.3082,-0.3954,0.2668,0.4663,0.1751
sandstorm,tree,LB,LO,0.0938,0.6782,0.1298,0.2118,-0.5024,0.1344,0.7313,0.1938,0.5244,0.2656,0.2852,-0.311,0.3019,0.3962,0.3351
sick,tree,LB,LO,0.1804,0.2968,0.1298,0.2118,-0.0344,0.4714,0.0573,0.373,0.3082,0.2656,0.2852,0.0844,0.5539,0.1077,-0.0504
angry,banana,LB,LP,0.0746,0.0778,0.0416,0.048,0.0032,0.5074,0.0149,0.1918,0.286,0.128,0.1624,-0.0598,0.448,0.1041,-0.0892
angry,death,LB,LP,0.0746,0.0778,0.0902,0.065,-0.0284,0.4461,0.10780000000000001,0.1918,0.286,0.185,0.3108,0.0316,0.5234,0.0468,0.061
angry,happy,LB,LP,0.0746,0.0778,0.5664,0.6454,0.0758,0.5585,0.1171,0.1918,0.286,0.4598,0.4038,-0.1502,0.4062,0.1876,-0.0705
angry,justice,LB,LP,0.0746,0.0778,0.355,0.2122,-0.146,0.3705,0.259,0.1918,0.286,0.39,0.352,-0.1322,0.4147,0.1705,0.0885
angry,lightning,LB,LP,0.0746,0.0778,0.2592,0.0986,-0.1638,0.3169,0.3663,0.1918,0.286,0.322,0.2992,-0.117,0.4205,0.159,0.2073
angry,mango,LB,LP,0.0746,0.0778,0.0486,0.0506,-0.0012,0.4973,0.0054,0.1918,0.286,0.2242,0.1608,-0.1576,0.3755,0.249,-0.2436
angry,peace,LB,LP,0.0746,0.0778,0.7542,0.5568,-0.2006,0.337,0.3261,0.1918,0.286,0.4376,0.3498,-0.182,0.3846,0.2308,0.0953
angry,peach,LB,LP,0.0746,0.0778,0.054,0.0968,0.0396,0.5752,0.1505,0.1918,0.286,0.2988,0.2678,-0.1252,0.4124,0.1752,-0.0247
angry,sad,LB,LP,0.0746,0.0778,0.3498,0.1722,-0.1808,0.3337,0.3325,0.1918,0.286,0.2766,0.373,0.0022,0.5015,0.003,0.3295
angry,safety,LB,LP,0.0746,0.0778,0.4148,0.2744,-0.1436,0.3834,0.2332,0.1918,0.286,0.3254,0.2554,-0.1642,0.3865,0.2269,0.0063
angry,sandstorm,LB,LP,0.0746,0.0778,0.0938,0.0498,-0.0472,0.4088,0.1824,0.1918,0.286,0.1938,0.2246,-0.0634,0.4506,0.0989,0.0835
angry,sick,LB,LP,0.0746,0.0778,0.1804,0.1274,-0.0562,0.4278,0.1444,0.1918,0.286,0.373,0.3828,-0.0844,0.4456,0.1088,0.0356
angry,tree,LB,LP,0.0746,0.0778,0.1298,0.084,-0.049,0.4219,0.1563,0.1918,0.286,0.2656,0.1806,-0.1792,0.3655,0.2691,-0.1128
banana,death,LB,LP,0.0416,0.048,0.0902,0.065,-0.0316,0.4282,0.1436,0.128,0.1624,0.185,0.3108,0.0914,0.5781,0.1562,-0.0126
banana,happy,LB,LP,0.0416,0.048,0.5664,0.6454,0.0726,0.5576,0.1151,0.128,0.1624,0.4598,0.4038,-0.0904,0.437,0.1259,-0.0108
banana,justice,LB,LP,0.0416,0.048,0.355,0.2122,-0.1492,0.3631,0.2737,0.128,0.1624,0.39,0.352,-0.0724,0.4476,0.1049,0.1688
banana,lightning,LB,LP,0.0416,0.048,0.2592,0.0986,-0.167,0.3029,0.3942,0.128,0.1624,0.322,0.2992,-0.0572,0.4558,0.0885,0.3057
banana,mango,LB,LP,0.0416,0.048,0.0486,0.0506,-0.0044,0.4868,0.0265,0.128,0.1624,0.2242,0.1608,-0.0978,0.4067,0.1866,-0.1601
banana,peace,LB,LP,0.0416,0.048,0.7542,0.5568,-0.2038,0.3297,0.3406,0.128,0.1624,0.4376,0.3498,-0.1222,0.4131,0.1738,0.1668
banana,peach,LB,LP,0.0416,0.048,0.054,0.0968,0.0364,0.5831,0.1662,0.128,0.1624,0.2988,0.2678,-0.0654,0.4474,0.1051,0.0611
banana,sad,LB,LP,0.0416,0.048,0.3498,0.1722,-0.184,0.3246,0.3508,0.128,0.1624,0.2766,0.373,0.062,0.5473,0.0947,0.2561
banana,safety,LB,LP,0.0416,0.048,0.4148,0.2744,-0.1468,0.3774,0.2452,0.128,0.1624,0.3254,0.2554,-0.1044,0.4172,0.1657,0.0795
banana,sandstorm,LB,LP,0.0416,0.048,0.0938,0.0498,-0.0504,0.3824,0.2351,0.128,0.1624,0.1938,0.2246,-0.0036,0.4967,0.0067,0.2284
banana,sick,LB,LP,0.0416,0.048,0.1804,0.1274,-0.0594,0.4178,0.1644,0.128,0.1624,0.373,0.3828,-0.0246,0.4823,0.0355,0.1289
banana,tree,LB,LP,0.0416,0.048,0.1298,0.084,-0.0522,0.4061,0.1877,0.128,0.1624,0.2656,0.1806,-0.1194,0.3938,0.2124,-0.0247
death,happy,LB,LP,0.0902,0.065,0.5664,0.6454,0.1042,0.58,0.1601,0.185,0.3108,0.4598,0.4038,-0.1818,0.3878,0.2244,-0.0643
death,justice,LB,LP,0.0902,0.065,0.355,0.2122,-0.1176,0.3953,0.2094,0.185,0.3108,0.39,0.352,-0.1638,0.3956,0.2087,7e-4
death,lightning,LB,LP,0.0902,0.065,0.2592,0.0986,-0.1354,0.3475,0.305,0.185,0.3108,0.322,0.2992,-0.1486,0.4003,0.1994,0.1056
death,mango,LB,LP,0.0902,0.065,0.0486,0.0506,0.0272,0.5603,0.1206,0.185,0.3108,0.2242,0.1608,-0.1892,0.3534,0.2932,-0.1726
death,peace,LB,LP,0.0902,0.065,0.7542,0.5568,-0.1722,0.3593,0.2814,0.185,0.3108,0.4376,0.3498,-0.2136,0.3663,0.2674,0.014
death,peach,LB,LP,0.0902,0.065,0.054,0.0968,0.068,0.6261,0.2523,0.185,0.3108,0.2988,0.2678,-0.1568,0.3918,0.2163,0.036
death,sad,LB,LP,0.0902,0.065,0.3498,0.1722,-0.1524,0.3591,0.2819,0.185,0.3108,0.2766,0.373,-0.0294,0.4803,0.0395,0.2424
death,safety,LB,LP,0.0902,0.065,0.4148,0.2744,-0.1152,0.4062,0.1876,0.185,0.3108,0.3254,0.2554,-0.1958,0.3667,0.2666,-0.079
death,sandstorm,LB,LP,0.0902,0.065,0.0938,0.0498,-0.0188,0.4639,0.0723,0.185,0.3108,0.1938,0.2246,-0.095,0.427,0.146,-0.0737
death,sick,LB,LP,0.0902,0.065,0.1804,0.1274,-0.0278,0.4643,0.0713,0.185,0.3108,0.373,0.3828,-0.116,0.426,0.1479,-0.0766
death,tree,LB,LP,0.0902,0.065,0.1298,0.084,-0.0206,0.4673,0.0655,0.185,0.3108,0.2656,0.1806,-0.2108,0.3446,0.3108,-0.2453
happy,justice,LB,LP,0.5664,0.6454,0.355,0.2122,-0.2218,0.3657,0.2687,0.4598,0.4038,0.39,0.352,0.018,0.5102,0.0204,0.2483
happy,lightning,LB,LP,0.5664,0.6454,0.2592,0.0986,-0.2396,0.3406,0.3187,0.4598,0.4038,0.322,0.2992,0.0332,0.5196,0.0392,0.2795
happy,mango,LB,LP,0.5664,0.6454,0.0486,0.0506,-0.077,0.4392,0.1216,0.4598,0.4038,0.2242,0.1608,-0.0074,0.4951,0.0098,0.1118
happy,peace,LB,LP,0.5664,0.6454,0.7542,0.5568,-0.2764,0.3401,0.3199,0.4598,0.4038,0.4376,0.3498,-0.0318,0.4821,0.0358,0.2841
happy,peach,LB,LP,0.5664,0.6454,0.054,0.0968,-0.0362,0.472,0.056,0.4598,0.4038,0.2988,0.2678,0.025,0.5151,0.0302,0.0258
happy,sad,LB,LP,0.5664,0.6454,0.3498,0.1722,-0.2566,0.3423,0.3153,0.4598,0.4038,0.2766,0.373,0.1524,0.5886,0.1772,0.1381
happy,safety,LB,LP,0.5664,0.6454,0.4148,0.2744,-0.2194,0.3727,0.2546,0.4598,0.4038,0.3254,0.2554,-0.014,0.4916,0.0168,0.2378
happy,sandstorm,LB,LP,0.5664,0.6454,0.0938,0.0498,-0.123,0.4054,0.1892,0.4598,0.4038,0.1938,0.2246,0.0868,0.5562,0.1124,0.0768
happy,sick,LB,LP,0.5664,0.6454,0.1804,0.1274,-0.132,0.4074,0.1852,0.4598,0.4038,0.373,0.3828,0.0658,0.5372,0.0743,0.1109
happy,tree,LB,LP,0.5664,0.6454,0.1298,0.084,-0.1248,0.4074,0.1852,0.4598,0.4038,0.2656,0.1806,-0.029,0.4814,0.0371,0.1481
justice,lightning,LB,LP,0.355,0.2122,0.2592,0.0986,-0.0178,0.4863,0.0273,0.39,0.352,0.322,0.2992,0.0152,0.5092,0.0184,0.0089
justice,mango,LB,LP,0.355,0.2122,0.0486,0.0506,0.1448,0.6324,0.2648,0.39,0.352,0.2242,0.1608,-0.0254,0.4826,0.0348,0.23
justice,peace,LB,LP,0.355,0.2122,0.7542,0.5568,-0.0546,0.4647,0.0706,0.39,0.352,0.4376,0.3498,-0.0498,0.4713,0.0575,0.0131
justice,peach,LB,LP,0.355,0.2122,0.054,0.0968,0.1856,0.6625,0.3251,0.39,0.352,0.2988,0.2678,0.007,0.5043,0.0087,0.3164
justice,sad,LB,LP,0.355,0.2122,0.3498,0.1722,-0.0348,0.4758,0.0484,0.39,0.352,0.2766,0.373,0.1344,0.5803,0.1607,-0.1123
justice,safety,LB,LP,0.355,0.2122,0.4148,0.2744,0.0024,0.5015,0.0031,0.39,0.352,0.3254,0.2554,-0.032,0.4802,0.0395,-0.0364
justice,sandstorm,LB,LP,0.355,0.2122,0.0938,0.0498,0.0988,0.5887,0.1774,0.39,0.352,0.1938,0.2246,0.0688,0.5461,0.0922,0.0852
justice,sick,LB,LP,0.355,0.2122,0.1804,0.1274,0.0898,0.5716,0.1432,0.39,0.352,0.373,0.3828,0.0478,0.5277,0.0554,0.0878
justice,tree,LB,LP,0.355,0.2122,0.1298,0.084,0.097,0.583,0.1661,0.39,0.352,0.2656,0.1806,-0.047,0.469,0.0621,0.104
lightning,mango,LB,LP,0.2592,0.0986,0.0486,0.0506,0.1626,0.691,0.3819,0.322,0.2992,0.2242,0.1608,-0.0406,0.4706,0.0588,0.3231
lightning,peace,LB,LP,0.2592,0.0986,0.7542,0.5568,-0.0368,0.4733,0.0533,0.322,0.2992,0.4376,0.3498,-0.065,0.461,0.078,-0.0247
lightning,peach,LB,LP,0.2592,0.0986,0.054,0.0968,0.2034,0.7224,0.4447,0.322,0.2992,0.2988,0.2678,-0.0082,0.4947,0.0107,0.434
lightning,sad,LB,LP,0.2592,0.0986,0.3498,0.1722,-0.017,0.4865,0.027,0.322,0.2992,0.2766,0.373,0.1192,0.5745,0.149,-0.122
lightning,safety,LB,LP,0.2592,0.0986,0.4148,0.2744,0.0202,0.5145,0.029,0.322,0.2992,0.3254,0.2554,-0.0472,0.4695,0.061,-0.032
lightning,sandstorm,LB,LP,0.2592,0.0986,0.0938,0.0498,0.1166,0.6333,0.2666,0.322,0.2992,0.1938,0.2246,0.0536,0.538,0.0759,0.1907
lightning,sick,LB,LP,0.2592,0.0986,0.1804,0.1274,0.1076,0.6027,0.2055,0.322,0.2992,0.373,0.3828,0.0326,0.5197,0.0393,0.1662
lightning,tree,LB,LP,0.2592,0.0986,0.1298,0.084,0.1148,0.6217,0.2435,0.322,0.2992,0.2656,0.1806,-0.0622,0.4567,0.0865,0.157
mango,peace,LB,LP,0.0486,0.0506,0.7542,0.5568,-0.1994,0.3338,0.3325,0.2242,0.1608,0.4376,0.3498,-0.0244,0.4835,0.033,0.2995
mango,peach,LB,LP,0.0486,0.0506,0.054,0.0968,0.0408,0.5905,0.1811,0.2242,0.1608,0.2988,0.2678,0.0324,0.5243,0.0486,0.1325
mango,sad,LB,LP,0.0486,0.0506,0.3498,0.1722,-0.1796,0.3293,0.3413,0.2242,0.1608,0.2766,0.373,0.1598,0.613,0.2261,0.1152
mango,safety,LB,LP,0.0486,0.0506,0.4148,0.2744,-0.1424,0.3814,0.2372,0.2242,0.1608,0.3254,0.2554,-0.0066,0.4951,0.0098,0.2274
mango,sandstorm,LB,LP,0.0486,0.0506,0.0938,0.0498,-0.046,0.3954,0.2092,0.2242,0.1608,0.1938,0.2246,0.0942,0.5791,0.1581,0.0511
mango,sick,LB,LP,0.0486,0.0506,0.1804,0.1274,-0.055,0.4245,0.1509,0.2242,0.1608,0.373,0.3828,0.0732,0.5497,0.0994,0.0515
mango,tree,LB,LP,0.0486,0.0506,0.1298,0.084,-0.0478,0.4153,0.1693,0.2242,0.1608,0.2656,0.1806,-0.0216,0.4822,0.0356,0.1337
peace,peach,LB,LP,0.7542,0.5568,0.054,0.0968,0.2402,0.6925,0.3851,0.4376,0.3498,0.2988,0.2678,0.0568,0.5349,0.0698,0.3153
peace,sad,LB,LP,0.7542,0.5568,0.3498,0.1722,0.0198,0.5131,0.0263,0.4376,0.3498,0.2766,0.373,0.1842,0.6085,0.217,-0.1907
peace,safety,LB,LP,0.7542,0.5568,0.4148,0.2744,0.057,0.5351,0.0702,0.4376,0.3498,0.3254,0.2554,0.0178,0.5109,0.0218,0.0484
peace,sandstorm,LB,LP,0.7542,0.5568,0.0938,0.0498,0.1534,0.6264,0.2529,0.4376,0.3498,0.1938,0.2246,0.1186,0.5782,0.1565,0.0964
peace,sick,LB,LP,0.7542,0.5568,0.1804,0.1274,0.1444,0.6076,0.2151,0.4376,0.3498,0.373,0.3828,0.0976,0.5559,0.1119,0.1032
peace,tree,LB,LP,0.7542,0.5568,0.1298,0.084,0.1516,0.62,0.24,0.4376,0.3498,0.2656,0.1806,0.0028,0.5018,0.0037,0.2363
peach,sad,LB,LP,0.054,0.0968,0.3498,0.1722,-0.2204,0.3006,0.3988,0.2988,0.2678,0.2766,0.373,0.1274,0.5816,0.1632,0.2356
peach,safety,LB,LP,0.054,0.0968,0.4148,0.2744,-0.1832,0.3528,0.2944,0.2988,0.2678,0.3254,0.2554,-0.039,0.4741,0.0518,0.2426
peach,sandstorm,LB,LP,0.054,0.0968,0.0938,0.0498,-0.0868,0.3371,0.3259,0.2988,0.2678,0.1938,0.2246,0.0618,0.5452,0.0904,0.2355
peach,sick,LB,LP,0.054,0.0968,0.1804,0.1274,-0.0958,0.3787,0.2427,0.2988,0.2678,0.373,0.3828,0.0408,0.5252,0.0504,0.1923
peach,tree,LB,LP,0.054,0.0968,0.1298,0.084,-0.0886,0.3615,0.2769,0.2988,0.2678,0.2656,0.1806,-0.054,0.4612,0.0776,0.1993
sad,safety,LB,LP,0.3498,0.1722,0.4148,0.2744,0.0372,0.5244,0.0489,0.2766,0.373,0.3254,0.2554,-0.1664,0.3945,0.2109,-0.162
sad,sandstorm,LB,LP,0.3498,0.1722,0.0938,0.0498,0.1336,0.6249,0.2498,0.2766,0.373,0.1938,0.2246,-0.0656,0.4541,0.0919,0.1579
sad,sick,LB,LP,0.3498,0.1722,0.1804,0.1274,0.1246,0.6026,0.2051,0.2766,0.373,0.373,0.3828,-0.0866,0.4483,0.1035,0.1016
sad,tree,LB,LP,0.3498,0.1722,0.1298,0.084,0.1318,0.617,0.234,0.2766,0.373,0.2656,0.1806,-0.1814,0.3768,0.2463,-0.0123
safety,sandstorm,LB,LP,0.4148,0.2744,0.0938,0.0498,0.0964,0.5791,0.1581,0.3254,0.2554,0.1938,0.2246,0.1008,0.5729,0.1459,0.0122
safety,sick,LB,LP,0.4148,0.2744,0.1804,0.1274,0.0874,0.5648,0.1296,0.3254,0.2554,0.373,0.3828,0.0798,0.5489,0.0979,0.0317
safety,tree,LB,LP,0.4148,0.2744,0.1298,0.084,0.0946,0.5745,0.1491,0.3254,0.2554,0.2656,0.1806,-0.015,0.4893,0.0214,0.1277
sandstorm,sick,LB,LP,0.0938,0.0498,0.1804,0.1274,-0.009,0.4883,0.0234,0.1938,0.2246,0.373,0.3828,-0.021,0.486,0.028,-0.0046
sandstorm,tree,LB,LP,0.0938,0.0498,0.1298,0.084,-0.0018,0.4971,0.0058,0.1938,0.2246,0.2656,0.1806,-0.1158,0.408,0.1839,-0.1781
sick,tree,LB,LP,0.1804,0.1274,0.1298,0.084,0.0072,0.5085,0.017,0.373,0.3828,0.2656,0.1806,-0.0948,0.4379,0.1241,-0.1071
angry,banana,LB,LR,0.0746,0.1786,0.0416,0.0946,-0.051,0.4267,0.1467,0.1918,0.2906,0.128,0.1704,-0.0564,0.4515,0.0971,0.0496
angry,death,LB,LR,0.0746,0.1786,0.0902,0.0836,-0.1106,0.3514,0.2972,0.1918,0.2906,0.185,0.1498,-0.134,0.3895,0.221,0.0762
angry,happy,LB,LR,0.0746,0.1786,0.5664,0.6312,-0.0392,0.4717,0.0567,0.1918,0.2906,0.4598,0.4454,-0.1132,0.4297,0.1405,-0.0838
angry,justice,LB,LR,0.0746,0.1786,0.355,0.1972,-0.2618,0.2902,0.4196,0.1918,0.2906,0.39,0.3002,-0.1886,0.3769,0.2463,0.1733
angry,lightning,LB,LR,0.0746,0.1786,0.2592,0.1342,-0.229,0.2868,0.4263,0.1918,0.2906,0.322,0.386,-0.0348,0.4771,0.0457,0.3806
angry,mango,LB,LR,0.0746,0.1786,0.0486,0.3972,0.2446,0.7151,0.4301,0.1918,0.2906,0.2242,0.2382,-0.0848,0.4364,0.1273,0.3028
angry,peace,LB,LR,0.0746,0.1786,0.7542,0.5328,-0.3254,0.2636,0.4727,0.1918,0.2906,0.4376,0.376,-0.1604,0.3991,0.2018,0.2709
angry,peach,LB,LR,0.0746,0.1786,0.054,0.7042,0.5462,0.9165,0.833,0.1918,0.2906,0.2988,0.43,0.0324,0.5213,0.0426,0.7904
angry,sad,LB,LR,0.0746,0.1786,0.3498,0.1156,-0.3382,0.2196,0.5608,0.1918,0.2906,0.2766,0.214,-0.1614,0.3825,0.235,0.3258
angry,safety,LB,LR,0.0746,0.1786,0.4148,0.3408,-0.178,0.3712,0.2576,0.1918,0.2906,0.3254,0.3818,-0.0424,0.4721,0.0557,0.2019
angry,sandstorm,LB,LR,0.0746,0.1786,0.0938,0.234,0.0362,0.5383,0.0766,0.1918,0.2906,0.1938,0.2496,-0.043,0.4672,0.0657,0.0109
angry,sick,LB,LR,0.0746,0.1786,0.1804,0.212,-0.0724,0.4291,0.1417,0.1918,0.2906,0.373,0.2924,-0.1794,0.3816,0.2368,-0.0951
angry,tree,LB,LR,0.0746,0.1786,0.1298,0.1172,-0.1166,0.3611,0.2779,0.1918,0.2906,0.2656,0.193,-0.1714,0.3726,0.2547,0.0232
banana,death,LB,LR,0.0416,0.0946,0.0902,0.0836,-0.0596,0.3912,0.2177,0.128,0.1704,0.185,0.1498,-0.0776,0.4217,0.1566,0.0611
banana,happy,LB,LR,0.0416,0.0946,0.5664,0.6312,0.0118,0.5091,0.0182,0.128,0.1704,0.4598,0.4454,-0.0568,0.4609,0.0781,-0.0599
banana,justice,LB,LR,0.0416,0.0946,0.355,0.1972,-0.2108,0.3128,0.3743,0.128,0.1704,0.39,0.3002,-0.1322,0.4027,0.1947,0.1796
banana,lightning,LB,LR,0.0416,0.0946,0.2592,0.1342,-0.178,0.3095,0.381,0.128,0.1704,0.322,0.386,0.0216,0.5159,0.0318,0.3492
banana,mango,LB,LR,0.0416,0.0946,0.0486,0.3972,0.2956,0.779,0.5581,0.128,0.1704,0.2242,0.2382,-0.0284,0.4751,0.0498,0.5083
banana,peace,LB,LR,0.0416,0.0946,0.7542,0.5328,-0.2744,0.2825,0.435,0.128,0.1704,0.4376,0.376,-0.104,0.4271,0.1459,0.2891
banana,peach,LB,LR,0.0416,0.0946,0.054,0.7042,0.5972,0.9585,0.917,0.128,0.1704,0.2988,0.43,0.0888,0.565,0.1299,0.7871
banana,sad,LB,LR,0.0416,0.0946,0.3498,0.1156,-0.2872,0.2319,0.5362,0.128,0.1704,0.2766,0.214,-0.105,0.411,0.178,0.3582
banana,safety,LB,LR,0.0416,0.0946,0.4148,0.3408,-0.127,0.4008,0.1983,0.128,0.1704,0.3254,0.3818,0.014,0.5103,0.0206,0.1777
banana,sandstorm,LB,LR,0.0416,0.0946,0.0938,0.234,0.0872,0.6064,0.2128,0.128,0.1704,0.1938,0.2496,0.0134,0.512,0.024,0.1888
banana,sick,LB,LR,0.0416,0.0946,0.1804,0.212,-0.0214,0.476,0.0479,0.128,0.1704,0.373,0.2924,-0.123,0.4082,0.1836,-0.1357
banana,tree,LB,LR,0.0416,0.0946,0.1298,0.1172,-0.0656,0.4021,0.1958,0.128,0.1704,0.2656,0.193,-0.115,0.3997,0.2006,-0.0048
death,happy,LB,LR,0.0902,0.0836,0.5664,0.6312,0.0714,0.5542,0.1084,0.185,0.1498,0.4598,0.4454,0.0208,0.514,0.0281,0.0803
death,justice,LB,LR,0.0902,0.0836,0.355,0.1972,-0.1512,0.3659,0.2682,0.185,0.1498,0.39,0.3002,-0.0546,0.4604,0.0792,0.189
